policy_id,risk_tolerance,gamma,policy_mode,uncertainty_aversion,solver_status,solve_scope,candidate_pool_n,min_budget_utilization_used,solve_seconds,n_funded,funded_exposure,realized_return_proxy_lgd45,ecl_baseline_lgd45,weighted_pd_point,weighted_pd_high,weighted_effective_pd,coverage_alpha01,default_rate_observed,delta_vs_paper1_frozen_full_exact,delta_vs_v3_gross_challenger_full_exact,paper4_local_rank_return,grid_family,mdcp_worst_v4,max_proxy_gap_v4,prob_beats_paper1,v5_source_month_min,v5_width_mean,net_return_after_contractual_ecl_v5,stage2_share_v5,stage3_share_v5,cvar90_expected_loss_v5,return_after_cvar90_v5,in_requested_mdcp_zone,mdcp_penalty_v5,source_month_penalty_v5,mdcp_aware_score_v5,mdcp_aware_decision_v5
paper4_v4_local_rt0p1725_g0p425_u0p075,0.1725,0.425,blended_uncertainty,0.075,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,4.250007606999134,337,1000000.0,174291.23238256914,126807.48648965094,0.0917171719496656,0.2817944144214465,0.1725000000001725,0.9436201780415432,0.0563798219584569,961.5689667240368,518.2778044841543,65,uncertainty_aversion_local_search,0.75,0.2718093666574878,0.1233333333333333,1.0,0.9982303035204048,-866015.671701836,0.803729146221786,0.0015538109257441936,383464.66035464156,-209173.42797207242,False,0.09999999999999998,0.0,0.4511908874703756,park_for_more_tests
paper4_v4_local_rt0p1725_g0p425_u0p025,0.1725,0.425,blended_uncertainty,0.025,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,4.206472768999447,337,1000000.0,174291.23238256914,126807.48648965094,0.0917171719496656,0.2817944144214465,0.1725000000001725,0.9436201780415432,0.0563798219584569,961.5689667240368,518.2778044841543,63,uncertainty_aversion_local_search,0.75,0.2718093666574878,0.1233333333333333,1.0,0.9982303035204048,-866015.671701836,0.803729146221786,0.0015538109257441936,383464.66035464156,-209173.42797207242,False,0.09999999999999998,0.0,0.4511908874703756,park_for_more_tests
paper4_v4_local_rt0p1725_g0p425_u0p050,0.1725,0.425,blended_uncertainty,0.05,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,4.068147032001434,337,1000000.0,174291.23238256914,126807.48648965094,0.0917171719496656,0.2817944144214465,0.1725000000001725,0.9436201780415432,0.0563798219584569,961.5689667240368,518.2778044841543,64,uncertainty_aversion_local_search,0.75,0.2718093666574878,0.1233333333333333,1.0,0.9982303035204048,-866015.671701836,0.803729146221786,0.0015538109257441936,383464.66035464156,-209173.42797207242,False,0.09999999999999998,0.0,0.4511908874703756,park_for_more_tests
paper4_v4_local_rt0p1725_g0p425_u0p000,0.1725,0.425,blended_uncertainty,0.0,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,3.862320014999568,337,1000000.0,174291.23238256914,126807.48648965094,0.0917171719496656,0.2817944144214465,0.1725000000001725,0.9436201780415432,0.0563798219584569,961.5689667240368,518.2778044841543,62,uncertainty_aversion_local_search,0.75,0.2718093666574878,0.1233333333333333,1.0,0.9982303035204048,-866015.671701836,0.803729146221786,0.0015538109257441936,383464.66035464156,-209173.42797207242,False,0.09999999999999998,0.0,0.4511908874703756,park_for_more_tests
paper4_v4_local_rt0p1725_g0p425_u0p100,0.1725,0.425,blended_uncertainty,0.1,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,3.919204368999999,337,1000000.0,174291.23238256914,126807.48648965094,0.0917171719496656,0.2817944144214465,0.1725000000001725,0.9436201780415432,0.0563798219584569,961.5689667240368,518.2778044841543,66,uncertainty_aversion_local_search,0.75,0.2718093666574878,0.1233333333333333,1.0,0.9982303035204048,-866015.671701836,0.803729146221786,0.0015538109257441936,383464.66035464156,-209173.42797207242,False,0.09999999999999998,0.0,0.4511908874703756,park_for_more_tests
paper4_v4_local_rt0p1750_g0p400_u0p000,0.175,0.4,blended_uncertainty,0.0,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,4.091577531999064,346,1000000.0,172888.58249999856,131094.05465054087,0.0967192473494625,0.2913201214456464,0.174559596987936,0.9393063583815028,0.0606936416184971,-441.08091584654176,-884.3720780864242,78,uncertainty_aversion_local_search,0.8333333333333334,0.2614521669092603,0.1966666666666666,1.0,0.9984490024270177,-872252.5212447239,0.8125798212005109,0.0016762452107279694,399539.29095797887,-226650.7084579803,False,0.016666666666666607,0.0,0.4092574102875648,review_strong_candidate
paper4_v4_local_rt0p1775_g0p400_u0p000,0.1775,0.4,blended_uncertainty,0.0,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,4.249335193999286,346,1000000.0,172888.58249999856,131094.05465054087,0.0967192473494625,0.2913201214456464,0.174559596987936,0.9393063583815028,0.0606936416184971,-441.08091584654176,-884.3720780864242,79,uncertainty_aversion_local_search,0.8333333333333334,0.2614521669092603,0.1966666666666666,1.0,0.9984490024270177,-872252.5212447239,0.8125798212005109,0.0016762452107279694,399539.29095797887,-226650.7084579803,False,0.016666666666666607,0.0,0.4092574102875648,review_strong_candidate
paper4_v4_local_rt0p1750_g0p400_u0p025,0.175,0.4,blended_uncertainty,0.025,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,3.8647923199987417,346,1000000.0,172778.21250000078,130891.15777366528,0.0964758303610142,0.2908692394970339,0.1742331940154221,0.9393063583815028,0.0606936416184971,-551.4509158443252,-994.7420780842076,80,uncertainty_aversion_local_search,0.8333333333333334,0.2614521669092603,0.1966666666666666,1.0,0.9984593424108376,-872125.68086207,0.8128192848020435,0.0016762452107279694,398778.42766969535,-226000.21516969457,False,0.016666666666666607,0.0,0.40854164997473874,review_strong_candidate
paper4_v4_local_rt0p1775_g0p400_u0p025,0.1775,0.4,blended_uncertainty,0.025,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,4.28469547900022,346,1000000.0,172778.21250000078,130891.15777366528,0.0964758303610142,0.2908692394970339,0.1742331940154221,0.9393063583815028,0.0606936416184971,-551.4509158443252,-994.7420780842076,81,uncertainty_aversion_local_search,0.8333333333333334,0.2614521669092603,0.1966666666666666,1.0,0.9984593424108376,-872125.68086207,0.8128192848020435,0.0016762452107279694,398778.42766969535,-226000.21516969457,False,0.016666666666666607,0.0,0.40854164997473874,review_strong_candidate
paper4_v4_local_rt0p1750_g0p400_u0p050,0.175,0.4,blended_uncertainty,0.05,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,3.920055706999847,346,1000000.0,172767.23249999774,130871.26424580562,0.0964520571148653,0.2908250316573458,0.1742012469318574,0.9393063583815028,0.0606936416184971,-562.4309158473625,-1005.7220780872448,82,uncertainty_aversion_local_search,0.8333333333333334,0.2614521669092603,0.1966666666666666,1.0,0.9984593424108376,-872113.8004450194,0.8128991060025543,0.0016762452107279694,398703.8269402216,-225936.59444022385,False,0.016666666666666607,0.0,0.40846697172712654,review_strong_candidate
paper4_v4_local_rt0p1775_g0p400_u0p050,0.1775,0.4,blended_uncertainty,0.05,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,4.332077543998821,346,1000000.0,172767.23249999774,130871.26424580562,0.0964520571148653,0.2908250316573458,0.1742012469318574,0.9393063583815028,0.0606936416184971,-562.4309158473625,-1005.7220780872448,83,uncertainty_aversion_local_search,0.8333333333333334,0.2614521669092603,0.1966666666666666,1.0,0.9984593424108376,-872113.8004450194,0.8128991060025543,0.0016762452107279694,398703.8269402216,-225936.59444022385,False,0.016666666666666607,0.0,0.40846697172712654,review_strong_candidate
paper4_v4_local_rt0p1750_g0p400_u0p075,0.175,0.4,blended_uncertainty,0.075,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,4.129113003000384,346,1000000.0,172765.31250000416,130867.81363784298,0.0964479941489476,0.290817363639651,0.174195741945229,0.9393063583815028,0.0606936416184971,-564.3509158409433,-1007.6420780808256,84,uncertainty_aversion_local_search,0.8333333333333334,0.2614521669092603,0.1966666666666666,1.0,0.9984593424108376,-872111.5468010872,0.8128192848020435,0.0016762452107279694,398690.88716036174,-225925.57466035758,False,0.016666666666666607,0.0,0.4084537806641104,review_strong_candidate
paper4_v4_local_rt0p1775_g0p400_u0p075,0.1775,0.4,blended_uncertainty,0.075,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,4.160087637999823,346,1000000.0,172765.31250000416,130867.81363784298,0.0964479941489476,0.290817363639651,0.174195741945229,0.9393063583815028,0.0606936416184971,-564.3509158409433,-1007.6420780808256,85,uncertainty_aversion_local_search,0.8333333333333334,0.2614521669092603,0.1966666666666666,1.0,0.9984593424108376,-872111.5468010872,0.8128192848020435,0.0016762452107279694,398690.88716036174,-225925.57466035758,False,0.016666666666666607,0.0,0.4084537806641104,review_strong_candidate
paper4_v4_local_rt0p1750_g0p400_u0p100,0.175,0.4,blended_uncertainty,0.1,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,4.136670764000883,345,1000000.0,172708.2425000014,130767.88397867666,0.0963314206373908,0.2905952977303925,0.1740369714745915,0.9391304347826088,0.0608695652173913,-621.4209158437152,-1064.7120780835976,86,uncertainty_aversion_local_search,0.8333333333333334,0.2614521669092603,0.1933333333333333,1.0,0.9984446308179077,-872046.4670912675,0.8130003202049312,0.0016810758885686839,398316.15093848796,-225607.90843848657,False,0.016666666666666607,0.0,0.4077008357424322,review_strong_candidate
paper4_v4_local_rt0p1775_g0p400_u0p100,0.1775,0.4,blended_uncertainty,0.1,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,4.50512200599951,345,1000000.0,172708.2425000014,130767.88397867666,0.0963314206373908,0.2905952977303925,0.1740369714745915,0.9391304347826088,0.0608695652173913,-621.4209158437152,-1064.7120780835976,87,uncertainty_aversion_local_search,0.8333333333333334,0.2614521669092603,0.1933333333333333,1.0,0.9984446308179077,-872046.4670912675,0.8130003202049312,0.0016810758885686839,398316.15093848796,-225607.90843848657,False,0.016666666666666607,0.0,0.4077008357424322,review_strong_candidate
