artifact,version,path,rows,columns,sha16,source_script,linked_claim,quarto_page,status,caveat,path_exists
paper4_v10_blocker_dashboard.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v10_blocker_dashboard.csv,12,5.0,9a8106bdd3b978ef,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v29_cate_gate_report.csv,v29,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v29_cate_gate_report.csv,5,6.0,3dee7f7f9581f195,scripts/papers/build_paper4_v29_*.py,see paper4_v30_claim_artifact_matrix.csv,19br-v29-ifrs9-causal-fairness-source.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v29_causal_balance_trim_ipw.csv,v29,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v29_causal_balance_trim_ipw.csv,7,6.0,20c27e84dd199834,scripts/papers/build_paper4_v29_*.py,see paper4_v30_claim_artifact_matrix.csv,19br-v29-ifrs9-causal-fairness-source.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v29_causal_hidden_bias_grid.csv,v29,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v29_causal_hidden_bias_grid.csv,6,6.0,9e2acf1916f27bc1,scripts/papers/build_paper4_v29_*.py,see paper4_v30_claim_artifact_matrix.csv,19br-v29-ifrs9-causal-fairness-source.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v29_causal_outcome_sensitivity.csv,v29,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v29_causal_outcome_sensitivity.csv,2,9.0,09873bde23fc0543,scripts/papers/build_paper4_v29_*.py,see paper4_v30_claim_artifact_matrix.csv,19br-v29-ifrs9-causal-fairness-source.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v29_external_macro_source_registry.csv,v29,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v29_external_macro_source_registry.csv,1,11.0,0e973e534db20453,scripts/papers/build_paper4_v29_*.py,see paper4_v30_claim_artifact_matrix.csv,19br-v29-ifrs9-causal-fairness-source.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v29_fairness_proxy_only_protocol.csv,v29,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v29_fairness_proxy_only_protocol.csv,4,6.0,4f383ff32ac93d6f,scripts/papers/build_paper4_v29_*.py,see paper4_v30_claim_artifact_matrix.csv,19br-v29-ifrs9-causal-fairness-source.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v29_ifrs9_proxy_policy_summary.csv,v29,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v29_ifrs9_proxy_policy_summary.csv,42,10.0,19ee8fc4d80e27ef,scripts/papers/build_paper4_v29_*.py,see paper4_v30_claim_artifact_matrix.csv,19br-v29-ifrs9-causal-fairness-source.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v29_ifrs9_sicr_sensitivity.csv,v29,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v29_ifrs9_sicr_sensitivity.csv,14,13.0,a6e14c405a0f441a,scripts/papers/build_paper4_v29_*.py,see paper4_v30_claim_artifact_matrix.csv,19br-v29-ifrs9-causal-fairness-source.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v29_no_legal_claim_flags.csv,v29,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v29_no_legal_claim_flags.csv,4,5.0,01b67f018b3e9701,scripts/papers/build_paper4_v29_*.py,see paper4_v30_claim_artifact_matrix.csv,19br-v29-ifrs9-causal-fairness-source.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v29_path_calibration_diagnostics.csv,v29,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v29_path_calibration_diagnostics.csv,4,10.0,2a09e1879ccab761,scripts/papers/build_paper4_v29_*.py,see paper4_v30_claim_artifact_matrix.csv,19br-v29-ifrs9-causal-fairness-source.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v29_path_family_stress_summary.csv,v29,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v29_path_family_stress_summary.csv,4,7.0,b3dfb595ac058bad,scripts/papers/build_paper4_v29_*.py,see paper4_v30_claim_artifact_matrix.csv,19br-v29-ifrs9-causal-fairness-source.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v29_source_cap_sensitivity.csv,v29,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v29_source_cap_sensitivity.csv,126,7.0,3d083d0d3e2eb44a,scripts/papers/build_paper4_v29_*.py,see paper4_v30_claim_artifact_matrix.csv,19br-v29-ifrs9-causal-fairness-source.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v29_source_governance_diagnostics.csv,v29,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v29_source_governance_diagnostics.csv,1244,16.0,155a341fc2be9ac2,scripts/papers/build_paper4_v29_*.py,see paper4_v30_claim_artifact_matrix.csv,19br-v29-ifrs9-causal-fairness-source.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v30_academic_contribution_map.csv,v30,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v30_academic_contribution_map.csv,7,4.0,2ee2f3965eff43cf,scripts/papers/build_paper4_v30_*.py,see paper4_v30_claim_artifact_matrix.csv,19bs-v30-registry-and-synthesis.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v30_artifact_registry.csv,v30,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v30_artifact_registry.csv,482,12.0,f05402d77584301c,scripts/papers/build_paper4_v30_*.py,see paper4_v30_claim_artifact_matrix.csv,19bs-v30-registry-and-synthesis.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v30_blocker_dashboard.csv,v30,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v30_blocker_dashboard.csv,11,4.0,85067f732b25dbe7,scripts/papers/build_paper4_v30_*.py,see paper4_v30_claim_artifact_matrix.csv,19bs-v30-registry-and-synthesis.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v30_candidate_registry.csv,v30,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v30_candidate_registry.csv,21,13.0,033c812b007c856e,scripts/papers/build_paper4_v30_*.py,see paper4_v30_claim_artifact_matrix.csv,19bs-v30-registry-and-synthesis.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v30_claim_artifact_matrix.csv,v30,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v30_claim_artifact_matrix.csv,11,9.0,3486c0a9e7d2d2eb,scripts/papers/build_paper4_v30_*.py,see paper4_v30_claim_artifact_matrix.csv,19bs-v30-registry-and-synthesis.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v30_powell_readiness_dashboard.csv,v30,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v30_powell_readiness_dashboard.csv,5,3.0,8bd8e902be82908f,scripts/papers/build_paper4_v30_*.py,see paper4_v30_claim_artifact_matrix.csv,19bs-v30-registry-and-synthesis.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v30_publishability_triage.csv,v30,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v30_publishability_triage.csv,7,4.0,8e60cf8f3c5b773f,scripts/papers/build_paper4_v30_*.py,see paper4_v30_claim_artifact_matrix.csv,19bs-v30-registry-and-synthesis.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v3_causal_high_rate_balance.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v3_causal_high_rate_balance.csv,5,4.0,f1f298dde956efed,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v3_causal_high_rate_dossier.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v3_causal_high_rate_dossier.csv,1,16.0,f57375723fe6566a,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v3_causal_high_rate_placebo.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v3_causal_high_rate_placebo.csv,4,3.0,d2ca408c52ad4102,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v3_causal_high_rate_sensitivity.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v3_causal_high_rate_sensitivity.csv,11,5.0,d5c04d5dbb52c972,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v3_claim_artifact_matrix.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v3_claim_artifact_matrix.csv,8,5.0,bec9d49c49c73598,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v3_fairness_attribute_audit.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v3_fairness_attribute_audit.csv,15,5.0,8dfb347272d0822a,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v3_fairness_proxy_stress.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v3_fairness_proxy_stress.csv,315,7.0,43ac14247de2cb87,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v3_fairness_proxy_summary.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v3_fairness_proxy_summary.csv,45,4.0,217b52e73f188611,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v3_formal_cvar_lp_results.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v3_formal_cvar_lp_results.csv,12,15.0,bd1183afb55f7493,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v3_formal_cvar_lp_scenario_losses.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v3_formal_cvar_lp_scenario_losses.csv,108,6.0,a2f92eeb2bf41660,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v3_full_universe_all_policy_eval.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v3_full_universe_all_policy_eval.csv,45,14.0,b3f694668d20f3f9,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v3_ifrs9_cashflow_policy_summary.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v3_ifrs9_cashflow_policy_summary.csv,135,13.0,ef70994679fc0a82,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v3_ifrs9_stage_transition_matrix.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v3_ifrs9_stage_transition_matrix.csv,6,7.0,da3fce2945fc9ee3,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v3_multiperiod_loan_level_summary.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v3_multiperiod_loan_level_summary.csv,3,9.0,70bfcbec0c2c9760,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v3_online_conformal_method_summary.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v3_online_conformal_method_summary.csv,6,8.0,dad5ae752a173ed0,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v3_selector_governance_thresholds.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v3_selector_governance_thresholds.csv,5,4.0,03cef11843da7ce0,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v3_selector_results.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v3_selector_results.csv,45,28.0,610ac054302adad4,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v4_claim_artifact_matrix.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v4_claim_artifact_matrix.csv,11,5.0,b6e3e07af69233c3,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v5_causal_cate_policy_value_screen.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v5_causal_cate_policy_value_screen.csv,1,7.0,9fc50dec30155169,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v5_causal_falsification_tests.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v5_causal_falsification_tests.csv,3,4.0,8918b8879d2fd6b0,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v5_causal_overlap_bins.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v5_causal_overlap_bins.csv,29,6.0,198ada07896af157,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v5_causal_sensitivity_formal.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v5_causal_sensitivity_formal.csv,7,4.0,14603a82f50fb294,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v5_claim_artifact_matrix.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v5_claim_artifact_matrix.csv,13,5.0,fdcb4d829ca79ef2,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v5_correlated_sample_path_ci.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v5_correlated_sample_path_ci.csv,303,9.0,4ce13c7151400d20,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v5_cqr_decision_aware_screen.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v5_cqr_decision_aware_screen.csv,4,12.0,460fe527b224cd09,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v5_cvar_topk_expanded_frontier.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v5_cvar_topk_expanded_frontier.csv,100,16.0,a8b9563d3944e367,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v5_dla_endogenous_policy_trace.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v5_dla_endogenous_policy_trace.csv,63,8.0,798bc323cbb7e803,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v5_fairness_protocol_decision.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v5_fairness_protocol_decision.csv,3,4.0,ca149e15b4d77a9f,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v5_fairness_proxy_gap_bands.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v5_fairness_proxy_gap_bands.csv,1,4.0,00b1c6553b8b1227,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v5_ifrs9_contractual_policy_summary.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v5_ifrs9_contractual_policy_summary.csv,1600,15.0,51b1ec67124232a5,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v5_ifrs9_input_quality.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v5_ifrs9_input_quality.csv,2,9.0,3d1967220db322a4,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v5_mdcp_aware_search.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v5_mdcp_aware_search.csv,100,38.0,db4185b4f541c024,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v5_online_source_month_search.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v5_online_source_month_search.csv,6,15.0,823b14c75e21ea0c,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v5_sdam_realistic_transition_summary.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v5_sdam_realistic_transition_summary.csv,9,9.0,567ad61f0e0144d1,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v5_selector_committee_memo.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v5_selector_committee_memo.csv,1,4.0,a7043a60eafd00ae,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v5_selector_threshold_protocol.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v5_selector_threshold_protocol.csv,5,4.0,f6f823c94ff7d174,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v5_selector_threshold_sensitivity.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v5_selector_threshold_sensitivity.csv,3,8.0,0d2e14fc91d411fc,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v5_sicr_rule_comparison.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v5_sicr_rule_comparison.csv,47,6.0,85599b8a6ea5ccc9,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v5_spo_dfl_hybrid_screen.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v5_spo_dfl_hybrid_screen.csv,2,6.0,1dac76313a400ba9,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v5_temporal_ecl_downstream_value.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v5_temporal_ecl_downstream_value.csv,1,8.0,9548bef380120a38,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v6_cate_gate.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v6_cate_gate.csv,1,8.0,4219febaa9c7515a,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v6_causal_outcome_registry.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v6_causal_outcome_registry.csv,5,3.0,7206feb122bc11a2,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v6_claim_artifact_matrix.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v6_claim_artifact_matrix.csv,10,5.0,d23e4ea8dbe19fed,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v6_contractual_data_audit.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v6_contractual_data_audit.csv,2,16.0,88f22098d1925e71,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v6_contractual_ifrs9_readiness.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v6_contractual_ifrs9_readiness.csv,1,6.0,068dbd718fe5c984,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v6_correlated_sample_path_ci.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v6_correlated_sample_path_ci.csv,72,10.0,e84739f7d4c70d4a,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v6_cvar_constraint_scenario_losses.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v6_cvar_constraint_scenario_losses.csv,48,6.0,d7f4fa68e6917cc2,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v6_cvar_constraint_summary.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v6_cvar_constraint_summary.csv,12,20.0,95fd0aaa93f4523b,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v6_dla_loan_level_state.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v6_dla_loan_level_state.csv,12,12.0,936e547b62d6735c,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v6_dla_loan_level_summary.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v6_dla_loan_level_summary.csv,1,9.0,1fb15d635b3ba34e,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v6_fairness_external_protocol_checklist.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v6_fairness_external_protocol_checklist.csv,5,3.0,a95a47b83945d38b,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v6_fairness_protocol.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v6_fairness_protocol.csv,3,4.0,833a50599d355d44,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v6_mdcp_solver_summary.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v6_mdcp_solver_summary.csv,4,22.0,73eee204996c5231,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v6_online_source_month_efficiency_search.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v6_online_source_month_efficiency_search.csv,4,14.0,a3dce268c159ae29,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v6_servicing_gap_register.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v6_servicing_gap_register.csv,8,4.0,30ec7c3b33b66133,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v6_sicr_calibration_grid.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v6_sicr_calibration_grid.csv,24,9.0,83d035ad36072bd5,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v6_sicr_policy_summary.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v6_sicr_policy_summary.csv,2400,11.0,320cdddb5bab0106,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v6_solver_summary.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v6_solver_summary.csv,19,22.0,84a42ffe57b5de68,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v6_spo_dfl_hybrid_summary.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v6_spo_dfl_hybrid_summary.csv,3,19.0,d2074024a1dc8875,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v7_causal_fairness_blocker_matrix.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v7_causal_fairness_blocker_matrix.csv,3,5.0,994d20559849bc5f,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v7_causal_outcome_registry.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v7_causal_outcome_registry.csv,5,4.0,1bf0274a27e60e37,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v7_claim_artifact_matrix.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v7_claim_artifact_matrix.csv,11,5.0,d41e9687c1f80849,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
