loan_index_v49,loan_id,issue_month,loan_amnt,base_return_vec,pd_point,pd_high_alpha01,qhat_v4,weak_source_proxy,grade,period,score_decile,state_top20,income_band,dti_band
1054,142193499,2018-10,4000.0,442.40000000000003,0.04951033732317737,0.11999851469006251,0.0,0.0,B,2018H2,0,CA,inc_q4,dti_q4
1055,139710498,2018-09,7200.0,796.32,0.04951033732317737,0.11999851469006251,0.0,0.0,B,2018H2,0,NJ,inc_q5,dti_q1
1056,137429777,2018-07,6000.0,663.6,0.04951033732317737,0.11999851469006251,0.0,0.0,B,2018H2,0,CA,inc_q4,dti_q2
1057,137672338,2018-08,3000.0,331.8,0.04951033732317737,0.11999851469006251,0.0,0.0,B,2018H2,0,WA,inc_q4,dti_q2
1058,137964540,2018-08,3000.0,331.8,0.04951033732317737,0.11999851469006251,0.0,0.0,B,2018H2,0,other_state,inc_q4,dti_q1
1059,138145073,2018-08,4000.0,442.40000000000003,0.04951033732317737,0.11999851469006251,0.0,0.0,B,2018H2,0,other_state,inc_q5,dti_q3
1060,136524878,2018-07,3000.0,331.8,0.04951033732317737,0.11999851469006251,0.0,0.0,B,2018H2,0,MD,inc_q2,dti_q2
1061,138747398,2018-08,1000.0,110.60000000000001,0.04951033732317737,0.11999851469006251,0.0,0.0,B,2018H2,0,IN,inc_q4,dti_q2
1062,141495776,2018-10,4000.0,442.40000000000003,0.04951033732317737,0.11999851469006251,0.0,0.0,B,2018H2,0,other_state,inc_q5,dti_q1
1063,136340169,2018-07,4500.0,497.70000000000005,0.04951033732317737,0.11999851469006251,0.0,0.0,B,2018H2,0,NJ,inc_q2,dti_q1
1064,142995192,2018-12,7125.0,788.025,0.04951033732317737,0.11999851469006251,0.0,0.0,B,2018H2,0,CA,inc_q5,dti_q3
1065,168756105,2020-04,5300.0,540.0699999999999,0.030262143407864303,0.080874323411772,0.0,0.0,A,2020,0,WA,inc_q3,dti_q1
1066,133451858,2018-05,5000.0,552.5,0.04951033732317737,0.11999851469006251,0.0,0.0,B,2018H1,0,WA,inc_q3,dti_q1
1067,134921947,2018-06,3000.0,331.5,0.04951033732317737,0.11999851469006251,0.0,0.0,B,2018H1,0,CA,inc_q4,dti_q1
1068,168876906,2020-05,11500.0,1243.15,0.04429187883701095,0.10962102099880337,0.0,0.0,A,2020,0,other_state,inc_q3,dti_q1
1069,148391193,2019-03,12200.0,1512.8,0.07978075517661389,0.17807977699282082,0.0,0.0,B,2019H1,1,CA,inc_q5,dti_q1
1070,128448205,2018-02,1700.0,177.14000000000001,0.0359375,0.09267741926538706,0.0,0.0,B,2018H1,0,NC,inc_q2,dti_q2
1071,162968064,2019-12,1600.0,176.32,0.04951033732317737,0.11999851469006251,0.0,0.0,B,2019H2,0,CA,inc_q2,dti_q3
1072,157648004,2019-09,2400.0,264.47999999999996,0.04951033732317737,0.11999851469006251,0.0,0.0,B,2019H2,0,NY,inc_q2,dti_q3
1073,153446690,2019-06,25000.0,2755.0,0.04951033732317737,0.11999851469006251,0.0,0.0,B,2019H1,0,FL,inc_q5,dti_q3
1074,156227847,2019-07,20000.0,2204.0,0.04951033732317737,0.11999851469006251,0.0,0.0,B,2019H2,0,NJ,inc_q5,dti_q4
1075,155354874,2019-07,4000.0,440.79999999999995,0.04951033732317737,0.11999851469006251,0.0,0.0,B,2019H2,0,other_state,inc_q4,dti_q1
1076,156674168,2019-08,17975.0,1980.8449999999998,0.04951033732317737,0.11999851469006251,0.0,0.0,B,2019H2,0,MA,inc_q5,dti_q1
1077,162716880,2019-12,1200.0,132.23999999999998,0.04951033732317737,0.11999851469006251,0.0,0.0,B,2019H2,0,MN,inc_q4,dti_q1
1078,152875758,2019-06,4500.0,495.9,0.04951033732317737,0.11999851469006251,0.0,0.0,B,2019H1,0,TX,inc_q4,dti_q5
1079,158957812,2019-09,1200.0,132.23999999999998,0.04951033732317737,0.11999851469006251,0.0,0.0,B,2019H2,0,other_state,inc_q3,dti_q5
1080,153175125,2019-06,4000.0,440.79999999999995,0.04951033732317737,0.11999851469006251,0.0,0.0,B,2019H1,0,NY,inc_q5,dti_q3
1081,152442923,2019-05,3000.0,330.59999999999997,0.04951033732317737,0.11999851469006251,0.0,0.0,B,2019H1,0,WA,inc_q5,dti_q3
1082,159134149,2019-09,6000.0,661.1999999999999,0.04951033732317737,0.11999851469006251,0.0,0.0,B,2019H2,0,TX,inc_q4,dti_q1
1083,151986487,2019-05,5000.0,551.0,0.04951033732317737,0.11999851469006251,0.0,0.0,B,2019H1,0,CA,inc_q5,dti_q1
1084,147899491,2019-02,1500.0,165.29999999999998,0.04951033732317737,0.11999851469006251,0.0,0.0,B,2019H1,0,other_state,inc_q3,dti_q1
1085,156314638,2019-08,3000.0,330.59999999999997,0.04951033732317737,0.11999851469006251,0.0,0.0,B,2019H2,0,CA,inc_q1,dti_q1
1086,153718672,2019-06,3000.0,330.59999999999997,0.04951033732317737,0.11999851469006251,0.0,0.0,B,2019H1,0,TX,inc_q5,dti_q3
1087,160130146,2019-10,3000.0,330.59999999999997,0.04951033732317737,0.11999851469006251,0.0,0.0,B,2019H2,0,TX,inc_q4,dti_q2
1088,153909350,2019-06,6000.0,702.6,0.06518058690744921,0.1504443713101714,0.0,0.0,B,2019H1,1,IL,inc_q5,dti_q3
1089,149072171,2019-03,3000.0,351.3,0.06518058690744921,0.1504443713101714,0.0,0.0,B,2019H1,1,CO,inc_q4,dti_q3
1090,163234238,2019-12,2400.0,281.04,0.06518058690744921,0.1504443713101714,0.0,0.0,B,2019H2,1,NC,inc_q5,dti_q2
1091,162923476,2019-12,19000.0,2224.9,0.06518058690744921,0.1504443713101714,0.0,0.0,B,2019H2,1,other_state,inc_q5,dti_q4
1092,160560314,2019-10,1800.0,210.78000000000003,0.06518058690744921,0.1504443713101714,0.0,0.0,B,2019H2,1,NV,inc_q5,dti_q2
1093,161533346,2019-11,1000.0,117.10000000000001,0.06518058690744921,0.1504443713101714,0.0,0.0,B,2019H2,1,CA,inc_q5,dti_q1
1094,148051211,2019-02,4500.0,526.95,0.06518058690744921,0.1504443713101714,0.0,0.0,B,2019H1,1,other_state,inc_q5,dti_q1
1095,148060840,2019-02,10000.0,1171.0,0.06518058690744921,0.1504443713101714,0.0,0.0,B,2019H1,1,IL,inc_q5,dti_q1
1096,153080078,2019-06,2100.0,245.91000000000003,0.06518058690744921,0.1504443713101714,0.0,0.0,B,2019H1,1,CA,inc_q3,dti_q1
1097,166117008,2020-02,1500.0,175.65,0.06518058690744921,0.1504443713101714,0.0,0.0,B,2020,1,CA,inc_q4,dti_q1
1098,163416657,2019-12,1200.0,140.52,0.06518058690744921,0.1504443713101714,0.0,0.0,B,2019H2,1,CA,inc_q2,dti_q1
1099,151615076,2019-05,2000.0,234.20000000000002,0.06518058690744921,0.1504443713101714,0.0,0.0,B,2019H1,1,IN,inc_q3,dti_q3
1100,128017102,2018-02,10000.0,1261.9999999999998,0.0855479247536578,0.1888440017299619,0.0,0.0,C,2018H1,1,NJ,inc_q4,dti_q1
1101,127843991,2018-01,3000.0,378.5999999999999,0.0855479247536578,0.1888440017299619,0.0,0.0,C,2018H1,1,other_state,inc_q3,dti_q1
1102,128312719,2018-02,4800.0,605.7599999999999,0.0855479247536578,0.1888440017299619,0.0,0.0,C,2018H1,1,TX,inc_q3,dti_q1
1103,128069528,2018-02,8500.0,1072.6999999999998,0.0855479247536578,0.1888440017299619,0.0,0.0,C,2018H1,1,CO,inc_q5,dti_q2
1104,126958151,2018-01,21000.0,2650.1999999999994,0.0855479247536578,0.1888440017299619,0.0,0.0,C,2018H1,1,other_state,inc_q5,dti_q2
1105,130243705,2018-03,6500.0,819.65,0.0855479247536578,0.1888440017299619,0.0,0.0,C,2018H1,1,CA,inc_q5,dti_q4
1106,131486854,2018-04,2525.0,318.4025,0.0855479247536578,0.1888440017299619,0.0,0.0,C,2018H1,1,IL,inc_q5,dti_q5
1107,131498564,2018-04,3025.0,381.4525,0.0855479247536578,0.1888440017299619,0.0,0.0,C,2018H1,1,GA,inc_q4,dti_q3
1108,131303881,2018-04,14525.0,1831.6025,0.0855479247536578,0.1888440017299619,0.0,0.0,C,2018H1,1,VA,inc_q2,dti_q5
1109,130253520,2018-03,6000.0,756.5999999999999,0.0855479247536578,0.1888440017299619,0.0,0.0,C,2018H1,1,PA,inc_q4,dti_q2
1110,132190668,2018-04,4800.0,605.28,0.0855479247536578,0.1888440017299619,0.0,0.0,C,2018H1,1,CA,inc_q2,dti_q4
1111,130609778,2018-04,4500.0,567.4499999999999,0.0855479247536578,0.1888440017299619,0.0,0.0,C,2018H1,1,other_state,inc_q1,dti_q1
1112,131724245,2018-04,3000.0,378.29999999999995,0.0855479247536578,0.1888440017299619,0.0,0.0,C,2018H1,1,TX,inc_q3,dti_q1
1113,130202538,2018-03,4000.0,504.4,0.0855479247536578,0.1888440017299619,0.0,0.0,C,2018H1,1,MD,inc_q5,dti_q5
1114,128839581,2018-02,1600.0,191.84,0.0722267362942478,0.16385598067539128,0.0,0.0,B,2018H1,1,IN,inc_q5,dti_q3
1115,138845338,2018-09,14825.0,1712.2875000000001,0.06265891754449691,0.14560681191071068,0.0,0.0,B,2018H2,1,IN,inc_q4,dti_q5
1116,137633282,2018-08,3500.0,404.25,0.06265891754449691,0.14560681191071068,0.0,0.0,B,2018H2,1,MN,inc_q2,dti_q1
1117,140315861,2018-09,21000.0,2425.5,0.06265891754449691,0.14560681191071068,0.0,0.0,B,2018H2,1,NJ,inc_q5,dti_q1
1118,139193783,2018-08,3700.0,372.96,0.030262143407864303,0.080874323411772,0.0,0.0,B,2018H2,0,VA,inc_q4,dti_q1
1119,141895475,2018-10,1000.0,100.8,0.030262143407864303,0.080874323411772,0.0,0.0,B,2018H2,0,IL,inc_q1,dti_q1
1120,137151950,2018-07,1250.0,126.0,0.030262143407864303,0.080874323411772,0.0,0.0,B,2018H2,0,other_state,inc_q4,dti_q4
1121,139639348,2018-09,3600.0,362.88,0.030262143407864303,0.080874323411772,0.0,0.0,B,2018H2,0,other_state,inc_q5,dti_q2
1122,156422675,2019-08,14000.0,1446.2,0.0359375,0.09267741926538706,0.0,0.0,B,2019H2,0,WA,inc_q3,dti_q1
1123,145117824,2018-12,1500.0,154.95000000000002,0.0359375,0.09267741926538706,0.0,0.0,B,2018H2,0,other_state,inc_q4,dti_q1
1124,158262536,2019-09,1800.0,185.94,0.0359375,0.09267741926538706,0.0,0.0,B,2019H2,0,other_state,inc_q2,dti_q4
1125,159759852,2019-10,1600.0,165.28,0.0359375,0.09267741926538706,0.0,0.0,B,2019H2,0,TX,inc_q4,dti_q1
1126,155683285,2019-07,2000.0,206.6,0.0359375,0.09267741926538706,0.0,0.0,B,2019H2,0,IL,inc_q2,dti_q1
1127,161259451,2019-11,15000.0,1549.5,0.0359375,0.09267741926538706,0.0,0.0,B,2019H2,0,other_state,inc_q4,dti_q3
1128,144526368,2018-12,1200.0,123.96000000000001,0.0359375,0.09267741926538706,0.0,0.0,B,2018H2,0,NJ,inc_q3,dti_q2
1129,133571496,2018-06,2500.0,264.0,0.04105337825855648,0.10310586199790928,0.0,0.0,B,2018H1,0,NJ,inc_q4,dti_q1
1130,134583458,2018-06,1200.0,126.72,0.04105337825855648,0.10310586199790928,0.0,0.0,B,2018H1,0,CA,inc_q1,dti_q1
1131,135064719,2018-06,3000.0,316.8,0.04105337825855648,0.10310586199790928,0.0,0.0,B,2018H1,0,CA,inc_q3,dti_q4
1132,135434670,2018-06,1000.0,105.6,0.04105337825855648,0.10310586199790928,0.0,0.0,B,2018H1,0,CA,inc_q3,dti_q1
1133,133960213,2018-05,3500.0,369.6,0.04105337825855648,0.10310586199790928,0.0,0.0,B,2018H1,0,NY,inc_q3,dti_q2
1134,134950803,2018-06,3000.0,316.8,0.04105337825855648,0.10310586199790928,0.0,0.0,B,2018H1,0,VA,inc_q4,dti_q1
1135,133917853,2018-05,2100.0,221.76,0.04105337825855648,0.10310586199790928,0.0,0.0,B,2018H1,0,MN,inc_q4,dti_q2
1136,134144655,2018-05,1200.0,120.84,0.030262143407864303,0.080874323411772,0.0,0.0,B,2018H1,0,other_state,inc_q2,dti_q1
1137,128003177,2018-02,2500.0,299.75,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,CA,inc_q5,dti_q2
1138,127916653,2018-02,10250.0,1228.9750000000001,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,FL,inc_q1,dti_q5
1139,126911862,2018-01,3550.0,425.64500000000004,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,other_state,inc_q5,dti_q4
1140,128463046,2018-02,2500.0,299.75,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,MI,inc_q4,dti_q4
1141,126267216,2018-01,4000.0,479.6,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,other_state,inc_q5,dti_q1
1142,138283852,2018-08,5000.0,523.5,0.03922214897824654,0.0993933733078867,0.0,0.0,B,2018H2,0,other_state,inc_q3,dti_q1
1143,148959680,2019-03,20000.0,2480.0,0.08220889555222388,0.1826212820799739,0.0,0.0,B,2019H1,1,TX,inc_q5,dti_q1
1144,154034916,2019-06,2000.0,248.0,0.08220889555222388,0.1826212820799739,0.0,0.0,B,2019H1,1,other_state,inc_q2,dti_q1
1145,154760027,2019-07,6700.0,830.8,0.08220889555222388,0.1826212820799739,0.0,0.0,B,2019H2,1,FL,inc_q5,dti_q2
1146,148048847,2019-03,1000.0,124.0,0.08220889555222388,0.1826212820799739,0.0,0.0,B,2019H1,1,MI,inc_q3,dti_q2
1147,147751759,2019-03,12000.0,1488.0,0.08220889555222388,0.1826212820799739,0.0,0.0,B,2019H1,1,other_state,inc_q4,dti_q3
1148,155595625,2019-07,1600.0,198.4,0.08220889555222388,0.1826212820799739,0.0,0.0,B,2019H2,1,TX,inc_q4,dti_q3
1149,149527269,2019-04,3000.0,372.0,0.08220889555222388,0.1826212820799739,0.0,0.0,B,2019H1,1,FL,inc_q1,dti_q4
1150,159654438,2019-10,1000.0,124.0,0.08220889555222388,0.1826212820799739,0.0,0.0,B,2019H2,1,TX,inc_q4,dti_q1
1151,149731253,2019-04,1000.0,124.0,0.08220889555222388,0.1826212820799739,0.0,0.0,B,2019H1,1,MI,inc_q4,dti_q2
1152,155185827,2019-07,1500.0,186.0,0.08220889555222388,0.1826212820799739,0.0,0.0,B,2019H2,1,other_state,inc_q3,dti_q4
1153,162593470,2019-12,3000.0,372.0,0.08220889555222388,0.1826212820799739,0.0,0.0,B,2019H2,1,WA,inc_q5,dti_q3
1154,131144705,2018-04,1600.0,191.68,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,other_state,inc_q5,dti_q3
1155,132915790,2018-05,6000.0,718.8000000000001,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,other_state,inc_q5,dti_q2
1156,129060019,2018-02,8450.0,921.895,0.04951033732317737,0.11999851469006251,0.0,0.0,B,2018H1,0,OH,inc_q5,dti_q4
1157,128005894,2018-02,2500.0,272.75,0.04951033732317737,0.11999851469006251,0.0,0.0,B,2018H1,0,CA,inc_q5,dti_q1
1158,130532769,2018-04,2500.0,272.5,0.04951033732317737,0.11999851469006251,0.0,0.0,B,2018H1,0,other_state,inc_q2,dti_q1
1159,132497753,2018-05,23425.0,2553.325,0.04951033732317737,0.11999851469006251,0.0,0.0,B,2018H1,0,NY,inc_q5,dti_q2
1160,129354926,2018-03,9000.0,981.0,0.04951033732317737,0.11999851469006251,0.0,0.0,B,2018H1,0,MD,inc_q5,dti_q5
1161,150251643,2019-04,3000.0,372.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2019H1,1,NY,inc_q4,dti_q2
1162,150283529,2019-04,3000.0,372.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2019H1,1,NJ,inc_q2,dti_q2
1163,153375201,2019-06,5300.0,657.2,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2019H1,1,MI,inc_q5,dti_q1
1164,155786035,2019-07,1000.0,124.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2019H2,1,AZ,inc_q1,dti_q2
1165,149415403,2019-03,5000.0,620.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2019H1,1,PA,inc_q2,dti_q2
1166,155120561,2019-07,3600.0,446.4,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2019H2,1,CA,inc_q5,dti_q3
1167,157492670,2019-09,5000.0,620.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2019H2,1,NY,inc_q5,dti_q1
1168,150440525,2019-04,4000.0,496.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2019H1,1,PA,inc_q2,dti_q3
1169,159688475,2019-10,13000.0,1612.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2019H2,1,CA,inc_q2,dti_q2
1170,157066331,2019-08,1800.0,223.2,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2019H2,1,NC,inc_q2,dti_q5
1171,150275915,2019-04,2500.0,310.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2019H1,1,CA,inc_q5,dti_q1
1172,156879735,2019-08,3500.0,434.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2019H2,1,AZ,inc_q2,dti_q3
1173,156296049,2019-08,5500.0,682.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2019H2,1,PA,inc_q5,dti_q2
1174,160231407,2019-10,1800.0,223.2,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2019H2,1,MN,inc_q4,dti_q1
1175,153155229,2019-06,2000.0,248.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2019H1,1,NY,inc_q3,dti_q1
1176,158928128,2019-09,6825.0,846.3,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2019H2,1,other_state,inc_q3,dti_q2
1177,159298026,2019-09,1000.0,124.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2019H2,1,other_state,inc_q2,dti_q5
1178,148970674,2019-03,2500.0,310.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2019H1,1,IL,inc_q1,dti_q1
1179,148322449,2019-03,1750.0,217.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2019H1,1,TX,inc_q5,dti_q2
1180,165389781,2020-01,6000.0,744.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2020,1,FL,inc_q5,dti_q1
1181,165132078,2020-01,1200.0,148.8,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2020,1,other_state,inc_q4,dti_q2
1182,163680680,2019-12,6000.0,744.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2019H2,1,NY,inc_q5,dti_q1
1183,158043726,2019-09,1000.0,124.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2019H2,1,NY,inc_q1,dti_q3
1184,161107803,2019-10,2000.0,248.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2019H2,1,CA,inc_q1,dti_q1
1185,153525442,2019-06,5000.0,620.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2019H1,1,other_state,inc_q5,dti_q2
1186,148316614,2019-03,9675.0,1199.7,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2019H1,1,TX,inc_q1,dti_q2
1187,150702999,2019-04,2500.0,310.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2019H1,1,NV,inc_q2,dti_q3
1188,168885956,2020-05,1000.0,133.3,0.1036832164058284,0.2222387509610818,0.0,0.0,B,2020,2,NJ,inc_q4,dti_q3
1189,143641831,2018-11,6025.0,681.4275,0.058878504672897194,0.1383133853899916,0.0,0.0,B,2018H2,1,MA,inc_q5,dti_q2
1190,144914970,2018-12,1450.0,163.995,0.058878504672897194,0.1383133853899916,0.0,0.0,B,2018H2,1,WA,inc_q1,dti_q5
1191,127561240,2018-01,2400.0,250.08,0.03922214897824654,0.0993933733078867,0.0,0.0,B,2018H1,0,NY,inc_q4,dti_q1
1192,132998370,2018-05,1000.0,104.1,0.03900664266517925,0.09895503549501541,0.0,0.0,B,2018H1,0,MD,inc_q3,dti_q1
1193,132066498,2018-05,3000.0,312.3,0.03944627554383652,0.09984891727215812,0.0,0.0,B,2018H1,0,FL,inc_q3,dti_q1
1194,136516375,2018-07,4000.0,418.8,0.04105337825855648,0.10310586199790928,0.0,0.0,B,2018H2,0,AZ,inc_q4,dti_q2
1195,139609946,2018-09,2000.0,209.4,0.04105337825855648,0.10310586199790928,0.0,0.0,B,2018H2,0,TX,inc_q4,dti_q4
1196,137193699,2018-07,2000.0,209.4,0.04105337825855648,0.10310586199790928,0.0,0.0,B,2018H2,0,NJ,inc_q2,dti_q1
1197,138125731,2018-08,25000.0,2617.5,0.04105337825855648,0.10310586199790928,0.0,0.0,B,2018H2,0,OH,inc_q1,dti_q5
1198,136135975,2018-07,3000.0,314.1,0.04105337825855648,0.10310586199790928,0.0,0.0,B,2018H2,0,other_state,inc_q5,dti_q1
1199,138029882,2018-08,2000.0,209.4,0.04105337825855648,0.10310586199790928,0.0,0.0,B,2018H2,0,NV,inc_q1,dti_q1
1200,136609778,2018-08,2100.0,219.87,0.04105337825855648,0.10310586199790928,0.0,0.0,B,2018H2,0,other_state,inc_q1,dti_q1
1201,142503836,2018-10,15000.0,1570.5,0.04105337825855648,0.10310586199790928,0.0,0.0,B,2018H2,0,GA,inc_q4,dti_q1
1202,142773652,2018-11,40000.0,4188.0,0.04105337825855648,0.10310586199790928,0.0,0.0,B,2018H2,0,FL,inc_q3,dti_q3
1203,138232261,2018-08,2000.0,209.4,0.04105337825855648,0.10310586199790928,0.0,0.0,B,2018H2,0,NY,inc_q2,dti_q1
1204,142128574,2018-10,3000.0,314.1,0.04105337825855648,0.10310586199790928,0.0,0.0,B,2018H2,0,TX,inc_q2,dti_q3
1205,142166310,2018-11,18000.0,1884.6000000000001,0.04105337825855648,0.10310586199790928,0.0,0.0,B,2018H2,0,NY,inc_q1,dti_q5
1206,137986162,2018-08,3500.0,366.45,0.04105337825855648,0.10310586199790928,0.0,0.0,B,2018H2,0,NJ,inc_q5,dti_q2
1207,138909998,2018-08,4000.0,418.8,0.04105337825855648,0.10310586199790928,0.0,0.0,B,2018H2,0,MD,inc_q2,dti_q1
1208,142059529,2018-10,2400.0,251.28,0.04105337825855648,0.10310586199790928,0.0,0.0,B,2018H2,0,MN,inc_q4,dti_q3
1209,140117772,2018-09,2400.0,251.28,0.04105337825855648,0.10310586199790928,0.0,0.0,B,2018H2,0,IL,inc_q4,dti_q1
1210,140215265,2018-09,3000.0,314.1,0.04105337825855648,0.10310586199790928,0.0,0.0,B,2018H2,0,IL,inc_q2,dti_q1
1211,137936541,2018-08,1000.0,104.7,0.04105337825855648,0.10310586199790928,0.0,0.0,B,2018H2,0,MD,inc_q2,dti_q1
1212,141524082,2018-10,1000.0,104.7,0.04105337825855648,0.10310586199790928,0.0,0.0,B,2018H2,0,NJ,inc_q4,dti_q1
1213,137134589,2018-07,1750.0,183.225,0.04105337825855648,0.10310586199790928,0.0,0.0,B,2018H2,0,CA,inc_q3,dti_q1
1214,139337519,2018-08,3600.0,376.92,0.04105337825855648,0.10310586199790928,0.0,0.0,B,2018H2,0,NC,inc_q2,dti_q2
1215,136302341,2018-07,3000.0,314.1,0.04105337825855648,0.10310586199790928,0.0,0.0,B,2018H2,0,TX,inc_q5,dti_q2
1216,137721854,2018-08,1800.0,188.46,0.04105337825855648,0.10310586199790928,0.0,0.0,B,2018H2,0,WA,inc_q3,dti_q2
1217,141973691,2018-10,5000.0,523.5,0.04105337825855648,0.10310586199790928,0.0,0.0,B,2018H2,0,GA,inc_q2,dti_q2
1218,142191288,2018-10,1300.0,136.11,0.04105337825855648,0.10310586199790928,0.0,0.0,B,2018H2,0,IL,inc_q3,dti_q2
1219,138542708,2018-08,1200.0,125.64,0.04105337825855648,0.10310586199790928,0.0,0.0,B,2018H2,0,CO,inc_q1,dti_q1
1220,136512855,2018-07,2000.0,209.4,0.04105337825855648,0.10310586199790928,0.0,0.0,B,2018H2,0,OH,inc_q3,dti_q1
1221,137402441,2018-07,16000.0,1675.2,0.04105337825855648,0.10310586199790928,0.0,0.0,B,2018H2,0,other_state,inc_q3,dti_q5
1222,137459113,2018-07,1200.0,138.6,0.06518058690744921,0.1504443713101714,0.0,0.0,B,2018H2,1,other_state,inc_q2,dti_q2
1223,142799887,2018-11,3000.0,346.5,0.06518058690744921,0.1504443713101714,0.0,0.0,B,2018H2,1,other_state,inc_q1,dti_q2
1224,142995441,2018-11,15000.0,1732.5,0.06518058690744921,0.1504443713101714,0.0,0.0,B,2018H2,1,TX,inc_q5,dti_q3
1225,137170508,2018-07,5000.0,577.5,0.06518058690744921,0.1504443713101714,0.0,0.0,B,2018H2,1,other_state,inc_q5,dti_q4
1226,136162828,2018-07,8000.0,924.0,0.06518058690744921,0.1504443713101714,0.0,0.0,B,2018H2,1,OH,inc_q4,dti_q1
1227,136292905,2018-07,16800.0,1940.4,0.06518058690744921,0.1504443713101714,0.0,0.0,B,2018H2,1,NY,inc_q5,dti_q2
1228,137588849,2018-08,3500.0,404.25,0.06518058690744921,0.1504443713101714,0.0,0.0,B,2018H2,1,PA,inc_q2,dti_q5
1229,136373693,2018-08,10000.0,1106.0,0.05439739413680782,0.12959865275371413,0.0,0.0,B,2018H2,0,IN,inc_q5,dti_q1
1230,138011083,2018-08,4250.0,470.05,0.05439739413680782,0.12959865275371413,0.0,0.0,B,2018H2,0,other_state,inc_q2,dti_q5
1231,139886922,2018-09,15000.0,1659.0,0.05439739413680782,0.12959865275371413,0.0,0.0,B,2018H2,0,other_state,inc_q4,dti_q3
1232,136627474,2018-07,2500.0,276.5,0.05439739413680782,0.12959865275371413,0.0,0.0,B,2018H2,0,other_state,inc_q4,dti_q5
1233,142031899,2018-10,11500.0,1271.9,0.05439739413680782,0.12959865275371413,0.0,0.0,B,2018H2,0,NY,inc_q5,dti_q1
1234,140677893,2018-10,3000.0,331.8,0.05439739413680782,0.12959865275371413,0.0,0.0,B,2018H2,1,NY,inc_q5,dti_q1
1235,138746802,2018-08,12000.0,1327.2,0.05439739413680782,0.12959865275371413,0.0,0.0,B,2018H2,0,CA,inc_q3,dti_q5
1236,142092670,2018-10,26675.0,2950.255,0.05439739413680782,0.12959865275371413,0.0,0.0,B,2018H2,0,CA,inc_q5,dti_q3
1237,143097457,2018-11,3000.0,331.8,0.05439739413680782,0.12959865275371413,0.0,0.0,B,2018H2,0,TX,inc_q1,dti_q1
1238,148753780,2019-03,5400.0,706.32,0.0993485342019544,0.2143136424801892,0.0,0.0,B,2019H1,2,other_state,inc_q1,dti_q5
1239,158539986,2019-09,2800.0,366.24,0.0993485342019544,0.2143136424801892,0.0,0.0,B,2019H2,2,CA,inc_q3,dti_q1
1240,149161613,2019-04,3500.0,457.8,0.0993485342019544,0.2143136424801892,0.0,0.0,B,2019H1,2,OH,inc_q2,dti_q3
1241,157569480,2019-08,12000.0,1569.6,0.0993485342019544,0.2143136424801892,0.0,0.0,B,2019H2,2,CO,inc_q5,dti_q1
1242,149430125,2019-04,3200.0,418.56,0.0993485342019544,0.2143136424801892,0.0,0.0,B,2019H1,2,CA,inc_q3,dti_q4
1243,155864017,2019-07,4000.0,523.2,0.0993485342019544,0.2143136424801892,0.0,0.0,B,2019H2,2,NC,inc_q4,dti_q2
1244,150128949,2019-04,15000.0,1962.0,0.0993485342019544,0.2143136424801892,0.0,0.0,B,2019H1,2,GA,inc_q4,dti_q5
1245,152974364,2019-06,10525.0,1376.67,0.0993485342019544,0.2143136424801892,0.0,0.0,B,2019H1,2,NY,inc_q5,dti_q2
1246,152825905,2019-06,4500.0,588.6,0.0993485342019544,0.2143136424801892,0.0,0.0,B,2019H1,2,CA,inc_q5,dti_q1
