online_method_v8,method_family,deployable_without_current_outcomes,min_effective_sample_size,coverage_policy_month_raw_min,coverage_policy_month_defended_min,coverage_source_month_raw_min,coverage_source_month_defended_min,avg_width_loan,avg_width_policy_month,share_rows_widened,share_rows_shrunk,small_policy_month_cells_pooled,small_source_month_cells_pooled,gate_pass_80_defended,gate_pass_90_defended,efficiency_gate_width_95,efficiency_gate_width_98,promotion_eligible,width_gap_to_0p95,parameters_json
v8_targeted_gradeD_score_or_dti_d0.073_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6,0.9501845350905281,0.9392868705483595,0.4616898182138557,0.5383101817861443,892,51939,False,False,False,True,False,0.00018453509052818173,"{""base_multiplier"": 0.99, ""delta"": 0.073, ""mask_name"": ""targeted_gradeD_score_or_dti""}"
v8_gradeD_and_score_low_or_dti_d0.073_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6,0.9501845350905281,0.9392868705483595,0.4616898182138557,0.5383101817861443,892,51939,False,False,False,True,False,0.00018453509052818173,"{""base_multiplier"": 0.99, ""delta"": 0.073, ""mask_name"": ""gradeD_and_score_low_or_dti""}"
v8_targeted_dti_score_or_gradeD_d0.073_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9503427901165749,0.939276888213408,0.5065049484596634,0.49349505154033657,892,51939,False,False,False,True,False,0.0003427901165748981,"{""base_multiplier"": 0.99, ""delta"": 0.073, ""mask_name"": ""targeted_dti_score_or_gradeD""}"
v8_targeted_gradeD_score_or_dti_d0.074_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6,0.9504249979256872,0.9395324319930972,0.4616898182138557,0.5383101817861443,892,51939,False,False,False,True,False,0.0004249979256872871,"{""base_multiplier"": 0.99, ""delta"": 0.074, ""mask_name"": ""targeted_gradeD_score_or_dti""}"
v8_gradeD_and_score_low_or_dti_d0.074_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6,0.9504249979256872,0.9395324319930972,0.4616898182138557,0.5383101817861443,892,51939,False,False,False,True,False,0.0004249979256872871,"{""base_multiplier"": 0.99, ""delta"": 0.074, ""mask_name"": ""gradeD_and_score_low_or_dti""}"
v8_gradeD_only_d0.070_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.5,0.9505566774568048,0.9395439589121717,0.42471586737540745,0.0,892,51939,False,False,False,True,False,0.0005566774568048771,"{""base_multiplier"": 1.0, ""delta"": 0.07, ""mask_name"": ""gradeD_only""}"
v8_targeted_dti_score_or_gradeD_d0.074_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9505745013732193,0.9395114602623583,0.5065049484596634,0.49349505154033657,892,51939,False,False,False,True,False,0.0005745013732193494,"{""base_multiplier"": 0.99, ""delta"": 0.074, ""mask_name"": ""targeted_dti_score_or_gradeD""}"
v8_targeted_gradeD_score_or_dti_d0.075_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6,0.9506654607608463,0.9397779934378351,0.4616898182138557,0.5383101817861443,892,51939,False,False,False,True,False,0.0006654607608463925,"{""base_multiplier"": 0.99, ""delta"": 0.075, ""mask_name"": ""targeted_gradeD_score_or_dti""}"
v8_gradeD_and_score_low_or_dti_d0.075_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6,0.9506654607608463,0.9397779934378351,0.4616898182138557,0.5383101817861443,892,51939,False,False,False,True,False,0.0006654607608463925,"{""base_multiplier"": 0.99, ""delta"": 0.075, ""mask_name"": ""gradeD_and_score_low_or_dti""}"
v8_targeted_dti_gradeD_d0.070_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9507042201610741,0.9395739796874436,0.5290887198613844,0.4709112801386156,892,51939,False,False,False,True,False,0.0007042201610741872,"{""base_multiplier"": 0.99, ""delta"": 0.07, ""mask_name"": ""targeted_dti_gradeD""}"
v8_gradeD_only_d0.071_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.5,0.9507225742251214,0.9397015874033475,0.42471586737540745,0.0,892,51939,False,False,False,True,False,0.0007225742251214529,"{""base_multiplier"": 1.0, ""delta"": 0.071, ""mask_name"": ""gradeD_only""}"
v8_targeted_dti_score_or_gradeD_d0.075_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9508062126298635,0.9397460323113085,0.5065049484596634,0.49349505154033657,892,51939,False,False,False,True,False,0.0008062126298635786,"{""base_multiplier"": 0.99, ""delta"": 0.075, ""mask_name"": ""targeted_dti_score_or_gradeD""}"
v8_gradeD_only_d0.072_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.5,0.950834171535039,0.9398100652174277,0.42471586737540745,0.0,892,51939,False,False,False,True,False,0.0008341715350390633,"{""base_multiplier"": 1.0, ""delta"": 0.072, ""mask_name"": ""gradeD_only""}"
v8_targeted_gradeD_score_or_dti_d0.076_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6,0.9509059235960055,0.9400235548825728,0.4616898182138557,0.5383101817861443,892,51939,False,False,False,True,False,0.0009059235960054979,"{""base_multiplier"": 0.99, ""delta"": 0.076, ""mask_name"": ""targeted_gradeD_score_or_dti""}"
v8_gradeD_and_score_low_or_dti_d0.076_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6,0.9509059235960055,0.9400235548825728,0.4616898182138557,0.5383101817861443,892,51939,False,False,False,True,False,0.0009059235960054979,"{""base_multiplier"": 0.99, ""delta"": 0.076, ""mask_name"": ""gradeD_and_score_low_or_dti""}"
v8_gradeD_only_d0.073_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.5,0.9509430340843117,0.9399154197072378,0.42471586737540745,0.0,892,51939,False,False,False,True,False,0.0009430340843117335,"{""base_multiplier"": 1.0, ""delta"": 0.073, ""mask_name"": ""gradeD_only""}"
v8_targeted_dti_gradeD_d0.071_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9509446829962332,0.9398195411321815,0.5290887198613844,0.4709112801386156,892,51939,False,False,False,True,False,0.0009446829962332925,"{""base_multiplier"": 0.99, ""delta"": 0.071, ""mask_name"": ""targeted_dti_gradeD""}"
v8_gradeD_only_d0.074_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8823529411764706,0.0,0.6666666666666666,0.9510151740585225,0.9399833608841384,0.42471586737540745,0.0,892,51939,False,False,False,True,False,0.0010151740585225832,"{""base_multiplier"": 1.0, ""delta"": 0.074, ""mask_name"": ""gradeD_only""}"
v8_targeted_dti_score_or_gradeD_d0.076_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9510379238865081,0.9399806043602585,0.5065049484596634,0.49349505154033657,892,51939,False,False,False,True,False,0.0010379238865081408,"{""base_multiplier"": 0.99, ""delta"": 0.076, ""mask_name"": ""targeted_dti_score_or_gradeD""}"
v8_gradeD_only_d0.075_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8823529411764706,0.0,0.6666666666666666,0.9510621623995403,0.9400256944854255,0.42471586737540745,0.0,892,51939,False,False,False,True,False,0.0010621623995403784,"{""base_multiplier"": 1.0, ""delta"": 0.075, ""mask_name"": ""gradeD_only""}"
v8_gradeD_only_d0.076_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8823529411764706,0.0,0.6666666666666666,0.9511077874473317,0.9400674175843051,0.42471586737540745,0.0,892,51939,False,False,False,True,False,0.001107787447331754,"{""base_multiplier"": 1.0, ""delta"": 0.076, ""mask_name"": ""gradeD_only""}"
v8_targeted_gradeD_score_or_dti_d0.077_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6,0.9511463864311643,0.9402691163273108,0.4616898182138557,0.5383101817861443,892,51939,False,False,False,True,False,0.0011463864311643812,"{""base_multiplier"": 0.99, ""delta"": 0.077, ""mask_name"": ""targeted_gradeD_score_or_dti""}"
v8_gradeD_and_score_low_or_dti_d0.077_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6,0.9511463864311643,0.9402691163273108,0.4616898182138557,0.5383101817861443,892,51939,False,False,False,True,False,0.0011463864311643812,"{""base_multiplier"": 0.99, ""delta"": 0.077, ""mask_name"": ""gradeD_and_score_low_or_dti""}"
v8_gradeD_only_d0.077_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8823529411764706,0.0,0.6666666666666666,0.951151839017036,0.9401084360569589,0.42471586737540745,0.0,892,51939,False,False,False,True,False,0.0011518390170360826,"{""base_multiplier"": 1.0, ""delta"": 0.077, ""mask_name"": ""gradeD_only""}"
v8_targeted_dti_gradeD_d0.072_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9511851458313922,0.9400651025769192,0.5290887198613844,0.4709112801386156,892,51939,False,False,False,True,False,0.001185145831392287,"{""base_multiplier"": 0.99, ""delta"": 0.072, ""mask_name"": ""targeted_dti_gradeD""}"
v8_gradeD_only_d0.078_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8823529411764706,0.0,0.6666666666666666,0.9511943504403736,0.9401479435579536,0.42471586737540745,0.0,892,51939,False,False,False,True,False,0.0011943504403736371,"{""base_multiplier"": 1.0, ""delta"": 0.078, ""mask_name"": ""gradeD_only""}"
v8_gradeD_only_d0.079_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8823529411764706,0.0,0.6666666666666666,0.9512354652387642,0.9401860808900093,0.42471586737540745,0.0,892,51939,False,False,False,True,False,0.0012354652387642773,"{""base_multiplier"": 1.0, ""delta"": 0.079, ""mask_name"": ""gradeD_only""}"
v8_targeted_dti_score_or_gradeD_d0.077_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9512696351431524,0.9402151764092087,0.5065049484596634,0.49349505154033657,892,51939,False,False,False,True,False,0.001269635143152481,"{""base_multiplier"": 0.99, ""delta"": 0.077, ""mask_name"": ""targeted_dti_score_or_gradeD""}"
v8_gradeD_only_d0.080_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8823529411764706,0.0,0.6666666666666666,0.9512765800371549,0.9402242182220645,0.42471586737540745,0.0,892,51939,False,False,False,True,False,0.0012765800371549174,"{""base_multiplier"": 1.0, ""delta"": 0.08, ""mask_name"": ""gradeD_only""}"
v8_gradeD_only_d0.081_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8823529411764706,0.0,0.6666666666666666,0.9513176948355456,0.9402623555541199,0.42471586737540745,0.0,892,51939,False,False,False,True,False,0.0013176948355456686,"{""base_multiplier"": 1.0, ""delta"": 0.081, ""mask_name"": ""gradeD_only""}"
v8_gradeD_only_d0.082_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8823529411764706,0.0,0.6666666666666666,0.9513588096339363,0.9403004928861753,0.42471586737540745,0.0,892,51939,False,False,False,True,False,0.0013588096339363087,"{""base_multiplier"": 1.0, ""delta"": 0.082, ""mask_name"": ""gradeD_only""}"
v8_targeted_gradeD_score_or_dti_d0.078_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6,0.9513868492663233,0.9405146777720486,0.4616898182138557,0.5383101817861443,892,51939,False,False,False,True,False,0.0013868492663233756,"{""base_multiplier"": 0.99, ""delta"": 0.078, ""mask_name"": ""targeted_gradeD_score_or_dti""}"
v8_gradeD_and_score_low_or_dti_d0.078_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6,0.9513868492663233,0.9405146777720486,0.4616898182138557,0.5383101817861443,892,51939,False,False,False,True,False,0.0013868492663233756,"{""base_multiplier"": 0.99, ""delta"": 0.078, ""mask_name"": ""gradeD_and_score_low_or_dti""}"
v8_gradeD_only_d0.083_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8823529411764706,0.0,0.6666666666666666,0.951399924432327,0.9403386302182306,0.42471586737540745,0.0,892,51939,False,False,False,True,False,0.0013999244323270599,"{""base_multiplier"": 1.0, ""delta"": 0.083, ""mask_name"": ""gradeD_only""}"
v8_targeted_dti_gradeD_d0.073_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9514256086665511,0.940310664021657,0.5290887198613844,0.4709112801386156,892,51939,False,False,False,True,False,0.0014256086665511702,"{""base_multiplier"": 0.99, ""delta"": 0.073, ""mask_name"": ""targeted_dti_gradeD""}"
v8_targeted_dti_score_or_gradeD_d0.078_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.951501346399797,0.9404497484581588,0.5065049484596634,0.49349505154033657,892,51939,False,False,False,True,False,0.0015013463997970433,"{""base_multiplier"": 0.99, ""delta"": 0.078, ""mask_name"": ""targeted_dti_score_or_gradeD""}"
