online_method_v9,method_family,deployable_without_current_outcomes,min_effective_sample_size,coverage_policy_month_raw_min,coverage_policy_month_defended_min,coverage_source_month_raw_min,coverage_source_month_defended_min,avg_width_loan,avg_width_policy_month,share_rows_widened_vs_v4,share_rows_shrunk_vs_v4,small_policy_month_cells_pooled,small_source_month_cells_pooled,gate_source_month_80,gate_policy_month_90,gate_width_95,goal_pass,source_margin_to_0p80,policy_margin_to_0p90,width_margin_to_0p95,parameters_json,caveat
v9_tail_guard_gradeF_only_m0.980_d0.120_t0.040,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9503929880719454,0.9386909392767718,0.5497048544829815,0.4502951455170186,892,51939,True,True,False,False,0.0,0.0,-0.0003929880719454326,"{""base_multiplier"": 0.98, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.04, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.980_d0.160_t0.020,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9504138241225271,0.9389577083710734,0.5497048544829815,0.4502951455170186,892,51939,True,True,False,False,0.0,0.0,-0.00041382412252710665,"{""base_multiplier"": 0.98, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.02, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.980_d0.160_t0.020,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9504263134263295,0.9398967479025927,0.5414525270917153,0.4585474729082846,892,51939,True,True,False,False,0.0,0.0,-0.00042631342632959424,"{""base_multiplier"": 0.98, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.02, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeEplus_or_dti_q5_m0.975_d0.140_t0.020,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9504387820314246,0.9387368966217396,0.512378491086899,0.4876215089131009,892,51939,True,True,False,False,0.0,0.0,-0.0004387820314246671,"{""base_multiplier"": 0.975, ""primary_delta"": 0.14, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.02, ""tail_mask"": ""gradeEplus_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.980_d0.140_t0.030,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9504463333661721,0.938849217261281,0.5497048544829815,0.4502951455170186,892,51939,True,True,False,False,0.0,0.0,-0.0004463333661721691,"{""base_multiplier"": 0.98, ""primary_delta"": 0.14, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.03, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.980_d0.120_t0.050,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9504649861957013,0.9387341281399368,0.5497048544829815,0.4502951455170186,892,51939,True,True,False,False,0.0,0.0,-0.0004649861957013446,"{""base_multiplier"": 0.98, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.05, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.975_d0.160_t0.100,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9505144036453569,0.9422492717910829,0.5414525270917153,0.4585474729082846,892,51939,True,True,False,False,0.0,0.0,-0.0005144036453569312,"{""base_multiplier"": 0.975, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.1, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.975_d0.140_t0.060,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9505192723954003,0.9407326213549482,0.5787788904877977,0.42122110951220226,892,51939,True,True,False,False,0.0,0.0,-0.0005192723954003942,"{""base_multiplier"": 0.975, ""primary_delta"": 0.14, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.06, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.980_d0.120_t0.060,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9505237216219736,0.9387692030394618,0.5497048544829815,0.4502951455170186,892,51939,True,True,False,False,0.0,0.0,-0.0005237216219736718,"{""base_multiplier"": 0.98, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.06, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeEplus_or_dti_q5_m0.965_d0.160_t0.050,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9505387827070718,0.9382667920177307,0.6602155590144195,0.33978444098558047,892,51939,True,True,False,False,0.0,0.0,-0.0005387827070718609,"{""base_multiplier"": 0.965, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.05, ""tail_mask"": ""gradeEplus_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.980_d0.140_t0.030,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9505408475075607,0.9403160322745995,0.5414525270917153,0.4585474729082846,892,51939,True,True,False,False,0.0,0.0,-0.0005408475075607821,"{""base_multiplier"": 0.98, ""primary_delta"": 0.14, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.03, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.980_d0.100_t0.030,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9505521779721777,0.939934124862803,0.5787788904877977,0.42122110951220226,892,51939,True,True,False,False,0.0,0.0,-0.0005521779721777698,"{""base_multiplier"": 0.98, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.03, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeEplus_or_dti_q5_m0.955_d0.120_t0.100,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9505684862459034,0.9381153791184982,0.6602155590144195,0.33978444098558047,892,51939,True,True,False,False,0.0,0.0,-0.0005684862459034434,"{""base_multiplier"": 0.955, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.1, ""tail_mask"": ""gradeEplus_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.980_d0.140_t0.040,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9505691943507624,0.9389278514329387,0.5497048544829815,0.4502951455170186,892,51939,True,True,False,False,0.0,0.0,-0.0005691943507624142,"{""base_multiplier"": 0.98, ""primary_delta"": 0.14, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.04, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.980_d0.120_t0.080,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9506103820375849,0.9388209538406949,0.5497048544829815,0.4502951455170186,892,51939,True,True,False,False,0.0,0.0,-0.0006103820375849001,"{""base_multiplier"": 0.98, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.08, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeEplus_or_dti_q5_m0.975_d0.160_t0.020,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9506149883102417,0.9389738087779065,0.512378491086899,0.4876215089131009,892,51939,True,True,False,False,0.0,0.0,-0.0006149883102417597,"{""base_multiplier"": 0.975, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.02, ""tail_mask"": ""gradeEplus_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.975_d0.100_t0.100,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9506222919343894,0.9417069629125137,0.5787788904877977,0.42122110951220226,892,51939,True,True,False,False,0.0,0.0,-0.0006222919343894517,"{""base_multiplier"": 0.975, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.1, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.980_d0.160_t0.030,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9506225396449892,0.9390861294174477,0.5497048544829815,0.4502951455170186,892,51939,True,True,False,False,0.0,0.0,-0.0006225396449892617,"{""base_multiplier"": 0.98, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.03, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.980_d0.120_t0.100,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9506405763382657,0.9388389849018418,0.5497048544829815,0.4502951455170186,892,51939,True,True,False,False,0.0,0.0,-0.0006405763382657526,"{""base_multiplier"": 0.98, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.1, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.980_d0.140_t0.050,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9506411924745183,0.9389710402961037,0.5497048544829815,0.4502951455170186,892,51939,True,True,False,False,0.0,0.0,-0.0006411924745183262,"{""base_multiplier"": 0.98, ""primary_delta"": 0.14, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.05, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.980_d0.120_t0.020,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9506428922849893,0.9397962771150866,0.5787788904877977,0.42122110951220226,892,51939,True,True,False,False,0.0,0.0,-0.0006428922849893715,"{""base_multiplier"": 0.98, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.02, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.980_d0.100_t0.060,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9506466921135662,0.9414009398761215,0.5414525270917153,0.4585474729082846,892,51939,True,True,False,False,0.0,0.0,-0.0006466921135662718,"{""base_multiplier"": 0.98, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.06, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.980_d0.120_t0.040,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9506553815887917,0.9407353166466061,0.5414525270917153,0.4585474729082846,892,51939,True,True,False,False,0.0,0.0,-0.000655381588791748,"{""base_multiplier"": 0.98, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.04, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.975_d0.160_t0.060,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9506954786742174,0.940969533511115,0.5787788904877977,0.42122110951220226,892,51939,True,True,False,False,0.0,0.0,-0.0006954786742174868,"{""base_multiplier"": 0.975, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.06, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.980_d0.140_t0.060,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9506999279007907,0.9390061151956285,0.5497048544829815,0.4502951455170186,892,51939,True,True,False,False,0.0,0.0,-0.0006999279007907644,"{""base_multiplier"": 0.98, ""primary_delta"": 0.14, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.06, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.980_d0.160_t0.030,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9507170537863777,0.9405529444307664,0.5414525270917153,0.4585474729082846,892,51939,True,True,False,False,0.0,0.0,-0.0007170537863777637,"{""base_multiplier"": 0.98, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.03, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.980_d0.160_t0.040,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9507454006295794,0.9391647635891055,0.5497048544829815,0.4502951455170186,892,51939,True,True,False,False,0.0,0.0,-0.0007454006295793958,"{""base_multiplier"": 0.98, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.04, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.980_d0.140_t0.080,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9507865883164018,0.9390578659968617,0.5497048544829815,0.4502951455170186,892,51939,True,True,False,False,0.0,0.0,-0.0007865883164018816,"{""base_multiplier"": 0.98, ""primary_delta"": 0.14, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.08, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeEplus_or_dti_q5_m0.975_d0.100_t0.030,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9507945130695415,0.9389156094381432,0.6602155590144195,0.33978444098558047,892,51939,True,True,False,False,0.0,0.0,-0.0007945130695415914,"{""base_multiplier"": 0.975, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.03, ""tail_mask"": ""gradeEplus_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.980_d0.140_t0.100,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9508167826170828,0.9390758970580086,0.5497048544829815,0.4502951455170186,892,51939,True,True,False,False,0.0,0.0,-0.0008167826170828452,"{""base_multiplier"": 0.98, ""primary_delta"": 0.14, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.1, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.980_d0.160_t0.050,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9508173987533354,0.9392079524522705,0.5497048544829815,0.4502951455170186,892,51939,True,True,False,False,0.0,0.0,-0.0008173987533354188,"{""base_multiplier"": 0.98, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.05, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.980_d0.140_t0.020,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9508190985638062,0.9400331892712535,0.5787788904877977,0.42122110951220226,892,51939,True,True,False,False,0.0,0.0,-0.000819098563806242,"{""base_multiplier"": 0.98, ""primary_delta"": 0.14, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.02, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.980_d0.140_t0.040,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9508315878676089,0.940972228802773,0.5414525270917153,0.4585474729082846,892,51939,True,True,False,False,0.0,0.0,-0.0008315878676089516,"{""base_multiplier"": 0.98, ""primary_delta"": 0.14, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.04, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeEplus_or_dti_q5_m0.970_d0.120_t0.040,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9508623167920495,0.9387665058057116,0.6602155590144195,0.33978444098558047,892,51939,True,True,False,False,0.0,0.0,-0.0008623167920495112,"{""base_multiplier"": 0.97, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.04, ""tail_mask"": ""gradeEplus_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.980_d0.160_t0.060,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9508761341796077,0.9392430273517954,0.5497048544829815,0.4502951455170186,892,51939,True,True,False,False,0.0,0.0,-0.000876134179607746,"{""base_multiplier"": 0.98, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.06, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.980_d0.120_t0.050,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.95094612194884,0.9413915131747798,0.5414525270917153,0.4585474729082846,892,51939,True,True,False,False,0.0,0.0,-0.0009461219488400285,"{""base_multiplier"": 0.98, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.05, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.980_d0.160_t0.080,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9509627945952189,0.9392947781530284,0.5497048544829815,0.4502951455170186,892,51939,True,True,False,False,0.0,0.0,-0.0009627945952189743,"{""base_multiplier"": 0.98, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.08, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.980_d0.100_t0.040,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9509657793168161,0.9406689555626342,0.5787788904877977,0.42122110951220226,892,51939,True,True,False,False,0.0,0.0,-0.0009657793168161843,"{""base_multiplier"": 0.98, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.04, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.975_d0.120_t0.080,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9509830434391788,0.9418265009103591,0.5787788904877977,0.42122110951220226,892,51939,True,True,False,False,0.0,0.0,-0.0009830434391788767,"{""base_multiplier"": 0.975, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.08, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.980_d0.160_t0.100,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9509929888958998,0.9393128092141755,0.5497048544829815,0.4502951455170186,892,51939,True,True,False,False,0.0,0.0,-0.0009929888958998268,"{""base_multiplier"": 0.98, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.1, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.980_d0.160_t0.020,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9509953048426234,0.9402701014274203,0.5787788904877977,0.42122110951220226,892,51939,True,True,False,False,0.0,0.0,-0.0009953048426234457,"{""base_multiplier"": 0.98, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.02, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.980_d0.160_t0.040,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.951007794146426,0.9412091409589398,0.5414525270917153,0.4585474729082846,892,51939,True,True,False,False,0.0,0.0,-0.0010077941464260443,"{""base_multiplier"": 0.98, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.04, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeEplus_or_dti_q5_m0.970_d0.100_t0.050,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.8823529411764706,0.0,0.75,0.9510632745613731,0.9388810939514317,0.6602155590144195,0.33978444098558047,892,51939,False,False,False,False,-0.050000000000000044,-0.01764705882352946,-0.0010632745613731176,"{""base_multiplier"": 0.97, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.05, ""tail_mask"": ""gradeEplus_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeEplus_or_dti_q5_m0.970_d0.140_t0.040,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9510890737771656,0.9390397406058469,0.6602155590144195,0.33978444098558047,892,51939,True,True,False,False,0.0,0.0,-0.0010890737771656056,"{""base_multiplier"": 0.97, ""primary_delta"": 0.14, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.04, ""tail_mask"": ""gradeEplus_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.980_d0.140_t0.050,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.951122328227657,0.9416284253309466,0.5414525270917153,0.4585474729082846,892,51939,True,True,False,False,0.0,0.0,-0.0011223282276570101,"{""base_multiplier"": 0.98, ""primary_delta"": 0.14, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.05, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeEplus_or_dti_q5_m0.960_d0.120_t0.080,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9511280948357818,0.9386505260381902,0.6602155590144195,0.33978444098558047,892,51939,True,True,False,False,0.0,0.0,-0.001128094835781801,"{""base_multiplier"": 0.96, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.08, ""tail_mask"": ""gradeEplus_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.980_d0.120_t0.030,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9511423481674997,0.9405808946896347,0.5787788904877977,0.42122110951220226,892,51939,True,True,False,False,0.0,0.0,-0.001142348167499696,"{""base_multiplier"": 0.98, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.03, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.975_d0.140_t0.080,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9511769465185835,0.9420743315976714,0.5787788904877977,0.42122110951220226,892,51939,True,True,False,False,0.0,0.0,-0.001176946518583577,"{""base_multiplier"": 0.975, ""primary_delta"": 0.14, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.08, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.980_d0.100_t0.080,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9511854957191508,0.9426584910564675,0.5414525270917153,0.4585474729082846,892,51939,True,True,False,False,0.0,0.0,-0.0011854957191508309,"{""base_multiplier"": 0.98, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.08, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
