policy_id,source_id,pooling_rule,n_cells,n_defended_cells,n_small_cells,worst_source_coverage_v4,mean_source_coverage_v4,defended_exposure,mdcp_gate_pass_80,online_worst_source_coverage_v4
paper4_v4_local_rt0p1775_g0p425_u0p100,period,native_min8,5,5,0,0.9069767441860466,0.9473697078115683,1000000.0,True,0.8
paper4_v4_local_rt0p1775_g0p425_u0p100,term,native_min8,2,1,1,0.9418604651162791,0.9418604651162791,926149.4408968434,True,0.8
paper4_v4_local_rt0p1775_g0p425_u0p100,state_top20,native_min8,21,15,6,0.8333333333333334,0.9381961261597686,898425.0,True,0.8
paper4_v4_local_rt0p1775_g0p425_u0p100,income_band,native_min8,5,5,0,0.875,0.9248367346938775,1000000.0,True,0.8
paper4_v4_local_rt0p1775_g0p425_u0p100,dti_band,native_min8,5,5,0,0.9195402298850575,0.9417849841813833,1000000.0,True,0.8
paper4_v4_local_rt0p1775_g0p425_u0p100,score_decile,native_min8,5,5,0,0.8333333333333334,0.9327341595824865,1000000.0,True,0.8
paper4_v4_local_rt0p1775_g0p425_u0p100,grade_period,native_min8,22,11,11,0.8571428571428572,0.9517841033049556,930774.4408968433,True,0.8
paper4_v4_local_rt0p1775_g0p425_u0p100,grade_score,native_min8,19,8,11,0.8571428571428572,0.9451535382686758,916099.4408968433,True,0.8
paper4_v4_local_rt0p1775_g0p450_u0p000,original_grade,native_min8,7,5,2,0.8461538461538461,0.9348098956181664,992814.0327618422,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p450_u0p000,period,native_min8,5,5,0,0.8837209302325582,0.9451099489385903,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p450_u0p000,term,native_min8,2,1,1,0.9427710843373494,0.9427710843373494,899925.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p450_u0p000,state_top20,native_min8,21,14,7,0.8333333333333334,0.939149025255297,874739.0327618422,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p450_u0p000,income_band,native_min8,5,5,0,0.875,0.9200820344544709,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p450_u0p000,dti_band,native_min8,5,5,0,0.9166666666666666,0.9426284779481711,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p450_u0p000,score_decile,native_min8,5,5,0,0.8333333333333334,0.9263666849706489,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p450_u0p000,grade_period,native_min8,24,11,13,0.8571428571428572,0.9543912144248803,867389.0327618422,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p450_u0p000,grade_score,native_min8,20,9,11,0.8571428571428572,0.9488233372362171,923689.0327618422,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p450_u0p025,original_grade,native_min8,7,5,2,0.8461538461538461,0.9348098956181664,992814.0327618422,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p450_u0p025,period,native_min8,5,5,0,0.8837209302325582,0.9451099489385903,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p450_u0p025,term,native_min8,2,1,1,0.9427710843373494,0.9427710843373494,899925.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p450_u0p025,state_top20,native_min8,21,14,7,0.8333333333333334,0.939149025255297,874739.0327618422,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p450_u0p025,income_band,native_min8,5,5,0,0.875,0.9200820344544709,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p450_u0p025,dti_band,native_min8,5,5,0,0.9166666666666666,0.9426284779481711,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p450_u0p025,score_decile,native_min8,5,5,0,0.8333333333333334,0.9263666849706489,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p450_u0p025,grade_period,native_min8,24,11,13,0.8571428571428572,0.9543912144248803,867389.0327618422,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p450_u0p025,grade_score,native_min8,20,9,11,0.8571428571428572,0.9488233372362171,923689.0327618422,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p450_u0p050,original_grade,native_min8,7,5,2,0.8461538461538461,0.9348098956181664,992814.0327618422,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p450_u0p050,period,native_min8,5,5,0,0.8837209302325582,0.9451099489385903,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p450_u0p050,term,native_min8,2,1,1,0.9427710843373494,0.9427710843373494,899925.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p450_u0p050,state_top20,native_min8,21,14,7,0.8333333333333334,0.939149025255297,874739.0327618422,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p450_u0p050,income_band,native_min8,5,5,0,0.875,0.9200820344544709,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p450_u0p050,dti_band,native_min8,5,5,0,0.9166666666666666,0.9426284779481711,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p450_u0p050,score_decile,native_min8,5,5,0,0.8333333333333334,0.9263666849706489,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p450_u0p050,grade_period,native_min8,24,11,13,0.8571428571428572,0.9543912144248803,867389.0327618422,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p450_u0p050,grade_score,native_min8,20,9,11,0.8571428571428572,0.9488233372362171,923689.0327618422,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p450_u0p075,original_grade,native_min8,7,5,2,0.8461538461538461,0.9348098956181664,992814.0327618422,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p450_u0p075,period,native_min8,5,5,0,0.8837209302325582,0.9451099489385903,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p450_u0p075,term,native_min8,2,1,1,0.9427710843373494,0.9427710843373494,899925.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p450_u0p075,state_top20,native_min8,21,14,7,0.8333333333333334,0.939149025255297,874739.0327618422,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p450_u0p075,income_band,native_min8,5,5,0,0.875,0.9200820344544709,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p450_u0p075,dti_band,native_min8,5,5,0,0.9166666666666666,0.9426284779481711,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p450_u0p075,score_decile,native_min8,5,5,0,0.8333333333333334,0.9263666849706489,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p450_u0p075,grade_period,native_min8,24,11,13,0.8571428571428572,0.9543912144248803,867389.0327618422,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p450_u0p075,grade_score,native_min8,20,9,11,0.8571428571428572,0.9488233372362171,923689.0327618422,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p450_u0p100,original_grade,native_min8,7,5,2,0.8461538461538461,0.9348098956181664,992814.0327618422,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p450_u0p100,period,native_min8,5,5,0,0.8837209302325582,0.9451099489385903,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p450_u0p100,term,native_min8,2,1,1,0.9427710843373494,0.9427710843373494,899925.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p450_u0p100,state_top20,native_min8,21,14,7,0.8333333333333334,0.939149025255297,874739.0327618422,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p450_u0p100,income_band,native_min8,5,5,0,0.875,0.9200820344544709,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p450_u0p100,dti_band,native_min8,5,5,0,0.9166666666666666,0.9426284779481711,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p450_u0p100,score_decile,native_min8,5,5,0,0.8333333333333334,0.9263666849706489,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p450_u0p100,grade_period,native_min8,24,11,13,0.8571428571428572,0.9543912144248803,867389.0327618422,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p450_u0p100,grade_score,native_min8,20,9,11,0.8571428571428572,0.9488233372362171,923689.0327618422,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p475_u0p000,original_grade,native_min8,7,5,2,0.8461538461538461,0.9324233517336966,993500.0,True,0.8
paper4_v4_local_rt0p1775_g0p475_u0p000,period,native_min8,5,5,0,0.90625,0.9501190330477357,1000000.0,True,0.8
paper4_v4_local_rt0p1775_g0p475_u0p000,term,native_min8,2,1,1,0.9462686567164179,0.9462686567164179,899925.0,True,0.8
paper4_v4_local_rt0p1775_g0p475_u0p000,state_top20,native_min8,21,16,5,0.75,0.9366039631664632,923175.0,False,0.8
paper4_v4_local_rt0p1775_g0p475_u0p000,income_band,native_min8,5,4,1,0.9032258064516129,0.9393621284269131,991175.0,True,0.8
paper4_v4_local_rt0p1775_g0p475_u0p000,dti_band,native_min8,5,5,0,0.9166666666666666,0.9452370815816081,1000000.0,True,0.8
paper4_v4_local_rt0p1775_g0p475_u0p000,score_decile,native_min8,5,5,0,0.875,0.931476039171573,1000000.0,True,0.8
paper4_v4_local_rt0p1775_g0p475_u0p000,grade_period,native_min8,24,12,12,0.8888888888888888,0.9540207879881794,898875.0,True,0.8
paper4_v4_local_rt0p1775_g0p475_u0p000,grade_score,native_min8,20,9,11,0.9047619047619048,0.9543377464946092,922375.0,True,0.8
paper4_v4_local_rt0p1775_g0p475_u0p025,original_grade,native_min8,7,5,2,0.8461538461538461,0.9381757610205886,993500.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p475_u0p025,period,native_min8,5,5,0,0.8863636363636364,0.9477639553429029,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p475_u0p025,term,native_min8,2,1,1,0.9461077844311377,0.9461077844311377,899925.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p475_u0p025,state_top20,native_min8,21,16,5,0.75,0.9324931364652751,923175.0,False,0.8181818181818182
paper4_v4_local_rt0p1775_g0p475_u0p025,income_band,native_min8,5,4,1,0.875,0.9337028792784459,991175.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p475_u0p025,dti_band,native_min8,5,5,0,0.9166666666666666,0.944501727464441,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p475_u0p025,score_decile,native_min8,5,5,0,0.8666666666666667,0.9340701084362,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p475_u0p025,grade_period,native_min8,24,11,13,0.8571428571428572,0.9562161954207409,854950.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p475_u0p025,grade_score,native_min8,20,9,11,0.9154929577464789,0.9569965480410068,922375.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p475_u0p050,original_grade,native_min8,7,5,2,0.8461538461538461,0.9384268759358882,992500.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p475_u0p050,period,native_min8,5,5,0,0.8863636363636364,0.9479964114832535,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p475_u0p050,term,native_min8,2,1,1,0.9457831325301205,0.9457831325301205,899925.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p475_u0p050,state_top20,native_min8,21,16,5,0.75,0.9307803189358067,923175.0,False,0.8181818181818182
paper4_v4_local_rt0p1775_g0p475_u0p050,income_band,native_min8,5,5,0,0.875,0.9217951059705275,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p475_u0p050,dti_band,native_min8,5,5,0,0.9166666666666666,0.9441631572537481,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p475_u0p050,score_decile,native_min8,5,5,0,0.8823529411764706,0.9369118907706113,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p475_u0p050,grade_period,native_min8,24,10,14,0.8571428571428572,0.9524539138397834,826258.5456787511,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p475_u0p050,grade_score,native_min8,20,9,11,0.9154929577464789,0.957882436995344,921375.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p475_u0p075,original_grade,native_min8,7,5,2,0.8461538461538461,0.9382157972646974,992500.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p475_u0p075,period,native_min8,5,5,0,0.8863636363636364,0.9480908784198258,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p475_u0p075,term,native_min8,2,1,1,0.9459459459459459,0.9459459459459459,899925.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p475_u0p075,state_top20,native_min8,21,16,5,0.75,0.9309474946071331,923175.0,False,0.8181818181818182
paper4_v4_local_rt0p1775_g0p475_u0p075,income_band,native_min8,5,5,0,0.875,0.9218652321977364,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p475_u0p075,dti_band,native_min8,5,5,0,0.9166666666666666,0.9444177554698069,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p475_u0p075,score_decile,native_min8,5,5,0,0.8823529411764706,0.9368529060369667,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p475_u0p075,grade_period,native_min8,24,10,14,0.8571428571428572,0.9530033643892339,829275.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p475_u0p075,grade_score,native_min8,20,9,11,0.9154929577464789,0.957641193517282,921375.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p475_u0p100,original_grade,native_min8,7,5,2,0.8461538461538461,0.9378942214558652,992500.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p475_u0p100,period,native_min8,5,5,0,0.8863636363636364,0.9481987765731935,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p475_u0p100,term,native_min8,2,1,1,0.9459459459459459,0.9459459459459459,899925.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p475_u0p100,state_top20,native_min8,21,16,5,0.75,0.9309291284596162,923175.0,False,0.8181818181818182
paper4_v4_local_rt0p1775_g0p475_u0p100,income_band,native_min8,5,5,0,0.875,0.9216441493422337,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p475_u0p100,dti_band,native_min8,5,5,0,0.92,0.9450054082300261,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p475_u0p100,score_decile,native_min8,5,5,0,0.8823529411764706,0.9367004403343342,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p475_u0p100,grade_period,native_min8,24,10,14,0.8571428571428572,0.9532496698079532,830775.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p475_u0p100,grade_score,native_min8,20,9,11,0.9154929577464789,0.9572780853110368,921375.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p500_u0p000,original_grade,native_min8,7,5,2,0.8461538461538461,0.9320886180782401,993500.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p500_u0p000,period,native_min8,5,5,0,0.8863636363636364,0.9463398339833983,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p500_u0p000,term,native_min8,2,1,1,0.9436201780415431,0.9436201780415431,904394.318919111,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p500_u0p000,state_top20,native_min8,21,14,7,0.8333333333333334,0.9408400539703061,874525.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p500_u0p000,income_band,native_min8,5,4,1,0.8787878787878788,0.9335074535679375,991175.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p500_u0p000,dti_band,native_min8,5,5,0,0.9166666666666666,0.9430721687750602,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p500_u0p000,score_decile,native_min8,5,5,0,0.8333333333333334,0.9225847826562183,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p500_u0p000,grade_period,native_min8,24,12,12,0.8571428571428572,0.9524574383949385,898875.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p500_u0p000,grade_score,native_min8,20,9,11,0.8888888888888888,0.9502698839975889,922375.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p500_u0p025,original_grade,native_min8,7,5,2,0.8461538461538461,0.9315359050789208,993500.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p500_u0p025,period,native_min8,5,5,0,0.8863636363636364,0.9461320049813201,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p500_u0p025,term,native_min8,2,1,1,0.9434523809523809,0.9434523809523809,902106.951890067,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p500_u0p025,state_top20,native_min8,21,14,7,0.8333333333333334,0.9404475892921271,874525.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p500_u0p025,income_band,native_min8,5,4,1,0.8787878787878788,0.9331649887269684,991175.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p500_u0p025,dti_band,native_min8,5,5,0,0.9166666666666666,0.9429001930080092,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p500_u0p025,score_decile,native_min8,5,5,0,0.8181818181818181,0.9192957359957934,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p500_u0p025,grade_period,native_min8,24,12,12,0.8571428571428572,0.9517437061771412,898875.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p500_u0p025,grade_score,native_min8,20,9,11,0.875,0.9483711425805647,922375.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p500_u0p050,original_grade,native_min8,7,5,2,0.8461538461538461,0.9313131313131313,992500.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p500_u0p050,period,native_min8,5,5,0,0.8863636363636364,0.9462957312111447,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p500_u0p050,term,native_min8,2,1,1,0.9431137724550899,0.9431137724550899,899925.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p500_u0p050,state_top20,native_min8,21,16,5,0.75,0.9299767475072354,923175.0,False,0.8181818181818182
paper4_v4_local_rt0p1775_g0p500_u0p050,income_band,native_min8,5,5,0,0.875,0.9206558473714846,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p500_u0p050,dti_band,native_min8,5,5,0,0.92,0.9432384200056834,1000000.0000000001,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p500_u0p050,score_decile,native_min8,5,5,0,0.8571428571428572,0.9264337631305374,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p500_u0p050,grade_period,native_min8,24,11,13,0.8571428571428572,0.9471229290846371,869574.9999999999,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p500_u0p050,grade_score,native_min8,20,9,11,0.9,0.9506679198773418,921375.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p500_u0p075,original_grade,native_min8,7,5,2,0.8461538461538461,0.9385484660452651,992500.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p500_u0p075,period,native_min8,5,5,0,0.8863636363636364,0.9480595427963848,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p500_u0p075,term,native_min8,2,1,1,0.9462686567164179,0.9462686567164179,899925.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p500_u0p075,state_top20,native_min8,21,16,5,0.75,0.9312862558316454,923175.0,False,0.8181818181818182
paper4_v4_local_rt0p1775_g0p500_u0p075,income_band,native_min8,5,5,0,0.875,0.9223726034167108,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p500_u0p075,dti_band,native_min8,5,5,0,0.92,0.9448979784027145,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p500_u0p075,score_decile,native_min8,5,5,0,0.8461538461538461,0.9302032345693261,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p500_u0p075,grade_period,native_min8,24,10,14,0.8571428571428572,0.9529521403051412,825897.0316280941,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p500_u0p075,grade_score,native_min8,20,9,11,0.8888888888888888,0.9541674093417435,921375.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p500_u0p100,original_grade,native_min8,7,5,2,0.8461538461538461,0.9400013971498143,992500.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p500_u0p100,period,native_min8,5,5,0,0.8863636363636364,0.9502932197723301,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p500_u0p100,term,native_min8,2,1,1,0.9494047619047619,0.9494047619047619,899925.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p500_u0p100,state_top20,native_min8,21,16,5,0.75,0.9364707940670911,923175.0,False,0.8181818181818182
paper4_v4_local_rt0p1775_g0p500_u0p100,income_band,native_min8,5,5,0,0.875,0.928332788893426,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p500_u0p100,dti_band,native_min8,5,5,0,0.9302325581395349,0.9528968709830024,999999.9999999999,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p500_u0p100,score_decile,native_min8,5,5,0,0.9166666666666666,0.9444478189097743,1000000.0,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p500_u0p100,grade_period,native_min8,24,10,14,0.8571428571428572,0.955646834357345,828053.48367095,True,0.8181818181818182
paper4_v4_local_rt0p1775_g0p500_u0p100,grade_score,native_min8,20,9,11,0.9154929577464789,0.9665130883540893,921375.0,True,0.8181818181818182
