policy_id,month,decision_value_proxy,n_loans,funded_exposure,mean_pd_high,mean_width,mean_weak_source,oracle_policy_id,oracle_value_proxy,decision_regret_proxy_v16,split
v13_spo_regret_audit_guarded,2019-10-01,2871.5397226881482,10,26100.0,0.16261342481848456,0.8234333187581985,0.4,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,3824.637851906465,953.0981292183169,test
v13_spo_regret_audit_guarded,2019-11-01,1125.6440325307879,6,11300.0,0.15074752302114683,0.8268080454744205,0.25,v13_cvar_mdcp_colgen_relaxed_k32000_floor80000_cap250000,2917.926830324872,1792.282797794084,test
v13_spo_regret_audit_guarded,2019-12-01,2762.3171873750525,8,24200.0,0.24454161564240612,0.8233712286838653,0.4375,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,3649.291967691496,886.9747803164437,test
v13_spo_regret_audit_guarded,2020-01-01,1448.3217084750434,8,14275.0,0.16803974731695953,0.8246988412767818,0.40625,v13_cvar_mdcp_colgen_relaxed_k32000_floor80000_cap250000,3509.3973901017594,2061.075681626716,test
v13_spo_regret_audit_guarded,2020-02-01,1101.1309399740744,7,10200.0,0.15325161417443697,0.828368044256427,0.32142857142857145,v13_spo_regret_balanced,1630.306163830504,529.1752238564295,test
v13_spo_regret_audit_guarded,2020-04-01,448.9267676058616,3,4500.0,0.11639133534259612,0.8145273348519361,0.25,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,3408.126595356594,2959.1998277507323,test
v13_spo_regret_audit_guarded,2020-05-01,236.19732034104752,1,2000.0,0.17807977699282082,0.7812813211845102,0.25,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,236.19732034104752,0.0,test
v13_spo_regret_audit_guarded,2020-06-01,640.7399318560003,2,6300.0,0.4229231542514854,0.8062158314350797,0.125,v13_spo_regret_audit_guarded,640.7399318560003,0.0,test
v13_spo_regret_audit_guarded,2020-07-01,109.79027805967121,1,1000.0,0.1839309243202601,0.8311503416856492,0.25,paper1_economic_champion,804.6101873060527,694.8199092463815,test
v13_spo_regret_audit_guarded,2020-08-01,1141.282096629664,3,9000.0,0.19525964209670832,0.7979043280182232,0.4166666666666667,v13_spo_regret_return_recovery,1720.9629318229715,579.6808351933075,test
v13_spo_regret_audit_guarded,2020-09-01,268.87793935094874,1,3000.0,0.10310586199790928,0.8311503416856492,0.25,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,620.1198453521316,351.2419060011829,test
v13_spo_regret_balanced,2018-01-01,4456.149975575488,20,44225.0,0.207202817271852,0.5504,0.325,v13_mdcp_empirical_base,35156.540706895175,30700.390731319687,train
v13_spo_regret_balanced,2018-02-01,2221.722465619823,11,21900.0,0.17271094990487434,0.8518070517152284,0.3181818181818182,v13_static_reference,15184.728611125633,12963.00614550581,train
v13_spo_regret_balanced,2018-03-01,2751.967497656726,10,26000.0,0.1583672855613291,0.8284954088325318,0.35,v13_fvi_capital_guarded,10454.967981237687,7703.000483580961,train
v13_spo_regret_balanced,2018-04-01,2238.771920666612,10,22200.0,0.15048148926604626,0.8335574989068648,0.325,v13_fvi_return_recovery,9423.276110280498,7184.504189613886,train
v13_spo_regret_balanced,2018-05-01,3943.4562367514054,16,39225.0,0.1618085127234618,0.8310264538696983,0.296875,v13_static_reference,14265.036574880225,10321.58033812882,train
v13_spo_regret_balanced,2018-06-01,3267.0797012403946,16,29700.0,0.1922518830951427,0.8516902601661566,0.390625,v13_fvi_return_recovery,7186.365719676927,3919.2860184365327,train
v13_spo_regret_balanced,2018-07-01,5871.9314501834015,20,57600.0,0.19538960710227887,0.8335574989068648,0.3,v13_static_reference,12709.57718840827,6837.645738224868,train
v13_spo_regret_balanced,2018-08-01,7919.699513198075,25,75525.0,0.15627178735660985,0.8295078268473983,0.34,v13_static_reference,13936.047705633533,6016.348192435458,train
v13_spo_regret_balanced,2018-09-01,3680.4561476979693,17,37150.0,0.1610046029683011,0.8377262789680804,0.27941176470588236,v13_static_reference,15888.85831668252,12208.40216898455,train
v13_spo_regret_balanced,2018-10-01,4837.617117664497,17,47000.0,0.19358415804543513,0.8347485789243551,0.29411764705882354,v13_static_reference,11026.37746361618,6188.760345951683,validation
v13_spo_regret_balanced,2018-11-01,5128.237975462677,19,48200.0,0.1676141265269528,0.8250318735185143,0.32894736842105265,v13_static_reference,9995.442954826647,4867.20497936397,validation
v13_spo_regret_balanced,2018-12-01,5635.689283176873,21,51350.0,0.15988313752551825,0.8292185645574364,0.30952380952380953,v13_static_reference,11532.131923793113,5896.44264061624,validation
v13_spo_regret_balanced,2019-01-01,7055.011890241019,23,66250.0,0.1626706523411594,0.8321613657535027,0.33695652173913043,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,8281.070139670901,1226.0582494298824,validation
v13_spo_regret_balanced,2019-02-01,5290.123507720818,9,46500.0,0.1616650434873375,0.8423636010299762,0.3611111111111111,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,7268.856946880958,1978.7334391601398,validation
v13_spo_regret_balanced,2019-03-01,4238.156218496536,16,41250.0,0.15758352397853792,0.8246988412767818,0.3125,v13_spo_regret_audit_guarded,4795.348441714788,557.1922232182524,validation
v13_spo_regret_balanced,2019-04-01,5854.566792576445,25,51800.0,0.16952689064517557,0.837783646698732,0.37,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,8492.157313556274,2637.5905209798293,validation
v13_spo_regret_balanced,2019-05-01,4547.269619532961,17,41950.0,0.16354236263161923,0.8333529668972968,0.35294117647058826,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,4920.155931271415,372.8863117384544,validation
v13_spo_regret_balanced,2019-06-01,3832.6176080893706,13,32800.0,0.1785416335195443,0.8203181864047627,0.36538461538461536,v13_mdcp_empirical_return_recovery,8820.003244114721,4987.38563602535,validation
v13_spo_regret_balanced,2019-07-01,3228.540308990173,15,28850.0,0.17269939647172497,0.838725258708643,0.3333333333333333,v13_mdcp_empirical_return_recovery,10884.936462462767,7656.396153472594,validation
v13_spo_regret_balanced,2019-08-01,5989.379236852542,15,52225.0,0.17504785180211882,0.8166838653257542,0.35,v13_mdcp_empirical_base,6549.170849882614,559.7916130300719,validation
v13_spo_regret_balanced,2019-09-01,1567.5304467848007,6,16400.0,0.16650615782472414,0.8436816790555314,0.2916666666666667,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,2721.757653752315,1154.2272069675143,test
v13_spo_regret_balanced,2019-10-01,3044.6934361390167,10,26475.0,0.1697877695444531,0.8234333187581985,0.425,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,3824.637851906465,779.9444157674484,test
v13_spo_regret_balanced,2019-11-01,925.4650913816871,5,8950.0,0.1474893732997548,0.8234333187581985,0.25,v13_cvar_mdcp_colgen_relaxed_k32000_floor80000_cap250000,2917.926830324872,1992.4617389431846,test
v13_spo_regret_balanced,2019-12-01,2507.0820212426893,8,21225.0,0.24074377587241497,0.8170436160909488,0.40625,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,3649.291967691496,1142.209946448807,test
v13_spo_regret_balanced,2020-01-01,748.6352324418652,4,6800.0,0.15524991625534237,0.8183712286838654,0.4375,v13_cvar_mdcp_colgen_relaxed_k32000_floor80000_cap250000,3509.3973901017594,2760.762157659894,test
v13_spo_regret_balanced,2020-02-01,1630.306163830504,6,14600.0,0.1815384554078656,0.8262594912680333,0.4166666666666667,v13_spo_regret_balanced,1630.306163830504,0.0,test
v13_spo_regret_balanced,2020-04-01,158.37978268027658,1,1000.0,0.16519382061810706,0.7812813211845102,0.25,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,3408.126595356594,3249.7468126763174,test
v13_spo_regret_balanced,2020-05-01,236.19732034104752,1,2000.0,0.17807977699282082,0.7812813211845102,0.25,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,236.19732034104752,0.0,test
v13_spo_regret_balanced,2020-06-01,347.16351791530946,1,3000.0,0.12959865275371413,0.7812813211845102,0.25,v13_spo_regret_audit_guarded,640.7399318560003,293.5764139406909,test
v13_spo_regret_balanced,2020-07-01,411.229626100501,2,4000.0,0.17456237246918357,0.8311503416856492,0.25,paper1_economic_champion,804.6101873060527,393.3805612055517,test
v13_spo_regret_balanced,2020-08-01,1425.692398212226,4,12000.0,0.19365573200502173,0.8062158314350797,0.375,v13_spo_regret_return_recovery,1720.9629318229715,295.2705336107456,test
v13_spo_regret_balanced,2020-09-01,406.7701268509487,2,4500.0,0.09789164063164817,0.8311503416856492,0.25,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,620.1198453521316,213.3497185011829,test
v13_spo_regret_return_recovery,2018-01-01,3067.5944749979103,15,29025.0,0.19075715479307784,0.5483333333333335,0.35,v13_mdcp_empirical_base,35156.540706895175,32088.946231897266,train
v13_spo_regret_return_recovery,2018-02-01,1681.786264310966,6,16000.0,0.16337852965456715,0.8585781955983093,0.3333333333333333,v13_static_reference,15184.728611125633,13502.942346814667,train
v13_spo_regret_return_recovery,2018-03-01,1839.5714783362648,7,16700.0,0.17596550667522973,0.8292185645574364,0.32142857142857145,v13_fvi_capital_guarded,10454.967981237687,8615.396502901422,train
v13_spo_regret_return_recovery,2018-04-01,2314.497991059276,11,23150.0,0.14011859602244547,0.8344778789203801,0.29545454545454547,v13_fvi_return_recovery,9423.276110280498,7108.778119221222,train
v13_spo_regret_return_recovery,2018-05-01,3228.408365879442,14,30150.0,0.16795924621150324,0.8256027859329127,0.32142857142857145,v13_static_reference,14265.036574880225,11036.628209000783,train
v13_spo_regret_return_recovery,2018-06-01,3360.7222538577716,17,30700.0,0.19401581649902147,0.8512191671596492,0.38235294117647056,v13_fvi_return_recovery,7186.365719676927,3825.6434658191556,train
v13_spo_regret_return_recovery,2018-07-01,4471.600573844082,15,42750.0,0.1670008861076858,0.8335574989068649,0.3,v13_static_reference,12709.57718840827,8237.976614564188,train
v13_spo_regret_return_recovery,2018-08-01,8562.746626154758,26,78100.0,0.16797341928342993,0.8272412633278396,0.36538461538461536,v13_static_reference,13936.047705633533,5373.301079478775,train
v13_spo_regret_return_recovery,2018-09-01,5633.924960423526,21,53375.0,0.21552446002969164,0.8358852312241031,0.2976190476190476,v13_static_reference,15888.85831668252,10254.933356258993,train
v13_spo_regret_return_recovery,2018-10-01,5343.470880021494,20,48625.0,0.20822470493437742,0.8284954088325318,0.3,v13_static_reference,11026.37746361618,5682.906583594686,validation
v13_spo_regret_return_recovery,2018-11-01,4562.389362638381,19,42100.0,0.17411638097180532,0.8244075207695671,0.3157894736842105,v13_static_reference,9995.442954826647,5433.0535921882665,validation
v13_spo_regret_return_recovery,2018-12-01,6524.0206784841885,22,57000.0,0.16030575892327928,0.8206721787176531,0.3068181818181818,v13_static_reference,11532.131923793113,5008.1112453089245,validation
v13_spo_regret_return_recovery,2019-01-01,5863.971510555449,20,53775.0,0.18834915910212682,0.8304333187581985,0.325,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,8281.070139670901,2417.0986291154522,validation
v13_spo_regret_return_recovery,2019-02-01,5417.144086743011,9,47550.0,0.1651864168651392,0.8423636010299762,0.3333333333333333,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,7268.856946880958,1851.7128601379472,validation
v13_spo_regret_return_recovery,2019-03-01,4507.417711777262,18,43450.0,0.16219894169205867,0.8211835009473838,0.3055555555555556,v13_spo_regret_audit_guarded,4795.348441714788,287.93072993752594,validation
v13_spo_regret_return_recovery,2019-04-01,8207.629010615143,33,72200.0,0.21770531650408662,0.8346115726570471,0.3484848484848485,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,8492.157313556274,284.5283029411312,validation
v13_spo_regret_return_recovery,2019-05-01,4244.55368091097,17,39550.0,0.16065577137409198,0.8303752668535713,0.3235294117647059,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,4920.155931271415,675.6022503604454,validation
v13_spo_regret_return_recovery,2019-06-01,4846.3214210897395,15,41300.0,0.1818140607356945,0.8200585920419763,0.3333333333333333,v13_mdcp_empirical_return_recovery,8820.003244114721,3973.681823024982,validation
v13_spo_regret_return_recovery,2019-07-01,4200.289439782348,19,36925.0,0.17151796329897148,0.8386507260718478,0.35526315789473684,v13_mdcp_empirical_return_recovery,10884.936462462767,6684.647022680419,validation
v13_spo_regret_return_recovery,2019-08-01,5681.478503034589,14,48025.0,0.1737114784208656,0.8139968142919607,0.375,v13_mdcp_empirical_base,6549.170849882614,867.6923468480245,validation
v13_spo_regret_return_recovery,2019-09-01,2200.6032582505354,8,20600.0,0.24073575343701484,0.8596988412767818,0.3125,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,2721.757653752315,521.1543955017796,test
v13_spo_regret_return_recovery,2019-10-01,2715.295558844711,9,23225.0,0.22122900631369938,0.8211835009473838,0.4166666666666667,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,3824.637851906465,1109.342293061754,test
v13_spo_regret_return_recovery,2019-11-01,1427.6155034515984,9,12750.0,0.17506902120189008,0.8311145119759025,0.2777777777777778,v13_cvar_mdcp_colgen_relaxed_k32000_floor80000_cap250000,2917.926830324872,1490.3113268732734,test
v13_spo_regret_return_recovery,2019-12-01,2209.633302199137,7,18225.0,0.17475451207176276,0.8132381785245799,0.4642857142857143,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,3649.291967691496,1439.6586654923594,test
v13_spo_regret_return_recovery,2020-01-01,960.0157885612077,5,8800.0,0.16098611786832592,0.8234333187581985,0.4,v13_cvar_mdcp_colgen_relaxed_k32000_floor80000_cap250000,3509.3973901017594,2549.381601540552,test
v13_spo_regret_return_recovery,2020-02-01,1630.306163830504,6,14600.0,0.1815384554078656,0.8262594912680333,0.4166666666666667,v13_spo_regret_balanced,1630.306163830504,0.0,test
v13_spo_regret_return_recovery,2020-03-01,172.6354170895068,1,1500.0,0.1839309243202601,0.8212813211845102,0.5,v13_mdcp_empirical_base,290.81617647058823,118.18075938108143,test
v13_spo_regret_return_recovery,2020-04-01,647.5935181236924,2,5000.0,0.17701891117403448,0.7812813211845102,0.25,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,3408.126595356594,2760.5330772329016,test
v13_spo_regret_return_recovery,2020-05-01,236.19732034104752,1,2000.0,0.17807977699282082,0.7812813211845102,0.25,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,236.19732034104752,0.0,test
v13_spo_regret_return_recovery,2020-06-01,347.16351791530946,1,3000.0,0.12959865275371413,0.7812813211845102,0.25,v13_spo_regret_audit_guarded,640.7399318560003,293.5764139406909,test
v13_spo_regret_return_recovery,2020-07-01,555.133059961355,3,5000.0,0.17932291555610969,0.8145273348519361,0.25,paper1_economic_champion,804.6101873060527,249.4771273446977,test
v13_spo_regret_return_recovery,2020-08-01,1720.9629318229715,4,14000.0,0.19930086674060388,0.8287485763097949,0.4375,v13_spo_regret_return_recovery,1720.9629318229715,0.0,test
v13_spo_regret_return_recovery,2020-09-01,137.8921875,1,1500.0,0.09267741926538706,0.8311503416856492,0.25,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,620.1198453521316,482.22765785213164,test
v13_static_reference,2018-01-01,30699.469131153255,8,232225.0,0.8665573798039585,0.55,0.4375,v13_mdcp_empirical_base,35156.540706895175,4457.07157574192,train
v13_static_reference,2018-02-01,15184.728611125633,3,102250.0,0.8967698340481715,0.8436816790555314,0.4166666666666667,v13_static_reference,15184.728611125633,0.0,train
v13_static_reference,2018-03-01,4528.678429539612,1,25000.0,0.7211707946323962,0.8436816790555313,0.5,v13_fvi_capital_guarded,10454.967981237687,5926.289551698075,train
v13_static_reference,2018-04-01,7384.186436112916,2,40400.0,0.8370634948045925,0.8436816790555313,0.375,v13_fvi_return_recovery,9423.276110280498,2039.0896741675815,train
v13_static_reference,2018-05-01,14265.036574880225,3,90000.0,0.8098348200687617,0.8436816790555314,0.4166666666666667,v13_static_reference,14265.036574880225,0.0,train
v13_static_reference,2018-06-01,4588.624750166555,1,35000.0,0.8752676232793106,0.8436816790555313,0.25,v13_fvi_return_recovery,7186.365719676927,2597.7409695103725,train
v13_static_reference,2018-07-01,12709.57718840827,2,75000.0,0.8062662924560853,0.8436816790555313,0.5,v13_static_reference,12709.57718840827,0.0,train
v13_static_reference,2018-08-01,13936.047705633533,3,85000.0,0.812490270589023,0.8436816790555314,0.5,v13_static_reference,13936.047705633533,0.0,train
v13_static_reference,2018-09-01,15888.85831668252,3,100000.0,0.8670396247127915,0.8436816790555314,0.5,v13_static_reference,15888.85831668252,0.0,train
v13_static_reference,2018-10-01,11026.37746361618,2,64125.0,0.837815202972112,0.8436816790555313,0.375,v13_static_reference,11026.37746361618,0.0,validation
v13_static_reference,2018-11-01,9995.442954826647,2,67825.0,0.8210362525464259,0.8436816790555313,0.375,v13_static_reference,9995.442954826647,0.0,validation
v13_static_reference,2018-12-01,11532.131923793113,2,60000.0,0.6748850519677491,0.8436816790555313,0.625,v13_static_reference,11532.131923793113,0.0,validation
