policy_id,source_id,max_abs_gap_v4,mean_abs_gap_v4,n_values,proxy_gate_pass_35,claim_scope
paper4_v4_local_rt0p1750_g0p450_u0p075,term,0.25036823766046173,0.2503682376604617,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p450_u0p075,state_top20,0.03623006561199753,0.014104305836881846,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p450_u0p075,income_band,0.27005915787623724,0.13700541013332512,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p450_u0p075,dti_band,0.13584872051835922,0.06399243309320952,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p450_u0p075,zip3,0.015948678294711374,0.0012386941600429624,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p450_u0p100,original_grade,0.27397350425383027,0.13280141622633246,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p450_u0p100,term,0.25040398705719064,0.2504039870571906,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p450_u0p100,state_top20,0.036051318628352876,0.013936624142700912,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p450_u0p100,income_band,0.2686559940546267,0.1373128549451939,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p450_u0p100,dti_band,0.13783281203681486,0.06420097124079496,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p450_u0p100,zip3,0.01589505419961798,0.001234241248500367,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p475_u0p000,original_grade,0.2585023144018857,0.12713317085395293,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p475_u0p000,term,0.2475950230277802,0.24759502302778016,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p475_u0p000,state_top20,0.040027705082425535,0.01468048176147598,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p475_u0p000,income_band,0.27492553132403186,0.1385244958556857,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p475_u0p000,dti_band,0.1427022700564512,0.06600610486471079,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p475_u0p000,zip3,0.015683721482671734,0.0012239847815918067,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p475_u0p025,original_grade,0.2585109904386721,0.12972854528691188,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p475_u0p025,term,0.2505795796823004,0.2505795796823004,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p475_u0p025,state_top20,0.03811453197339239,0.014513571339490076,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p475_u0p025,income_band,0.27058751293083394,0.13764648093290244,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p475_u0p025,dti_band,0.1446370262598175,0.06620565371079788,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p475_u0p025,zip3,0.015631665261953358,0.0012165457619822992,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p475_u0p050,original_grade,0.26373896267600505,0.13030877737974905,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p475_u0p050,term,0.2504395236598914,0.2504395236598914,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p475_u0p050,state_top20,0.03631405147939143,0.014336833977878766,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p475_u0p050,income_band,0.26726118239862107,0.1364279935379445,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p475_u0p050,dti_band,0.13980509348670828,0.06540033158194634,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p475_u0p050,zip3,0.015841749295566802,0.0012264453198644006,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p475_u0p075,original_grade,0.2641616169448132,0.13128490747675828,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p475_u0p075,term,0.2505099660380261,0.2505099660380261,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p475_u0p075,state_top20,0.03848000360583234,0.014284840794017447,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p475_u0p075,income_band,0.2674548989384914,0.13704084222771623,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p475_u0p075,dti_band,0.13779748570986972,0.0638329886684496,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p475_u0p075,zip3,0.015736085728364775,0.0012337195746396608,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p475_u0p100,original_grade,0.25994629516652346,0.13303287586870216,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p475_u0p100,term,0.2505448755351548,0.25054487553515475,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p475_u0p100,state_top20,0.0382967287459067,0.014399543427440301,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p475_u0p100,income_band,0.26607597380190806,0.136164613849786,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p475_u0p100,dti_band,0.13680256504170196,0.06305625235733615,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p475_u0p100,zip3,0.015683721482671734,0.001231821959124953,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p500_u0p000,original_grade,0.25855361618462264,0.12508842837058015,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p500_u0p000,term,0.2507500826661026,0.25075008266610255,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p500_u0p000,state_top20,0.03721939130843075,0.014245638079229453,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p500_u0p000,income_band,0.266665944303383,0.13681101631227158,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p500_u0p000,dti_band,0.15414256760679107,0.06815222944253987,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p500_u0p000,zip3,0.015375910786250035,0.001210265982237599,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p500_u0p025,original_grade,0.2585367150142166,0.1265950469896338,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p500_u0p025,term,0.2506824779844784,0.2506824779844784,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p500_u0p025,state_top20,0.03757431588695781,0.014296341590447601,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p500_u0p025,income_band,0.26647158084371336,0.13620933464581617,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p500_u0p025,dti_band,0.15037360660624177,0.06817910022534682,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p500_u0p025,zip3,0.01547731780868634,0.0012066166821246384,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p500_u0p050,original_grade,0.2585109904386721,0.12720753688355058,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p500_u0p050,term,0.2505795796823004,0.2505795796823004,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p500_u0p050,state_top20,0.03811453197339239,0.01423345929467215,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p500_u0p050,income_band,0.26176398351906927,0.13529353975643185,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p500_u0p050,dti_band,0.1446370262598175,0.06620565371079788,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p500_u0p050,zip3,0.015631665261953358,0.001218969964188678,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p500_u0p075,original_grade,0.25851961558961223,0.12895721035997926,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p500_u0p075,term,0.25061408028606097,0.2506140802860609,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p500_u0p075,state_top20,0.037933403803649415,0.014347639864260686,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p500_u0p075,income_band,0.26334238614111505,0.13442757460204163,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p500_u0p075,dti_band,0.14656043491946907,0.06544889209685034,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p500_u0p075,zip3,0.015579914356312513,0.0012201069521656522,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p500_u0p100,original_grade,0.2585109904386721,0.1314092175558195,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p500_u0p100,term,0.2505795796823004,0.2505795796823004,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p500_u0p100,state_top20,0.041055708443980626,0.013953347249854219,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p500_u0p100,income_band,0.2647051599896575,0.13529353975643185,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p500_u0p100,dti_band,0.14757820273040573,0.06603252731046658,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p500_u0p100,zip3,0.015631665261953358,0.0012277715370815534,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p400_u0p000,original_grade,0.2614521669092603,0.1491145655909873,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p400_u0p000,term,0.25367376533343944,0.25367376533343944,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p400_u0p000,state_top20,0.03962309797937243,0.014527918638535257,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p400_u0p000,income_band,0.24219580942862376,0.1278606937856736,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p400_u0p000,dti_band,0.11843845434550265,0.05774481272700554,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p400_u0p000,zip3,0.012665178751404249,0.0012065444189939345,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p400_u0p025,original_grade,0.2614521669092603,0.1491145655909873,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p400_u0p025,term,0.25367376533343944,0.25367376533343944,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p400_u0p025,state_top20,0.03962309797937243,0.014524056291498031,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p400_u0p025,income_band,0.2450859828390284,0.12901676314983543,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p400_u0p025,dti_band,0.12132862775590725,0.05870820386380707,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p400_u0p025,zip3,0.012665178751404249,0.001203006865323687,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p400_u0p050,original_grade,0.2614521669092603,0.1491145655909873,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p400_u0p050,term,0.25367376533343944,0.25367376533343944,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p400_u0p050,state_top20,0.03962309797937243,0.014527918638535257,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p400_u0p050,income_band,0.24797615624943306,0.1301728325139973,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p400_u0p050,dti_band,0.12132862775590725,0.057744812727005525,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p400_u0p050,zip3,0.012665178751404249,0.0012095383306579344,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p400_u0p075,original_grade,0.2614521669092603,0.1491145655909873,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p400_u0p075,term,0.25367376533343944,0.25367376533343944,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p400_u0p075,state_top20,0.03962309797937243,0.01425266402802053,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p400_u0p075,income_band,0.2508663296598377,0.13132890187815915,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p400_u0p075,dti_band,0.12144593871808117,0.05870820386380707,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p400_u0p075,zip3,0.012665178751404249,0.0012095383306579344,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p400_u0p100,original_grade,0.2614521669092603,0.1491049915175781,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p400_u0p100,term,0.2536486333907403,0.2536486333907403,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p400_u0p100,state_top20,0.039514192894342694,0.014192952919429595,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p400_u0p100,income_band,0.2521731906801945,0.1321733351528513,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p400_u0p100,dti_band,0.12225850963577656,0.05849039369374759,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p400_u0p100,zip3,0.012732197265268705,0.0012087810593148336,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p425_u0p000,original_grade,0.2614521669092603,0.14584947641798504,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p425_u0p000,term,0.25085003269109013,0.2508500326910901,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p425_u0p000,state_top20,0.03956821689563715,0.013893567495912237,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p425_u0p000,income_band,0.25976939257924503,0.13655114624730405,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p425_u0p000,dti_band,0.12523202287915491,0.06105577766842693,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p425_u0p000,zip3,0.015307614875585587,0.0012031044224248986,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p425_u0p025,original_grade,0.2614521669092603,0.14584947641798504,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p425_u0p025,term,0.25085003269109013,0.2508500326910901,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p425_u0p025,state_top20,0.03956821689563715,0.013893567495912237,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p425_u0p025,income_band,0.25976939257924503,0.13655114624730405,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p425_u0p025,dti_band,0.12523202287915491,0.06105577766842693,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p425_u0p025,zip3,0.015307614875585587,0.0012031044224248986,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p425_u0p050,original_grade,0.2614521669092603,0.14584947641798504,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p425_u0p050,term,0.25085003269109013,0.2508500326910901,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p425_u0p050,state_top20,0.03956821689563715,0.013893567495912237,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p425_u0p050,income_band,0.25976939257924503,0.13655114624730405,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p425_u0p050,dti_band,0.12523202287915491,0.06105577766842693,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p425_u0p050,zip3,0.015307614875585587,0.0012031044224248986,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p425_u0p075,original_grade,0.2614521669092603,0.14584947641798504,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p425_u0p075,term,0.25085003269109013,0.2508500326910901,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p425_u0p075,state_top20,0.03956821689563715,0.013893567495912237,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p425_u0p075,income_band,0.25976939257924503,0.13655114624730405,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p425_u0p075,dti_band,0.12523202287915491,0.06105577766842693,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p425_u0p075,zip3,0.015307614875585587,0.0012031044224248986,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p425_u0p100,original_grade,0.2614521669092603,0.14584947641798504,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p425_u0p100,term,0.25085003269109013,0.2508500326910901,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p425_u0p100,state_top20,0.03956821689563715,0.013893567495912237,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p425_u0p100,income_band,0.25976939257924503,0.13655114624730405,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p425_u0p100,dti_band,0.12523202287915491,0.06105577766842693,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p425_u0p100,zip3,0.015307614875585587,0.0012031044224248986,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p450_u0p000,original_grade,0.27266753410457656,0.1354108181960756,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p450_u0p000,term,0.2504395236598914,0.2504395236598914,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p450_u0p000,state_top20,0.038849826091039444,0.014336833977878766,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p450_u0p000,income_band,0.273213563351002,0.13880894591889686,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p450_u0p000,dti_band,0.13087652205813682,0.06440826808988286,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p450_u0p000,zip3,0.015841749295566802,0.0012232703077975863,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p450_u0p025,original_grade,0.27266753410457656,0.1354108181960756,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p450_u0p025,term,0.2504395236598914,0.2504395236598914,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p450_u0p025,state_top20,0.038849826091039444,0.014336833977878766,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p450_u0p025,income_band,0.273213563351002,0.13880894591889686,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p450_u0p025,dti_band,0.13087652205813682,0.06440826808988286,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p450_u0p025,zip3,0.015841749295566802,0.0012232703077975863,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p450_u0p050,original_grade,0.27266753410457656,0.1354108181960756,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p450_u0p050,term,0.2504395236598914,0.2504395236598914,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p450_u0p050,state_top20,0.038849826091039444,0.014336833977878766,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p450_u0p050,income_band,0.273213563351002,0.13880894591889686,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p450_u0p050,dti_band,0.13087652205813682,0.06440826808988286,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p450_u0p050,zip3,0.015841749295566802,0.0012232703077975863,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p450_u0p075,original_grade,0.27266753410457656,0.1354108181960756,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p450_u0p075,term,0.2504395236598914,0.2504395236598914,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p450_u0p075,state_top20,0.038849826091039444,0.014336833977878766,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p450_u0p075,income_band,0.273213563351002,0.13880894591889686,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p450_u0p075,dti_band,0.13087652205813682,0.06440826808988286,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p450_u0p075,zip3,0.015841749295566802,0.0012232703077975863,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p450_u0p100,original_grade,0.27266753410457656,0.1354108181960756,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p450_u0p100,term,0.2504395236598914,0.2504395236598914,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p450_u0p100,state_top20,0.038849826091039444,0.014336833977878766,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p450_u0p100,income_band,0.273213563351002,0.13880894591889686,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p450_u0p100,dti_band,0.13087652205813682,0.06440826808988286,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p450_u0p100,zip3,0.015841749295566802,0.0012232703077975863,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p475_u0p000,original_grade,0.262896147673898,0.12966161586027403,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p475_u0p000,term,0.2505448755351548,0.25054487553515475,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p475_u0p000,state_top20,0.03707785257505092,0.014118605093404618,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p475_u0p000,income_band,0.27492553132403186,0.13970443685863557,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p475_u0p000,dti_band,0.13680256504170196,0.06502282069558592,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p475_u0p000,zip3,0.015683721482671734,0.0012161956869704345,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p475_u0p025,original_grade,0.2641616169448132,0.13128490747675828,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p475_u0p025,term,0.2505099660380261,0.2505099660380261,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p475_u0p025,state_top20,0.03848000360583234,0.01456661030655619,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p475_u0p025,income_band,0.27337205870180503,0.13822427418037894,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p475_u0p025,dti_band,0.13779748570986972,0.0648191819623352,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p475_u0p025,zip3,0.015736085728364775,0.001231686027694898,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p475_u0p050,original_grade,0.2696913436283861,0.13115911751580347,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p475_u0p050,term,0.2504395236598914,0.2504395236598914,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p475_u0p050,state_top20,0.035873635614848964,0.014053387265860626,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p475_u0p050,income_band,0.26726118239862107,0.1364279935379445,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p475_u0p050,dti_band,0.13980509348670828,0.06440826808988286,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p475_u0p050,zip3,0.015841749295566802,0.0012321674544434728,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p475_u0p075,original_grade,0.2684019554695617,0.13207001599982618,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p475_u0p075,term,0.2504748493628729,0.2504748493628729,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p475_u0p075,state_top20,0.038664366150386625,0.01445206305665172,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p475_u0p075,income_band,0.2658746485565976,0.1367353271538834,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p475_u0p075,dti_band,0.1358309519012907,0.06461433469060822,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p475_u0p075,zip3,0.015788760741094574,0.0012313168699598358,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p475_u0p100,original_grade,0.2684019554695617,0.1329178328713819,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p475_u0p100,term,0.2504748493628729,0.2504748493628729,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p475_u0p100,state_top20,0.038664366150386625,0.014169457432799801,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p475_u0p100,income_band,0.2688420076070427,0.13792227077406144,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p475_u0p100,dti_band,0.1328635928508456,0.06362521500712652,6,True,proxy_governance_only_no_protected_attribute_claim
