policy_id,regime_v71,constraint_index_v71,lhs_v71,rhs_v71,slack_v71,marginal_v71,binding_v71,claim_boundary_v71,constraint_type_v71,source_family,source_id,cap_share_v71,cap_mode_v71,path_id
v63_source_repair_diversity_first_repair,incumbent_cvar_relaxed_source_lp,0,841620.75,850000.0,8379.25,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,budget_upper,,,,,
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,172,-5452.376758229308,0.0,5452.376758229308,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,122.0
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,173,-57911.158027522935,0.0,57911.158027522935,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,123.0
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,174,-111317.19284183586,0.0,111317.19284183586,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,124.0
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,175,-102691.4099092606,0.0,102691.4099092606,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,125.0
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,176,-50570.656665697694,0.0,50570.656665697694,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,126.0
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,177,-53248.72975879576,0.0,53248.72975879576,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,127.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,0,842093.375,850000.0,7906.625,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,budget_upper,,,,,
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,1,-842093.375,-842093.375,0.0,-0.19209253547082394,True,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,budget_lower,,,,,
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,2,-2.000888343900442e-11,0.0,2.000888343900442e-11,-0.3660775323781336,True,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,grade,A,0.7827962071308303,incumbent_cvar_relaxed_source_lp,
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,3,-570906.341683687,0.0,570906.341683687,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,grade,B,0.7827962071308303,incumbent_cvar_relaxed_source_lp,
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,4,-621562.4999999995,0.0,621562.4999999995,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,grade,C,0.7827962071308303,incumbent_cvar_relaxed_source_lp,
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,5,-606587.4999999995,0.0,606587.4999999995,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,grade,D,0.7827962071308303,incumbent_cvar_relaxed_source_lp,
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,6,-654787.783316312,0.0,654787.783316312,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,grade,E,0.7827962071308303,incumbent_cvar_relaxed_source_lp,
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,7,-659187.4999999995,0.0,659187.4999999995,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,grade,F,0.7827962071308303,incumbent_cvar_relaxed_source_lp,
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,8,-2516.5674999999883,0.0,2516.5674999999883,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,score_decile,0,0.82,incumbent_cvar_relaxed_source_lp,
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,9,-587522.9091836875,0.0,587522.9091836875,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,score_decile,1,0.82,incumbent_cvar_relaxed_source_lp,
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,10,-644416.8508163125,0.0,644416.8508163125,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,score_decile,2,0.82,incumbent_cvar_relaxed_source_lp,
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,11,-685516.5675,0.0,685516.5675,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,score_decile,3,0.82,incumbent_cvar_relaxed_source_lp,
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,12,-690516.5675,0.0,690516.5675,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,score_decile,4,0.82,incumbent_cvar_relaxed_source_lp,
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,13,-504738.5716836875,0.0,504738.5716836875,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,income_band,0,0.72,incumbent_cvar_relaxed_source_lp,
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,14,-461182.23,0.0,461182.23,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,income_band,1,0.72,incumbent_cvar_relaxed_source_lp,
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,15,-423157.23,0.0,423157.23,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,income_band,2,0.72,incumbent_cvar_relaxed_source_lp,
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,16,-396757.23,0.0,396757.23,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,income_band,3,0.72,incumbent_cvar_relaxed_source_lp,
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,17,-403607.5133163125,0.0,403607.5133163125,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,income_band,4,0.72,incumbent_cvar_relaxed_source_lp,
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,18,-109144.73000000004,0.0,109144.73000000004,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,dti_band,0,0.72,incumbent_cvar_relaxed_source_lp,
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,19,-424282.5133163125,0.0,424282.5133163125,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,dti_band,1,0.72,incumbent_cvar_relaxed_source_lp,
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,20,-511432.23,0.0,511432.23,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,dti_band,2,0.72,incumbent_cvar_relaxed_source_lp,
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,21,-553476.0716836875,0.0,553476.0716836875,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,dti_band,3,0.72,incumbent_cvar_relaxed_source_lp,
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,22,-591107.23,0.0,591107.23,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,dti_band,4,0.72,incumbent_cvar_relaxed_source_lp,
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,23,-57186.21668368758,0.0,57186.21668368758,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,period,2018,0.722565208401028,incumbent_cvar_relaxed_source_lp,
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,24,-536692.6583163121,0.0,536692.6583163121,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,period,2019,0.722565208401028,incumbent_cvar_relaxed_source_lp,
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,25,-389429.87499999965,0.0,389429.87499999965,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,period,2020,0.722565208401028,incumbent_cvar_relaxed_source_lp,
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,26,-232540.51250000004,0.0,232540.51250000004,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,AZ,0.3,incumbent_cvar_relaxed_source_lp,
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,27,-151221.85418368748,0.0,151221.85418368748,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,CA,0.3,incumbent_cvar_relaxed_source_lp,
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,28,-196728.0125,0.0,196728.0125,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,CO,0.3,incumbent_cvar_relaxed_source_lp,
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,29,-210778.0125,0.0,210778.0125,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,FL,0.3,incumbent_cvar_relaxed_source_lp,
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,30,-241503.0125,0.0,241503.0125,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,GA,0.3,incumbent_cvar_relaxed_source_lp,
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,31,-230178.0125,0.0,230178.0125,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,IL,0.3,incumbent_cvar_relaxed_source_lp,
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,32,-239328.0125,0.0,239328.0125,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,IN,0.3,incumbent_cvar_relaxed_source_lp,
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,33,-247628.0125,0.0,247628.0125,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,MA,0.3,incumbent_cvar_relaxed_source_lp,
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,34,-231428.0125,0.0,231428.0125,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,MD,0.3,incumbent_cvar_relaxed_source_lp,
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,35,-239278.0125,0.0,239278.0125,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,MI,0.3,incumbent_cvar_relaxed_source_lp,
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,36,-221628.0125,0.0,221628.0125,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,MN,0.3,incumbent_cvar_relaxed_source_lp,
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,37,-202678.0125,0.0,202678.0125,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,NC,0.3,incumbent_cvar_relaxed_source_lp,
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,38,-217303.0125,0.0,217303.0125,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,NJ,0.3,incumbent_cvar_relaxed_source_lp,
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,39,-244728.0125,0.0,244728.0125,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,NV,0.3,incumbent_cvar_relaxed_source_lp,
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,40,-187203.0125,0.0,187203.0125,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,NY,0.3,incumbent_cvar_relaxed_source_lp,
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,41,-224328.0125,0.0,224328.0125,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,OH,0.3,incumbent_cvar_relaxed_source_lp,
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,42,-223228.0125,0.0,223228.0125,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,PA,0.3,incumbent_cvar_relaxed_source_lp,
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,43,-182128.2958163125,0.0,182128.2958163125,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,TX,0.3,incumbent_cvar_relaxed_source_lp,
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,44,-227628.0125,0.0,227628.0125,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,VA,0.3,incumbent_cvar_relaxed_source_lp,
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,45,-229128.0125,0.0,229128.0125,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,WA,0.3,incumbent_cvar_relaxed_source_lp,
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,46,-82503.0125,0.0,82503.0125,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,other,0.3,incumbent_cvar_relaxed_source_lp,
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,47,139593.5220621809,139593.52206218094,2.9103830456733704e-11,-0.4524828565916967,True,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_cap,,,,,
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,48,-68312.08480540398,0.0,68312.08480540398,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,0.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,49,-37599.324748172294,0.0,37599.324748172294,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,1.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,50,7.275957614183426e-12,0.0,-7.275957614183426e-12,-0.03535022317122631,True,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,2.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,51,-44316.964684601044,0.0,44316.964684601044,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,3.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,52,-38073.507342317986,0.0,38073.507342317986,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,4.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,53,-49091.46467539986,0.0,49091.46467539986,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,5.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,54,-25205.626543810627,0.0,25205.626543810627,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,6.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,55,-43167.0359367846,0.0,43167.0359367846,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,7.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,56,-59694.19292474832,0.0,59694.19292474832,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,8.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,57,-62431.43432538863,0.0,62431.43432538863,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,9.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,58,-2.9103830456733704e-11,0.0,2.9103830456733704e-11,-0.03535022317122631,True,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,10.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,59,-14972.45253430061,0.0,14972.45253430061,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,11.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,60,-59881.67023041409,0.0,59881.67023041409,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,12.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,61,-47991.43063912602,0.0,47991.43063912602,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,13.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,62,-6409.969612981346,0.0,6409.969612981346,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,14.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,63,-34479.783441199266,0.0,34479.783441199266,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,15.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,64,-57099.29804354356,0.0,57099.29804354356,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,16.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,65,-55839.69606625737,0.0,55839.69606625737,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,17.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,66,-33245.36831849113,0.0,33245.36831849113,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,18.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,67,-17407.13621258997,0.0,17407.13621258997,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,19.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,68,-53648.63015439773,0.0,53648.63015439773,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,20.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,69,-39143.10284485363,0.0,39143.10284485363,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,21.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,70,-3351.873648492714,0.0,3351.873648492714,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,22.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,71,-17688.494184194104,0.0,17688.494184194104,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,23.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,72,-61905.17042894213,0.0,61905.17042894213,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,24.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,73,-55478.1920821098,0.0,55478.1920821098,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,25.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,74,-8130.134024739964,0.0,8130.134024739964,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,26.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,75,-10371.837764999786,0.0,10371.837764999786,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,27.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,76,-64266.43511866591,0.0,64266.43511866591,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,28.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,77,-30898.98325220446,0.0,30898.98325220446,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,29.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,78,-3106.719428450924,0.0,3106.719428450924,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,30.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,79,0.0,0.0,0.0,-0.03535022317122631,True,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,31.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,80,-68002.82375996678,0.0,68002.82375996678,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,32.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,81,-34571.11734710793,0.0,34571.11734710793,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,33.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,82,7.275957614183426e-12,0.0,-7.275957614183426e-12,-0.03535022317122631,True,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,34.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,83,-28390.176923107138,0.0,28390.176923107138,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,35.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,84,-64797.17143567218,0.0,64797.17143567218,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,36.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,85,-65306.51132923819,0.0,65306.51132923819,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,37.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,86,0.0,0.0,0.0,-0.028280178536981036,True,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,38.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,87,-19782.4758027903,0.0,19782.4758027903,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,39.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,88,-60452.34719235162,0.0,60452.34719235162,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,40.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,89,-43181.276993327614,0.0,43181.276993327614,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,41.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,90,-10857.876498866797,0.0,10857.876498866797,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,42.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,91,-44160.52633809613,0.0,44160.52633809613,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,43.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,92,-44354.76450449547,0.0,44354.76450449547,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,44.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,93,-40321.963261541314,0.0,40321.963261541314,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,45.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,94,-7200.25247118964,0.0,7200.25247118964,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,46.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,95,-28663.044402971922,0.0,28663.044402971922,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,47.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,96,-57251.29007483652,0.0,57251.29007483652,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,48.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,97,-51718.061420570855,0.0,51718.061420570855,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,49.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,98,-13603.372785488187,0.0,13603.372785488187,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,50.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,99,-15960.612342530148,0.0,15960.612342530148,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,51.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,100,-56668.704172491445,0.0,56668.704172491445,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,52.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,101,-61460.48536479862,0.0,61460.48536479862,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,53.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,102,-8.003553375601768e-11,0.0,8.003553375601768e-11,-0.03535022317122631,True,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,54.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,103,-49965.90209473482,0.0,49965.90209473482,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,55.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,104,-68177.04654068546,0.0,68177.04654068546,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,56.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,105,-47012.59417292102,0.0,47012.59417292102,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,57.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,106,-5500.344271657115,0.0,5500.344271657115,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,58.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,107,-51573.954871910755,0.0,51573.954871910755,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,59.0
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,108,-52019.3139169415,0.0,52019.3139169415,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,60.0
