policy_id,regime_v70,lhs_v70,rhs_v70,slack_v70,binding_v70,claim_boundary_v70,constraint_type_v70,source_family,source_id,cap_share_v70,cap_mode_v70,path_id
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-399530.47375,0.0,399530.47375,False,restricted-master LP diagnostic only,source_share,dti_band,3,0.55,incumbent_cvar_relaxed_source_lp,
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-435108.44375,0.0,435108.44375,False,restricted-master LP diagnostic only,source_share,dti_band,4,0.55,incumbent_cvar_relaxed_source_lp,
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-85666.42730759887,0.0,85666.42730759887,False,restricted-master LP diagnostic only,source_share,period,2018,0.6222570069996161,incumbent_cvar_relaxed_source_lp,
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-357461.9476924007,0.0,357461.9476924007,False,restricted-master LP diagnostic only,source_share,period,2019,0.6222570069996161,incumbent_cvar_relaxed_source_lp,
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-286903.1249999998,0.0,286903.1249999998,False,restricted-master LP diagnostic only,source_share,period,2020,0.6222570069996161,incumbent_cvar_relaxed_source_lp,
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-183285.26,0.0,183285.26,False,restricted-master LP diagnostic only,source_share,state_top20,AZ,0.24,incumbent_cvar_relaxed_source_lp,
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-66863.23,0.0,66863.23,False,restricted-master LP diagnostic only,source_share,state_top20,CA,0.24,incumbent_cvar_relaxed_source_lp,
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-179738.22999999998,0.0,179738.22999999998,False,restricted-master LP diagnostic only,source_share,state_top20,CO,0.24,incumbent_cvar_relaxed_source_lp,
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-158990.06624999997,0.0,158990.06624999997,False,restricted-master LP diagnostic only,source_share,state_top20,FL,0.24,incumbent_cvar_relaxed_source_lp,
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-191013.22999999998,0.0,191013.22999999998,False,restricted-master LP diagnostic only,source_share,state_top20,GA,0.24,incumbent_cvar_relaxed_source_lp,
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-177488.22999999998,0.0,177488.22999999998,False,restricted-master LP diagnostic only,source_share,state_top20,IL,0.24,incumbent_cvar_relaxed_source_lp,
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-185238.22999999998,0.0,185238.22999999998,False,restricted-master LP diagnostic only,source_share,state_top20,IN,0.24,incumbent_cvar_relaxed_source_lp,
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-197138.22999999998,0.0,197138.22999999998,False,restricted-master LP diagnostic only,source_share,state_top20,MA,0.24,incumbent_cvar_relaxed_source_lp,
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-169763.22999999998,0.0,169763.22999999998,False,restricted-master LP diagnostic only,source_share,state_top20,MD,0.24,incumbent_cvar_relaxed_source_lp,
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-186288.22999999998,0.0,186288.22999999998,False,restricted-master LP diagnostic only,source_share,state_top20,MI,0.24,incumbent_cvar_relaxed_source_lp,
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-168738.22999999998,0.0,168738.22999999998,False,restricted-master LP diagnostic only,source_share,state_top20,MN,0.24,incumbent_cvar_relaxed_source_lp,
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-152663.22999999998,0.0,152663.22999999998,False,restricted-master LP diagnostic only,source_share,state_top20,NC,0.24,incumbent_cvar_relaxed_source_lp,
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-167813.22999999998,0.0,167813.22999999998,False,restricted-master LP diagnostic only,source_share,state_top20,NJ,0.24,incumbent_cvar_relaxed_source_lp,
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-192788.22999999998,0.0,192788.22999999998,False,restricted-master LP diagnostic only,source_share,state_top20,NV,0.24,incumbent_cvar_relaxed_source_lp,
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-143063.22999999998,0.0,143063.22999999998,False,restricted-master LP diagnostic only,source_share,state_top20,NY,0.24,incumbent_cvar_relaxed_source_lp,
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-187513.22999999998,0.0,187513.22999999998,False,restricted-master LP diagnostic only,source_share,state_top20,OH,0.24,incumbent_cvar_relaxed_source_lp,
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-160938.22999999998,0.0,160938.22999999998,False,restricted-master LP diagnostic only,source_share,state_top20,PA,0.24,incumbent_cvar_relaxed_source_lp,
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-125832.01875,0.0,125832.01875,False,restricted-master LP diagnostic only,source_share,state_top20,TX,0.24,incumbent_cvar_relaxed_source_lp,
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-172638.22999999998,0.0,172638.22999999998,False,restricted-master LP diagnostic only,source_share,state_top20,VA,0.24,incumbent_cvar_relaxed_source_lp,
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-185238.22999999998,0.0,185238.22999999998,False,restricted-master LP diagnostic only,source_share,state_top20,WA,0.24,incumbent_cvar_relaxed_source_lp,
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-49627.95,0.0,49627.95,False,restricted-master LP diagnostic only,source_share,state_top20,other,0.24,incumbent_cvar_relaxed_source_lp,
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,217165.78691889782,217165.78691889785,2.9103830456733704e-11,True,restricted-master LP diagnostic only,cvar_cap,,,,,
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-107570.2176311079,0.0,107570.2176311079,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,0.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-64022.11281800423,0.0,64022.11281800423,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,1.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-2.9103830456733704e-11,0.0,2.9103830456733704e-11,True,restricted-master LP diagnostic only,cvar_path_excess,,,,,2.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-76458.46617574227,0.0,76458.46617574227,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,3.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-63890.67533567321,0.0,63890.67533567321,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,4.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-80140.50184263068,0.0,80140.50184263068,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,5.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-50147.38751058672,0.0,50147.38751058672,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,6.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-74197.94227196404,0.0,74197.94227196404,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,7.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-103006.65447382293,0.0,103006.65447382293,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,8.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-104290.48531701457,0.0,104290.48531701457,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,9.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-1.3096723705530167e-10,0.0,1.3096723705530167e-10,True,restricted-master LP diagnostic only,cvar_path_excess,,,,,10.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-31483.78498750001,0.0,31483.78498750001,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,11.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-92992.77507219362,0.0,92992.77507219362,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,12.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-80696.88757972956,0.0,80696.88757972956,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,13.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-17881.22204267609,0.0,17881.22204267609,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,14.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-51253.8116747778,0.0,51253.8116747778,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,15.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-92276.52861040439,0.0,92276.52861040439,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,16.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-96188.70633562208,0.0,96188.70633562208,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,17.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-64303.438429078495,0.0,64303.438429078495,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,18.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-27356.95835699435,0.0,27356.95835699435,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,19.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-81161.58203009404,0.0,81161.58203009404,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,20.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-60720.45781984975,0.0,60720.45781984975,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,21.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-12254.205785290396,0.0,12254.205785290396,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,22.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-30519.69224047837,0.0,30519.69224047837,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,23.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-98637.9004057025,0.0,98637.9004057025,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,24.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-92310.64895477315,0.0,92310.64895477315,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,25.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-13331.701078230952,0.0,13331.701078230952,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,26.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-12868.934265017306,0.0,12868.934265017306,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,27.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-104472.28266930162,0.0,104472.28266930162,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,28.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-50982.13358414636,0.0,50982.13358414636,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,29.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-1.1641532182693481e-10,0.0,1.1641532182693481e-10,True,restricted-master LP diagnostic only,cvar_path_excess,,,,,30.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,8.731149137020111e-11,0.0,-8.731149137020111e-11,True,restricted-master LP diagnostic only,cvar_path_excess,,,,,31.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-115507.96203135952,0.0,115507.96203135952,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,32.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-56347.772128590295,0.0,56347.772128590295,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,33.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,1.4551915228366852e-11,0.0,-1.4551915228366852e-11,True,restricted-master LP diagnostic only,cvar_path_excess,,,,,34.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-43740.58441633536,0.0,43740.58441633536,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,35.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-103417.38703145854,0.0,103417.38703145854,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,36.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-106785.77254047884,0.0,106785.77254047884,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,37.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-2157.9245945052826,0.0,2157.9245945052826,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,38.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-38944.976751879774,0.0,38944.976751879774,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,39.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-95332.84768421328,0.0,95332.84768421328,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,40.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-71913.60378812859,0.0,71913.60378812859,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,41.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-18948.681841532045,0.0,18948.681841532045,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,42.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-74882.43391222147,0.0,74882.43391222147,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,43.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-71076.01654974358,0.0,71076.01654974358,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,44.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-68353.39663001525,0.0,68353.39663001525,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,45.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-14012.777563366486,0.0,14012.777563366486,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,46.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-51313.263402760815,0.0,51313.263402760815,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,47.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-95651.6422491797,0.0,95651.6422491797,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,48.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-84450.40988104633,0.0,84450.40988104633,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,49.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-26464.828204074263,0.0,26464.828204074263,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,50.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-32264.38336987389,0.0,32264.38336987389,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,51.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-95857.21323576401,0.0,95857.21323576401,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,52.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-103643.25935893384,0.0,103643.25935893384,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,53.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-1.3096723705530167e-10,0.0,1.3096723705530167e-10,True,restricted-master LP diagnostic only,cvar_path_excess,,,,,54.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-85204.32949940927,0.0,85204.32949940927,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,55.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-114011.223256898,0.0,114011.223256898,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,56.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-74741.84822998726,0.0,74741.84822998726,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,57.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-11401.780697527298,0.0,11401.780697527298,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,58.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-87499.29200346199,0.0,87499.29200346199,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,59.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-80886.5121448678,0.0,80886.5121448678,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,60.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-30618.222791769163,0.0,30618.222791769163,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,61.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-31677.227571754003,0.0,31677.227571754003,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,62.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-48009.38100908029,0.0,48009.38100908029,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,63.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-111981.40492498766,0.0,111981.40492498766,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,64.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-90978.33678844481,0.0,90978.33678844481,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,65.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,4.3655745685100555e-11,0.0,-4.3655745685100555e-11,True,restricted-master LP diagnostic only,cvar_path_excess,,,,,66.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-66814.45935692295,0.0,66814.45935692295,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,67.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-98936.9523513661,0.0,98936.9523513661,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,68.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-89933.7766098965,0.0,89933.7766098965,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,69.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-4.3655745685100555e-11,0.0,4.3655745685100555e-11,True,restricted-master LP diagnostic only,cvar_path_excess,,,,,70.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-91408.53493987651,0.0,91408.53493987651,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,71.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-94830.77103880243,0.0,94830.77103880243,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,72.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-60563.122178263366,0.0,60563.122178263366,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,73.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-29327.28172104055,0.0,29327.28172104055,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,74.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-46087.61277387713,0.0,46087.61277387713,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,75.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-73835.38871590205,0.0,73835.38871590205,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,76.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-16238.850445142889,0.0,16238.850445142889,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,77.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-9769.95507166705,0.0,9769.95507166705,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,78.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-32773.01247388849,0.0,32773.01247388849,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,79.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-58949.987081008585,0.0,58949.987081008585,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,80.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-74468.78406150416,0.0,74468.78406150416,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,81.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-29930.326763731864,0.0,29930.326763731864,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,82.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-67194.09303060819,0.0,67194.09303060819,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,83.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-58161.41035547468,0.0,58161.41035547468,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,84.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-71064.93509974044,0.0,71064.93509974044,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,85.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,0.0,0.0,0.0,True,restricted-master LP diagnostic only,cvar_path_excess,,,,,86.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-40931.451484008954,0.0,40931.451484008954,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,87.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-104496.33572688681,0.0,104496.33572688681,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,88.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-112360.71668157066,0.0,112360.71668157066,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,89.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,8.731149137020111e-11,0.0,-8.731149137020111e-11,True,restricted-master LP diagnostic only,cvar_path_excess,,,,,90.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-57344.3680426598,0.0,57344.3680426598,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,91.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-117091.72820986836,0.0,117091.72820986836,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,92.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-87429.85590401373,0.0,87429.85590401373,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,93.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,8.731149137020111e-11,0.0,-8.731149137020111e-11,True,restricted-master LP diagnostic only,cvar_path_excess,,,,,94.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-12941.127962128274,0.0,12941.127962128274,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,95.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-87598.20262452433,0.0,87598.20262452433,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,96.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-93357.05340442187,0.0,93357.05340442187,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,97.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-1461.5546147193818,0.0,1461.5546147193818,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,98.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-1705.4681456320686,0.0,1705.4681456320686,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,99.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-100637.60155672593,0.0,100637.60155672593,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,100.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-82204.8299160258,0.0,82204.8299160258,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,101.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-31566.07418525935,0.0,31566.07418525935,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,102.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-42239.44719374756,0.0,42239.44719374756,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,103.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-117598.55648420025,0.0,117598.55648420025,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,104.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-65859.28278042273,0.0,65859.28278042273,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,105.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-36567.82499727649,0.0,36567.82499727649,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,106.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-37822.55578195151,0.0,37822.55578195151,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,107.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-86334.19163661393,0.0,86334.19163661393,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,108.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-71745.15329150882,0.0,71745.15329150882,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,109.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-28837.003102469156,0.0,28837.003102469156,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,110.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-98746.98567437567,0.0,98746.98567437567,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,111.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-74149.21344026222,0.0,74149.21344026222,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,112.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-40929.69844303948,0.0,40929.69844303948,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,113.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-2.6193447411060333e-10,0.0,2.6193447411060333e-10,True,restricted-master LP diagnostic only,cvar_path_excess,,,,,114.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-84025.75596096914,0.0,84025.75596096914,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,115.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-105617.16820394476,0.0,105617.16820394476,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,116.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-75876.06087956864,0.0,75876.06087956864,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,117.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-49227.378017585885,0.0,49227.378017585885,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,118.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-27804.24158407905,0.0,27804.24158407905,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,119.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-95023.84021492317,0.0,95023.84021492317,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,120.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,-74129.10833781205,0.0,74129.10833781205,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,121.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,7.275957614183426e-11,0.0,-7.275957614183426e-11,True,restricted-master LP diagnostic only,cvar_path_excess,,,,,122.0
