policy_id,scenario,sicr_rule_v6,contractual_ecl_v6,discounted_ead_v6,stage1_share_v6,stage2_share_v6,stage3_share_v6,realized_return_proxy_lgd45,funded_exposure,net_return_after_contractual_ecl_v6
paper4_v4_local_rt0p1700_g0p475_u0p075,severe,balanced_rel3_abs35_pd20,1186685.5933828843,19446566.39561484,0.14482591876208897,0.8536428110896196,0.0015312701482914249,173262.65358311104,1000000.0,-1013422.9397997733
paper4_v4_local_rt0p1700_g0p475_u0p100,severe,balanced_rel3_abs35_pd20,1186156.657697117,19494785.355222862,0.1456514710636922,0.8529744584545749,0.0013740704817329454,174431.6433553046,1000000.0,-1011725.0143418123
paper4_v4_local_rt0p1700_g0p500_u0p000,severe,balanced_rel3_abs35_pd20,1113453.226389215,19406266.52494403,0.1438301282051282,0.8545673076923077,0.0016025641025641025,169603.66556130192,1000000.0,-943849.5608279132
paper4_v4_local_rt0p1700_g0p500_u0p025,severe,balanced_rel3_abs35_pd20,1110871.1095551373,19397827.07750952,0.14416586306653809,0.8543072966891675,0.001526840244294439,169886.8565354871,1000000.0,-940984.2530196502
paper4_v4_local_rt0p1700_g0p500_u0p050,severe,balanced_rel3_abs35_pd20,1095153.3178614387,19418087.499997,0.14452999679178696,0.8538658966955406,0.0016041065126724415,169315.7324273321,1000000.0,-925837.5854341066
paper4_v4_local_rt0p1700_g0p500_u0p075,severe,balanced_rel3_abs35_pd20,1085660.334935003,19398441.666662347,0.14497607655502392,0.8534290271132376,0.001594896331738437,170021.31140035062,1000000.0,-915639.0235346523
paper4_v4_local_rt0p1700_g0p500_u0p100,severe,balanced_rel3_abs35_pd20,1073659.268508123,19336330.185969695,0.14638783269961977,0.8521070975918885,0.0015050697084917617,171334.7083294575,1000000.0,-902324.5601786654
paper4_v4_local_rt0p1725_g0p400_u0p000,severe,balanced_rel3_abs35_pd20,1452642.164195298,19193793.055552557,0.13608198284080075,0.8624086431522084,0.0015093740069907849,175696.21562526395,1000000.0,-1276945.948570034
paper4_v4_local_rt0p1725_g0p400_u0p025,severe,balanced_rel3_abs35_pd20,1452642.164195298,19193793.055552557,0.13608198284080075,0.8624086431522084,0.0015093740069907849,175696.21562526395,1000000.0,-1276945.948570034
paper4_v4_local_rt0p1725_g0p400_u0p050,severe,balanced_rel3_abs35_pd20,1452642.164195298,19193793.055552557,0.13608198284080075,0.8624086431522084,0.0015093740069907849,175696.21562526395,1000000.0,-1276945.948570034
paper4_v4_local_rt0p1725_g0p400_u0p075,severe,balanced_rel3_abs35_pd20,1452642.164195298,19193793.055552557,0.13608198284080075,0.8624086431522084,0.0015093740069907849,175696.21562526395,1000000.0,-1276945.948570034
paper4_v4_local_rt0p1725_g0p400_u0p100,severe,balanced_rel3_abs35_pd20,1452642.164195298,19193793.055552557,0.13608198284080075,0.8624086431522084,0.0015093740069907849,175696.21562526395,1000000.0,-1276945.948570034
paper4_v4_local_rt0p1725_g0p425_u0p000,severe,balanced_rel3_abs35_pd20,1444497.5662113207,19508525.0,0.13796205430160288,0.860484134772653,0.0015538109257441936,174291.23238256914,1000000.0,-1270206.3338287515
paper4_v4_local_rt0p1725_g0p425_u0p025,severe,balanced_rel3_abs35_pd20,1444497.5662113207,19508525.0,0.13796205430160288,0.860484134772653,0.0015538109257441936,174291.23238256914,1000000.0,-1270206.3338287515
paper4_v4_local_rt0p1725_g0p425_u0p050,severe,balanced_rel3_abs35_pd20,1444497.5662113207,19508525.0,0.13796205430160288,0.860484134772653,0.0015538109257441936,174291.23238256914,1000000.0,-1270206.3338287515
paper4_v4_local_rt0p1725_g0p425_u0p075,severe,balanced_rel3_abs35_pd20,1444497.5662113207,19508525.0,0.13796205430160288,0.860484134772653,0.0015538109257441936,174291.23238256914,1000000.0,-1270206.3338287515
paper4_v4_local_rt0p1725_g0p425_u0p100,severe,balanced_rel3_abs35_pd20,1444497.5662113207,19508525.0,0.13796205430160288,0.860484134772653,0.0015538109257441936,174291.23238256914,1000000.0,-1270206.3338287515
paper4_v4_local_rt0p1725_g0p450_u0p000,severe,balanced_rel3_abs35_pd20,1383984.6606044031,19551106.65933721,0.14086335605322947,0.8576760791950665,0.0014605647517039922,176164.69889836514,1000000.0,-1207819.961706038
paper4_v4_local_rt0p1725_g0p450_u0p025,severe,balanced_rel3_abs35_pd20,1372358.1458636448,19538476.388888888,0.1404878048780488,0.8580487804878049,0.0014634146341463415,176280.75429098553,1000000.0,-1196077.3915726594
paper4_v4_local_rt0p1725_g0p450_u0p050,severe,balanced_rel3_abs35_pd20,1364329.4607008076,19542302.777777776,0.13984018264840184,0.8586921069797782,0.0014677103718199608,176702.59108533437,1000000.0,-1187626.8696154733
paper4_v4_local_rt0p1725_g0p450_u0p075,severe,balanced_rel3_abs35_pd20,1343997.2736415793,19542302.777777776,0.14123323519790645,0.857294733398757,0.0014720314033366045,176822.00543080448,1000000.0,-1167175.2682107748
paper4_v4_local_rt0p1725_g0p450_u0p100,severe,balanced_rel3_abs35_pd20,1335556.4489915983,19542302.777777776,0.14106967615309127,0.8574582924435721,0.0014720314033366045,176892.4809693785,1000000.0,-1158663.9680222198
paper4_v4_local_rt0p1725_g0p475_u0p000,severe,balanced_rel3_abs35_pd20,1282283.4825005715,19475047.521192748,0.14264990328820115,0.8558188265635074,0.0015312701482914249,172955.25591293114,1000000.0,-1109328.2265876404
paper4_v4_local_rt0p1725_g0p475_u0p025,severe,balanced_rel3_abs35_pd20,1268652.7858624926,19467616.80812186,0.14240812379110251,0.8560606060606061,0.0015312701482914249,174336.04133148165,1000000.0,-1094316.744531011
paper4_v4_local_rt0p1725_g0p475_u0p050,severe,balanced_rel3_abs35_pd20,1263094.596020435,19535846.0766307,0.1440802348336595,0.8543705153294194,0.0015492498369210697,174654.63169441232,1000000.0,-1088439.9643260227
paper4_v4_local_rt0p1725_g0p475_u0p075,severe,balanced_rel3_abs35_pd20,1247933.0633776379,19539463.331418544,0.144390243902439,0.8541463414634146,0.0014634146341463415,175419.62596103313,1000000.0,-1072513.4374166047
paper4_v4_local_rt0p1725_g0p475_u0p100,severe,balanced_rel3_abs35_pd20,1247433.6681517786,19547580.555555556,0.14453631647211415,0.8540856031128404,0.0013780804150453957,175568.70111044557,1000000.0,-1071864.967041333
paper4_v4_local_rt0p1725_g0p500_u0p000,severe,balanced_rel3_abs35_pd20,1164437.1641311783,19329587.5,0.14287979701871234,0.8555344116714241,0.001585791309863622,170271.60980569513,1000000.0,-994165.5543254832
paper4_v4_local_rt0p1725_g0p500_u0p025,severe,balanced_rel3_abs35_pd20,1168460.3834045334,19337639.325948585,0.14348311026131294,0.8549235181644359,0.0015933715742511153,170912.128330817,1000000.0,-997548.2550737164
paper4_v4_local_rt0p1725_g0p500_u0p050,severe,balanced_rel3_abs35_pd20,1153973.8558902103,19376729.926411033,0.1449519230769231,0.8534455128205128,0.0016025641025641025,170470.1542228465,1000000.0,-983503.7016673638
paper4_v4_local_rt0p1725_g0p500_u0p075,severe,balanced_rel3_abs35_pd20,1144525.8694926777,19377049.380837854,0.14525407478427613,0.853147970597635,0.0015979546180888463,171175.733195865,1000000.0,-973350.1362968127
paper4_v4_local_rt0p1725_g0p500_u0p100,severe,balanced_rel3_abs35_pd20,1135403.5801074617,19429680.555552557,0.14577306332369014,0.8528608164577306,0.001366120218579235,173680.69742503014,1000000.0,-961722.8826824315
paper4_v4_local_rt0p1750_g0p400_u0p000,severe,balanced_rel3_abs35_pd20,1455747.9807078855,19095226.388888888,0.13769157088122605,0.860632183908046,0.0016762452107279694,172888.5824999986,1000000.0,-1282859.3982078868
paper4_v4_local_rt0p1750_g0p400_u0p025,severe,balanced_rel3_abs35_pd20,1455126.9625233419,19095226.388888888,0.13745210727969348,0.8608716475095786,0.0016762452107279694,172778.2125000008,1000000.0,-1282348.750023341
paper4_v4_local_rt0p1750_g0p400_u0p050,severe,balanced_rel3_abs35_pd20,1455068.4473778373,19095226.388888888,0.13737228607918264,0.8609514687100894,0.0016762452107279694,172767.23249999774,1000000.0,-1282301.2148778394
paper4_v4_local_rt0p1750_g0p400_u0p075,severe,balanced_rel3_abs35_pd20,1455058.8568247843,19095226.388888888,0.1372126436781609,0.8611111111111112,0.0016762452107279694,172765.31250000416,1000000.0,-1282293.54432478
paper4_v4_local_rt0p1750_g0p400_u0p100,severe,balanced_rel3_abs35_pd20,1454796.2515259522,19095226.388888888,0.13704771053474224,0.8612712135766891,0.0016810758885686839,172708.2425000014,1000000.0,-1282088.009025951
paper4_v4_local_rt0p1750_g0p425_u0p000,severe,balanced_rel3_abs35_pd20,1449847.1289766293,19610558.333330333,0.13653530377668308,0.8619868637110016,0.001477832512315271,176420.17324300256,1000000.0,-1273426.9557336268
paper4_v4_local_rt0p1750_g0p425_u0p025,severe,balanced_rel3_abs35_pd20,1449847.1289766293,19610558.333330333,0.13653530377668308,0.8619868637110016,0.001477832512315271,176420.17324300256,1000000.0,-1273426.9557336268
paper4_v4_local_rt0p1750_g0p425_u0p050,severe,balanced_rel3_abs35_pd20,1449847.1289766293,19610558.333330333,0.13653530377668308,0.8619868637110016,0.001477832512315271,176420.17324300256,1000000.0,-1273426.9557336268
paper4_v4_local_rt0p1750_g0p425_u0p075,severe,balanced_rel3_abs35_pd20,1449847.1289766293,19610558.333330333,0.13653530377668308,0.8619868637110016,0.001477832512315271,176420.17324300256,1000000.0,-1273426.9557336268
paper4_v4_local_rt0p1750_g0p425_u0p100,severe,balanced_rel3_abs35_pd20,1449847.1289766293,19610558.333330333,0.13653530377668308,0.8619868637110016,0.001477832512315271,176420.17324300256,1000000.0,-1273426.9557336268
paper4_v4_local_rt0p1750_g0p450_u0p000,severe,balanced_rel3_abs35_pd20,1423711.2017093154,19523698.611111112,0.1402518809290154,0.8581943081452404,0.0015538109257441936,175192.49000000002,1000000.0,-1248518.7117093154
paper4_v4_local_rt0p1750_g0p450_u0p025,severe,balanced_rel3_abs35_pd20,1418125.208013684,19536268.27914225,0.13918874713771673,0.8593392214589467,0.0014720314033366045,176839.42939458,1000000.0,-1241285.778619104
paper4_v4_local_rt0p1750_g0p450_u0p050,severe,balanced_rel3_abs35_pd20,1412577.556841522,19536658.558736403,0.1389430894308943,0.8595121951219512,0.0015447154471544715,177101.25091726784,1000000.0,-1235476.3059242542
paper4_v4_local_rt0p1750_g0p450_u0p075,severe,balanced_rel3_abs35_pd20,1382662.989671128,19510759.823973726,0.14018151815181518,0.8582508250825083,0.0015676567656765677,173629.03530901,1000000.0,-1209033.9543621182
paper4_v4_local_rt0p1750_g0p450_u0p100,severe,balanced_rel3_abs35_pd20,1381411.2094421687,19512292.840201717,0.14025995393221455,0.8581770319183942,0.0015630141493912471,173856.52646047238,1000000.0,-1207554.6829816964
paper4_v4_local_rt0p1750_g0p475_u0p000,severe,balanced_rel3_abs35_pd20,1336737.3624037635,19545200.038982693,0.14135021097046413,0.8571892242778318,0.0014605647517039922,175285.03901658076,1000000.0,-1161452.3233871828
paper4_v4_local_rt0p1750_g0p475_u0p025,severe,balanced_rel3_abs35_pd20,1327429.6032453184,19541771.57121342,0.14153696498054474,0.8569228274967574,0.001540207522697795,175671.0205473588,1000000.0,-1151758.5826979596
paper4_v4_local_rt0p1750_g0p475_u0p050,severe,balanced_rel3_abs35_pd20,1307233.1698329432,19542302.777777776,0.14263451443569553,0.8558891076115486,0.0014763779527559055,175855.84284349377,1000000.0,-1131377.3269894496
paper4_v4_local_rt0p1750_g0p475_u0p075,severe,balanced_rel3_abs35_pd20,1300165.2374595923,19542302.777777776,0.14196020874103066,0.8565720808871494,0.0014677103718199608,175922.94500093377,1000000.0,-1124242.2924586586
paper4_v4_local_rt0p1750_g0p475_u0p100,severe,balanced_rel3_abs35_pd20,1291406.93460303,19542302.777777776,0.14252032520325203,0.8560162601626016,0.0014634146341463415,176000.83712850034,1000000.0,-1115406.0974745299
paper4_v4_local_rt0p1750_g0p500_u0p000,severe,balanced_rel3_abs35_pd20,1223480.0701273964,19386896.213952687,0.14285714285714285,0.8555449025247683,0.0015979546180888463,171426.03160120954,1000000.0,-1052054.0385261867
paper4_v4_local_rt0p1750_g0p500_u0p025,severe,balanced_rel3_abs35_pd20,1227606.7028979203,19428858.507188786,0.14304082288653167,0.8554323368691739,0.001526840244294439,173158.2176263314,1000000.0,-1054448.485271589
paper4_v4_local_rt0p1750_g0p500_u0p050,severe,balanced_rel3_abs35_pd20,1213135.2962852966,19471028.64059587,0.14437418936446172,0.8540856031128404,0.001540207522697795,173047.1409540687,1000000.0,-1040088.1553312279
paper4_v4_local_rt0p1750_g0p500_u0p075,severe,balanced_rel3_abs35_pd20,1203724.0181175622,19478824.11763361,0.14468153895893954,0.8538635628839315,0.001454898157129001,174556.0224913794,1000000.0,-1029167.9956261828
paper4_v4_local_rt0p1750_g0p500_u0p100,severe,balanced_rel3_abs35_pd20,1201404.3404416204,19503780.555552557,0.14550907911802854,0.853112840466926,0.0013780804150453957,174757.92155780335,1000000.0,-1026646.418883817
paper4_v4_local_rt0p1775_g0p400_u0p000,severe,balanced_rel3_abs35_pd20,1455747.9807078855,19095226.388888888,0.13769157088122605,0.860632183908046,0.0016762452107279694,172888.5824999986,1000000.0,-1282859.3982078868
paper4_v4_local_rt0p1775_g0p400_u0p025,severe,balanced_rel3_abs35_pd20,1455126.9625233419,19095226.388888888,0.13745210727969348,0.8608716475095786,0.0016762452107279694,172778.2125000008,1000000.0,-1282348.750023341
paper4_v4_local_rt0p1775_g0p400_u0p050,severe,balanced_rel3_abs35_pd20,1455068.4473778373,19095226.388888888,0.13737228607918264,0.8609514687100894,0.0016762452107279694,172767.23249999774,1000000.0,-1282301.2148778394
paper4_v4_local_rt0p1775_g0p400_u0p075,severe,balanced_rel3_abs35_pd20,1455058.8568247843,19095226.388888888,0.1372126436781609,0.8611111111111112,0.0016762452107279694,172765.31250000416,1000000.0,-1282293.54432478
paper4_v4_local_rt0p1775_g0p400_u0p100,severe,balanced_rel3_abs35_pd20,1454796.2515259522,19095226.388888888,0.13704771053474224,0.8612712135766891,0.0016810758885686839,172708.2425000014,1000000.0,-1282088.009025951
paper4_v4_local_rt0p1775_g0p425_u0p000,severe,balanced_rel3_abs35_pd20,1452855.4389030624,19179980.493394747,0.13640684410646386,0.8620088719898605,0.0015842839036755386,175282.58472726814,1000000.0,-1277572.8541757942
paper4_v4_local_rt0p1775_g0p425_u0p025,severe,balanced_rel3_abs35_pd20,1452855.4389030624,19179980.493394747,0.13640684410646386,0.8620088719898605,0.0015842839036755386,175282.58472726814,1000000.0,-1277572.8541757942
paper4_v4_local_rt0p1775_g0p425_u0p050,severe,balanced_rel3_abs35_pd20,1452855.4389030624,19179980.493394747,0.13640684410646386,0.8620088719898605,0.0015842839036755386,175282.58472726814,1000000.0,-1277572.8541757942
paper4_v4_local_rt0p1775_g0p425_u0p075,severe,balanced_rel3_abs35_pd20,1452855.4389030624,19179980.493394747,0.13640684410646386,0.8620088719898605,0.0015842839036755386,175282.58472726814,1000000.0,-1277572.8541757942
paper4_v4_local_rt0p1775_g0p425_u0p100,severe,balanced_rel3_abs35_pd20,1452855.4389030624,19179980.493394747,0.13640684410646386,0.8620088719898605,0.0015842839036755386,175282.58472726814,1000000.0,-1277572.8541757942
paper4_v4_local_rt0p1775_g0p450_u0p000,severe,balanced_rel3_abs35_pd20,1444894.6369283379,19508525.0,0.13738517060367453,0.8610564304461942,0.0015583989501312336,174441.0154594637,1000000.0,-1270453.6214688742
paper4_v4_local_rt0p1775_g0p450_u0p025,severe,balanced_rel3_abs35_pd20,1444894.6369283379,19508525.0,0.13738517060367453,0.8610564304461942,0.0015583989501312336,174441.0154594637,1000000.0,-1270453.6214688742
paper4_v4_local_rt0p1775_g0p450_u0p050,severe,balanced_rel3_abs35_pd20,1444894.6369283379,19508525.0,0.13738517060367453,0.8610564304461942,0.0015583989501312336,174441.0154594637,1000000.0,-1270453.6214688742
paper4_v4_local_rt0p1775_g0p450_u0p075,severe,balanced_rel3_abs35_pd20,1444894.6369283379,19508525.0,0.13738517060367453,0.8610564304461942,0.0015583989501312336,174441.0154594637,1000000.0,-1270453.6214688742
paper4_v4_local_rt0p1775_g0p450_u0p100,severe,balanced_rel3_abs35_pd20,1444894.6369283379,19508525.0,0.13738517060367453,0.8610564304461942,0.0015583989501312336,174441.0154594637,1000000.0,-1270453.6214688742
paper4_v4_local_rt0p1775_g0p475_u0p000,severe,balanced_rel3_abs35_pd20,1379539.4026673713,19544205.421923764,0.13991869918699187,0.8586178861788618,0.0014634146341463415,177096.20973510825,1000000.0,-1202443.192932263
paper4_v4_local_rt0p1775_g0p475_u0p025,severe,balanced_rel3_abs35_pd20,1373012.6074748302,19542302.777777776,0.13984018264840184,0.8586921069797782,0.0014677103718199608,176893.28255546675,1000000.0,-1196119.3249193635
paper4_v4_local_rt0p1775_g0p475_u0p050,severe,balanced_rel3_abs35_pd20,1352188.5414199897,19542302.777777776,0.14115813648293962,0.8573654855643045,0.0014763779527559055,177028.73463921357,1000000.0,-1175159.806780776
paper4_v4_local_rt0p1775_g0p475_u0p075,severe,balanced_rel3_abs35_pd20,1348560.628093069,19542302.777777776,0.14106967615309127,0.8574582924435721,0.0014720314033366045,177061.79107749838,1000000.0,-1171498.8370155706
paper4_v4_local_rt0p1775_g0p475_u0p100,severe,balanced_rel3_abs35_pd20,1344679.2006631566,19542302.777777776,0.14106967615309127,0.8574582924435721,0.0014720314033366045,177097.5721843643,1000000.0,-1167581.6284787923
paper4_v4_local_rt0p1775_g0p500_u0p000,severe,balanced_rel3_abs35_pd20,1282628.3332132145,19478511.228526223,0.14225670869705787,0.8562075654704171,0.0015357258325250566,173714.6533967239,1000000.0,-1108913.6798164905
paper4_v4_local_rt0p1775_g0p500_u0p025,severe,balanced_rel3_abs35_pd20,1286705.0804446721,19510313.7995401,0.14259079118028534,0.8558690012970168,0.001540207522697795,174355.1719218458,1000000.0,-1112349.9085228264
paper4_v4_local_rt0p1775_g0p500_u0p050,severe,balanced_rel3_abs35_pd20,1268445.5588800295,19534852.90612384,0.14350945857795172,0.8549412915851272,0.0015492498369210697,174204.37268367442,1000000.0,-1094241.1861963551
paper4_v4_local_rt0p1775_g0p500_u0p075,severe,balanced_rel3_abs35_pd20,1259890.6566992546,19546656.944443125,0.14382113821138212,0.8547154471544716,0.0014634146341463415,175710.54583156915,1000000.0,-1084180.1108676854
paper4_v4_local_rt0p1775_g0p500_u0p100,severe,balanced_rel3_abs35_pd20,1256273.133792385,19547580.555555556,0.14453631647211415,0.8540856031128404,0.0013780804150453957,175874.51929404915,1000000.0,-1080398.6144983359
paper4_v4_local_rt0p1700_g0p400_u0p000,severe,mrm_rel2p5_abs30_pd18,1452753.5324827577,19566439.405667428,0.07752128356254093,0.9210052390307794,0.0014734774066797642,176309.76764157554,1000000.0,-1276443.7648411822
paper4_v4_local_rt0p1700_g0p400_u0p025,severe,mrm_rel2p5_abs30_pd18,1452753.5324827577,19566439.405667428,0.07752128356254093,0.9210052390307794,0.0014734774066797642,176309.76764157554,1000000.0,-1276443.7648411822
paper4_v4_local_rt0p1700_g0p400_u0p050,severe,mrm_rel2p5_abs30_pd18,1452753.5324827577,19566439.405667428,0.07752128356254093,0.9210052390307794,0.0014734774066797642,176309.76764157554,1000000.0,-1276443.7648411822
paper4_v4_local_rt0p1700_g0p400_u0p075,severe,mrm_rel2p5_abs30_pd18,1452753.5324827577,19566439.405667428,0.07752128356254093,0.9210052390307794,0.0014734774066797642,176309.76764157554,1000000.0,-1276443.7648411822
paper4_v4_local_rt0p1700_g0p400_u0p100,severe,mrm_rel2p5_abs30_pd18,1452753.5324827577,19566439.405667428,0.07752128356254093,0.9210052390307794,0.0014734774066797642,176309.76764157554,1000000.0,-1276443.7648411822
paper4_v4_local_rt0p1700_g0p425_u0p000,severe,mrm_rel2p5_abs30_pd18,1426347.6703709261,19519661.7010839,0.08562315996074583,0.91282302911351,0.0015538109257441936,174567.57189288645,1000000.0,-1251780.0984780397
paper4_v4_local_rt0p1700_g0p425_u0p025,severe,mrm_rel2p5_abs30_pd18,1417183.6596985755,19540587.5,0.08406718851924332,0.9143835616438356,0.0015492498369210697,177295.43,1000000.0,-1239888.2296985756
paper4_v4_local_rt0p1700_g0p425_u0p050,severe,mrm_rel2p5_abs30_pd18,1413409.7593631176,19545795.823897824,0.08317025440313111,0.9153620352250489,0.0014677103718199608,178048.10260725138,1000000.0,-1235361.6567558663
paper4_v4_local_rt0p1700_g0p425_u0p075,severe,mrm_rel2p5_abs30_pd18,1387029.877902121,19508525.0,0.08456729187232642,0.9138696939782823,0.0015630141493912471,173075.48672666072,1000000.0,-1213954.3911754603
paper4_v4_local_rt0p1700_g0p425_u0p100,severe,mrm_rel2p5_abs30_pd18,1380179.1314488454,19517518.774905328,0.08390918065153011,0.9145278051990786,0.0015630141493912471,174404.72097666154,1000000.0,-1205774.410472184
paper4_v4_local_rt0p1700_g0p450_u0p000,severe,mrm_rel2p5_abs30_pd18,1343078.251977514,19527920.833333332,0.08835927367055772,0.9101005188067445,0.001540207522697795,173790.71071864534,1000000.0,-1169287.5412588688
paper4_v4_local_rt0p1700_g0p450_u0p025,severe,mrm_rel2p5_abs30_pd18,1331576.1484584378,19538080.555555556,0.08649481193255512,0.9120460440985733,0.0014591439688715954,174998.4336112657,1000000.0,-1156577.7148471721
paper4_v4_local_rt0p1700_g0p450_u0p050,severe,mrm_rel2p5_abs30_pd18,1320700.2219017555,19535851.592908315,0.08577235772357723,0.9127642276422764,0.0014634146341463415,175478.2518754841,1000000.0,-1145221.9700262714
paper4_v4_local_rt0p1700_g0p450_u0p075,severe,mrm_rel2p5_abs30_pd18,1294769.349868171,19542302.777777776,0.08643183300717547,0.9121004566210046,0.0014677103718199608,175657.95308946315,1000000.0,-1119111.3967787079
paper4_v4_local_rt0p1700_g0p450_u0p100,severe,mrm_rel2p5_abs30_pd18,1285994.2619371563,19544761.89223151,0.08577235772357723,0.9127642276422764,0.0014634146341463415,176079.0568910174,1000000.0,-1109915.205046139
paper4_v4_local_rt0p1700_g0p475_u0p000,severe,mrm_rel2p5_abs30_pd18,1224800.8893921897,19448720.833333332,0.08782483156881617,0.910651267244145,0.0015239011870388194,171759.67280928156,1000000.0,-1053041.216582908
paper4_v4_local_rt0p1700_g0p475_u0p025,severe,mrm_rel2p5_abs30_pd18,1210981.4470885273,19364780.37992853,0.08764781080217322,0.9107542345797379,0.0015979546180888463,171111.06526498214,1000000.0,-1039870.3818235451
paper4_v4_local_rt0p1700_g0p475_u0p050,severe,mrm_rel2p5_abs30_pd18,1205410.0879467842,19431229.003716018,0.08899127061105723,0.9093921758810216,0.0016165535079211122,171238.3244154223,1000000.0,-1034171.7635313619
paper4_v4_local_rt0p1700_g0p475_u0p075,severe,mrm_rel2p5_abs30_pd18,1190394.202663499,19446566.39561484,0.08800773694390715,0.9104609929078015,0.0015312701482914249,173262.65358311104,1000000.0,-1017131.5490803879
paper4_v4_local_rt0p1700_g0p475_u0p100,severe,mrm_rel2p5_abs30_pd18,1189920.8056271165,19494785.355222862,0.08753637245392823,0.9110895570643388,0.0013740704817329454,174431.6433553046,1000000.0,-1015489.1622718119
paper4_v4_local_rt0p1700_g0p500_u0p000,severe,mrm_rel2p5_abs30_pd18,1117078.1617923477,19406266.52494403,0.08846153846153847,0.9099358974358974,0.0016025641025641025,169603.66556130192,1000000.0,-947474.4962310458
paper4_v4_local_rt0p1700_g0p500_u0p025,severe,mrm_rel2p5_abs30_pd18,1114510.10653745,19397827.07750952,0.08847637415621987,0.9099967855994857,0.001526840244294439,169886.8565354871,1000000.0,-944623.250001963
paper4_v4_local_rt0p1700_g0p500_u0p050,severe,mrm_rel2p5_abs30_pd18,1098809.9490775035,19418087.499997,0.08894770612768688,0.9094481873596407,0.0016041065126724415,169315.7324273321,1000000.0,-929494.2166501714
paper4_v4_local_rt0p1700_g0p500_u0p075,severe,mrm_rel2p5_abs30_pd18,1089368.9442156176,19398441.666662347,0.08875598086124402,0.9096491228070176,0.001594896331738437,170021.31140035062,1000000.0,-919347.632815267
paper4_v4_local_rt0p1700_g0p500_u0p100,severe,mrm_rel2p5_abs30_pd18,1077476.9601752984,19336330.185969695,0.08871989860583017,0.9097750316856781,0.0015050697084917617,171334.7083294575,1000000.0,-906142.2518458408
paper4_v4_local_rt0p1725_g0p400_u0p000,severe,mrm_rel2p5_abs30_pd18,1456656.1269293465,19193793.055552557,0.07523037813790912,0.9232602478551001,0.0015093740069907849,175696.21562526395,1000000.0,-1280959.9113040825
paper4_v4_local_rt0p1725_g0p400_u0p025,severe,mrm_rel2p5_abs30_pd18,1456656.1269293465,19193793.055552557,0.07523037813790912,0.9232602478551001,0.0015093740069907849,175696.21562526395,1000000.0,-1280959.9113040825
paper4_v4_local_rt0p1725_g0p400_u0p050,severe,mrm_rel2p5_abs30_pd18,1456656.1269293465,19193793.055552557,0.07523037813790912,0.9232602478551001,0.0015093740069907849,175696.21562526395,1000000.0,-1280959.9113040825
paper4_v4_local_rt0p1725_g0p400_u0p075,severe,mrm_rel2p5_abs30_pd18,1456656.1269293465,19193793.055552557,0.07523037813790912,0.9232602478551001,0.0015093740069907849,175696.21562526395,1000000.0,-1280959.9113040825
paper4_v4_local_rt0p1725_g0p400_u0p100,severe,mrm_rel2p5_abs30_pd18,1456656.1269293465,19193793.055552557,0.07523037813790912,0.9232602478551001,0.0015093740069907849,175696.21562526395,1000000.0,-1280959.9113040825
paper4_v4_local_rt0p1725_g0p425_u0p000,severe,mrm_rel2p5_abs30_pd18,1448091.5315065025,19508525.0,0.08186130192999673,0.9165848871442591,0.0015538109257441936,174291.23238256914,1000000.0,-1273800.2991239333
paper4_v4_local_rt0p1725_g0p425_u0p025,severe,mrm_rel2p5_abs30_pd18,1448091.5315065025,19508525.0,0.08186130192999673,0.9165848871442591,0.0015538109257441936,174291.23238256914,1000000.0,-1273800.2991239333
paper4_v4_local_rt0p1725_g0p425_u0p050,severe,mrm_rel2p5_abs30_pd18,1448091.5315065025,19508525.0,0.08186130192999673,0.9165848871442591,0.0015538109257441936,174291.23238256914,1000000.0,-1273800.2991239333
paper4_v4_local_rt0p1725_g0p425_u0p075,severe,mrm_rel2p5_abs30_pd18,1448091.5315065025,19508525.0,0.08186130192999673,0.9165848871442591,0.0015538109257441936,174291.23238256914,1000000.0,-1273800.2991239333
paper4_v4_local_rt0p1725_g0p425_u0p100,severe,mrm_rel2p5_abs30_pd18,1448091.5315065025,19508525.0,0.08186130192999673,0.9165848871442591,0.0015538109257441936,174291.23238256914,1000000.0,-1273800.2991239333
paper4_v4_local_rt0p1725_g0p450_u0p000,severe,mrm_rel2p5_abs30_pd18,1387529.67777772,19551106.65933721,0.08617332035053554,0.9123661148977604,0.0014605647517039922,176164.69889836514,1000000.0,-1211364.978879355
paper4_v4_local_rt0p1725_g0p450_u0p025,severe,mrm_rel2p5_abs30_pd18,1375949.223398362,19538476.388888888,0.08504065040650406,0.9134959349593496,0.0014634146341463415,176280.75429098553,1000000.0,-1199668.4691073764
paper4_v4_local_rt0p1725_g0p450_u0p050,severe,mrm_rel2p5_abs30_pd18,1367944.2689202768,19542302.777777776,0.08382257012393998,0.9147097195042401,0.0014677103718199608,176702.59108533437,1000000.0,-1191241.6778349425
paper4_v4_local_rt0p1725_g0p450_u0p075,severe,mrm_rel2p5_abs30_pd18,1347606.6929148396,19542302.777777776,0.08505070330389271,0.9134772652927707,0.0014720314033366045,176822.00543080448,1000000.0,-1170784.687484035
paper4_v4_local_rt0p1725_g0p450_u0p100,severe,mrm_rel2p5_abs30_pd18,1339209.3894588312,19542302.777777776,0.08439646712463199,0.9141315014720314,0.0014720314033366045,176892.4809693785,1000000.0,-1162316.9084894527
