policy_id,period,original_grade,n_funded,funded_exposure,realized_return_proxy_lgd45,ecl_baseline_lgd45,observed_default_rate,weighted_pd_high
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,2020,B,4,15000.0,2295.7999999999997,1151.2173741285014,0.0,0.1705507220931113
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,2020,C,15,42100.0,7697.16,3885.0751907569256,0.0,0.20507126897634867
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,2020,D,3,5450.0,1367.4750000000001,472.5244853554955,0.0,0.19267053429378
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,2018H1,C,17,46050.0,7132.455,3434.671338561141,0.0,0.16574599293334016
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,2018H1,D,21,46800.0,6564.97,4199.641745289973,0.14285714285714285,0.19941318828537385
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,2018H1,E,3,4500.0,1084.1,861.6395730250267,0.0,0.42550102371606263
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,2018H1,F,2,3500.0,-828.1,1093.1238616525186,0.5,0.6940468962873134
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,2018H2,C,40,104725.0,13125.8775,8536.343312211,0.05,0.18113775893925357
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,2018H2,D,32,112650.0,19375.125,9740.460725735424,0.03125,0.19214796519673372
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,2018H2,E,27,57850.0,14548.859999999999,9516.449124820641,0.0,0.36556032362702934
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,2018H2,F,7,9000.0,1887.3,2552.507933304091,0.14285714285714285,0.6302488724207632
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,2018H2,G,2,2000.0,616.3000000000001,651.9989631850372,0.0,0.724443292427819
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,2019H1,C,46,143850.0,18950.125,11263.888151192237,0.06521739130434782,0.1740066914021896
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,2019H1,D,37,86175.0,14414.135,11451.298846199128,0.10810810810810811,0.29529829729424306
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,2019H1,E,7,14300.0,3517.975,1679.5468194123648,0.0,0.26100183673851823
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,2019H1,F,3,3000.0,164.0,920.7446525569824,0.3333333333333333,0.6820330759681351
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,2019H1,G,2,2000.0,616.8000000000001,659.8958368583164,0.0,0.7332175965092406
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,2019H2,C,34,96825.0,12724.7775,8289.54621413326,0.08823529411764706,0.19025266004838645
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,2019H2,D,38,113850.0,22760.875,13270.092584804554,0.05263157894736842,0.2590170806578745
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,2020,B,4,15000.0,2295.7999999999997,1151.2173741285014,0.0,0.1705507220931113
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,2020,C,15,42100.0,7697.16,3885.0751907569256,0.0,0.20507126897634867
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,2020,D,5,16950.0,4679.475,4173.479335986884,0.0,0.5471621548327609
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,2018H1,C,8,26725.0,4244.9425,1971.8946138386536,0.0,0.16396587579990884
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,2018H1,D,22,50000.0,7217.450000000001,5046.521357654841,0.13636363636363635,0.22428983811799294
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,2018H1,E,13,16400.0,4144.43,4571.930181201708,0.0,0.6195027345801772
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,2018H1,F,2,2000.0,593.8,676.2400610642001,0.0,0.751377845626889
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,2018H2,C,30,81250.0,11301.452500000001,6489.446655082987,0.03333333333333333,0.17748913928432097
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,2018H2,D,35,121350.0,20511.375,12061.60420992484,0.05714285714285714,0.2208781616064614
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,2018H2,E,44,82075.0,16128.0675,17244.04895361045,0.045454545454545456,0.4668913650417423
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,2018H2,F,5,5200.0,-98.40000000000003,1412.459350136799,0.4,0.6036151068960679
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,2018H2,G,3,3000.0,924.2,1021.9157862783161,0.0,0.7569746565024564
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,2019H1,C,27,95350.0,12065.935000000001,7279.229907031145,0.07407407407407407,0.169649359832923
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,2019H1,D,38,86375.0,12219.735,11681.982631467494,0.13157894736842105,0.3005494807902877
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,2019H1,E,16,23325.0,5101.5525,4477.7317756312395,0.0625,0.42660300351375396
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,2019H1,F,2,2000.0,600.0,633.7079235568349,0.0,0.70411991506315
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,2019H1,G,4,4000.0,1233.1000000000001,1357.347568456974,0.0,0.7540819824760967
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,2019H2,C,27,78025.0,11666.857499999998,6732.986127713915,0.07407407407407407,0.19176150458083707
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,2019H2,D,42,118850.0,23574.525,14722.773689775044,0.047619047619047616,0.27528207712382635
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,2020,B,1,4000.0,643.1999999999999,339.9192031139314,0.0,0.1888440017299619
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,2020,C,12,36700.0,6861.0,3437.850781899067,0.0,0.20816535161362804
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,2020,D,5,8950.0,2213.2250000000004,1518.3823546411422,0.0,0.3770036883032011
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2018H1,C,10,30750.0,4878.115,2308.3534656669285,0.0,0.16681867863898311
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2018H1,D,23,50300.0,7329.72,5125.916321314047,0.13043478260869565,0.22645974470130537
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2018H1,E,4,5000.0,1232.3000000000002,1056.807769878809,0.0,0.4696923421683596
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2018H1,F,4,5500.0,-224.70000000000005,1790.3695053985712,0.25,0.7233816183428571
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2018H2,C,30,81250.0,11301.452500000001,6489.446655082987,0.03333333333333333,0.177489139284321
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2018H2,D,34,116350.0,19393.875,10738.354815604735,0.058823529411764705,0.20509678299393083
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2018H2,E,44,85100.0,18809.68,18198.679127242358,0.045454545454545456,0.47522337451997276
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2018H2,F,9,12800.0,2866.1400000000003,3865.3718078680818,0.1111111111111111,0.6710714944215419
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2018H2,G,2,2000.0,616.3000000000001,673.0045458668898,0.0,0.7477828287409887
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2019H1,C,33,108450.0,13529.785,8399.442213587987,0.09090909090909091,0.17211090033477766
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2019H1,D,38,86775.0,15248.935000000001,11719.816148836251,0.07894736842105263,0.30013294020516024
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2019H1,E,12,23000.0,3530.7749999999996,4171.603840455549,0.16666666666666666,0.40305351115512555
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2019H1,F,4,4000.0,457.50000000000006,1269.3674744300088,0.25,0.705204152461116
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2019H1,G,2,2000.0,616.8000000000001,659.8958368583164,0.0,0.7332175965092406
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2019H2,C,28,79625.0,11910.697499999998,6851.925678558952,0.07142857142857142,0.1912276484509737
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2019H2,D,39,117925.0,23574.162500000002,14481.666904332891,0.05128205128205128,0.2728978758501475
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2020,B,1,4000.0,643.1999999999999,339.9192031139314,0.0,0.1888440017299619
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2020,C,13,39100.0,7226.759999999999,3616.2601081666226,0.0,0.20552771288244515
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2020,D,8,20625.0,5205.6625,5097.014472963964,0.0,0.5491732765483058
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2018H1,C,10,30750.0,4878.115,2308.3534656669285,0.0,0.16681867863898311
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2018H1,D,23,48800.0,6997.97,4728.941503018015,0.13043478260869565,0.21534341999171291
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2018H1,E,6,7000.0,1695.3000000000002,1639.4920504841687,0.0,0.520473666820371
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2018H1,F,3,4000.0,1206.8,1325.0035090519268,0.0,0.736113060584404
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2018H2,C,30,81250.0,11301.452500000001,6489.446655082987,0.03333333333333333,0.177489139284321
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2018H2,D,35,117550.0,19608.055,11055.934670241559,0.05714285714285714,0.2090067521195058
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2018H2,E,37,70550.0,16096.64,13803.792573697483,0.02702702702702703,0.4347993566012279
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2018H2,F,9,11200.0,887.6000000000001,3409.016809220857,0.3333333333333333,0.6763922240517574
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2018H2,G,4,4550.0,226.70000000000005,1612.3431522877902,0.25,0.7874691830465397
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2019H1,C,38,121850.0,15599.665,9480.1479675007,0.07894736842105263,0.17289286404049967
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2019H1,D,37,87675.0,15303.535,12209.564252689026,0.08108108108108109,0.3094652410148345
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2019H1,E,11,18500.0,4605.215,2999.9410382930673,0.0,0.3603532778730411
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2019H1,F,4,4000.0,457.50000000000006,1269.3674744300088,0.25,0.705204152461116
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2019H1,G,3,3000.0,924.7,1019.5888020725251,0.0,0.7552509644981668
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2019H2,C,28,79625.0,11910.697499999998,6851.925678558952,0.07142857142857142,0.1912276484509737
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2019H2,D,36,108550.0,21808.975000000002,11533.303293356148,0.027777777777777776,0.23610836364923793
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2020,B,3,12000.0,1875.1999999999998,976.2591929109874,0.0,0.18078873942796062
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2020,C,13,39100.0,7226.759999999999,3616.2601081666226,0.0,0.20552771288244515
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2020,D,6,12950.0,3422.7250000000004,2913.968475762698,0.0,0.5000374904783694
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2018H1,C,10,30750.0,4878.115,2308.3534656669285,0.0,0.16681867863898311
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2018H1,D,22,47800.0,6783.47,4464.291624153994,0.13636363636363635,0.20754493836141305
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2018H1,E,6,7500.0,1872.9,1795.4007403649302,0.0,0.5319705897377571
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2018H1,F,4,6500.0,91.39999999999998,2090.5101315132715,0.25,0.7147043184660758
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2018H2,C,30,81250.0,11301.452500000001,6489.446655082987,0.03333333333333333,0.177489139284321
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2018H2,D,34,120150.0,21051.375,11725.334817215584,0.029411764705882353,0.2168647490121715
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2018H2,E,37,72800.0,15491.189999999999,14164.251890948874,0.05405405405405406,0.4323642213354357
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2018H2,F,10,12900.0,2148.9300000000003,3858.450202035859,0.2,0.664677037387745
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2018H2,G,2,2000.0,616.3000000000001,676.2400610642001,0.0,0.751377845626889
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2019H1,C,41,129650.0,16797.425,10112.00994440491,0.07317073170731707,0.17332150566747928
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2019H1,D,38,89075.0,15249.335000000001,12578.102051169508,0.10526315789473684,0.31379554186346104
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2019H1,E,11,20300.0,4354.075,3496.703588071446,0.09090909090909091,0.3827809072875146
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2019H1,F,2,2000.0,614.0,587.4883115493618,0.0,0.6527647906104019
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2019H1,G,2,2000.0,616.8000000000001,659.8958368583164,0.0,0.7332175965092406
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2019H2,C,28,79625.0,11910.697499999998,6851.925678558952,0.07142857142857142,0.19122764845097368
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2019H2,D,37,111250.0,20415.025,12471.516901337358,0.08108108108108109,0.24911893935255652
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2020,B,3,12000.0,1875.1999999999998,976.2591929109874,0.0,0.18078873942796062
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2020,C,13,39100.0,7226.759999999999,3616.2601081666226,0.0,0.20552771288244515
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2020,D,5,11275.0,2749.1375000000003,2178.977545832866,0.0,0.42946096000647765
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,2018H1,C,12,33750.0,5342.8150000000005,2563.292868002377,0.0,0.168776485135959
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,2018H1,D,21,46800.0,6564.97,4199.641745289973,0.14285714285714285,0.19941318828537385
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,2018H1,E,6,12300.0,3083.3599999999997,3190.1862665829285,0.0,0.5763660824901407
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,2018H1,F,2,3500.0,-828.1,1093.1238616525186,0.5,0.6940468962873134
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,2018H2,C,31,84050.0,11706.6125,6672.911238090483,0.03225806451612903,0.17642702724807938
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,2018H2,D,33,115150.0,19933.875,10402.085422895478,0.030303030303030304,0.20074464076606316
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,2018H2,E,30,68275.0,17271.815,12700.676278049454,0.0,0.4133830107994452
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,2018H2,F,11,16200.0,2157.73,4897.750294853915,0.18181818181818182,0.6718450335876427
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,2018H2,G,2,2000.0,616.3000000000001,651.9989631850372,0.0,0.724443292427819
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,2019H1,C,42,132150.0,17207.425,10362.028539236127,0.07142857142857142,0.17424691704268933
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,2019H1,D,41,95900.0,17952.935,14447.465676940115,0.07317073170731707,0.3347808058612007
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,2019H1,E,11,21850.0,5450.445,3960.8096125828934,0.0,0.40282833588435224
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,2019H1,F,2,2000.0,614.0,587.4883115493618,0.0,0.6527647906104019
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,2019H1,G,2,2000.0,616.8000000000001,659.8958368583164,0.0,0.7332175965092406
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,2019H2,C,31,88325.0,13236.5775,7544.99375909236,0.06451612903225806,0.18982907215378456
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,2019H2,D,39,113250.0,20374.075,13049.063549676506,0.07692307692307693,0.25605226489431454
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,2020,B,4,15000.0,2295.7999999999997,1151.2173741285014,0.0,0.1705507220931113
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,2020,C,13,39100.0,7226.759999999999,3616.2601081666226,0.0,0.20552771288244515
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,2020,D,5,12200.0,3311.4750000000004,2631.5050782903136,0.0,0.47932697236617733
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,2018H1,C,12,33750.0,5342.8150000000005,2563.292868002377,0.0,0.168776485135959
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,2018H1,D,22,47800.0,6779.47,4464.291624153994,0.13636363636363635,0.20754493836141305
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,2018H1,E,6,9150.0,2309.555,2374.5486085843595,0.0,0.5766966869664504
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,2018H1,F,1,1000.0,296.9,327.6172391911737,0.0,0.7280383093137194
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,2018H2,C,36,98575.0,12216.747500000001,8073.718783751619,0.05555555555555555,0.18200960991352594
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,2018H2,D,33,113850.0,18835.125,10076.73011844468,0.06060606060606061,0.19668628543297087
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,2018H2,E,33,63400.0,14812.74,11425.75398219508,0.030303030303030304,0.400482088405015
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,2018H2,F,10,11900.0,1881.13,3619.751947568854,0.2,0.6759574131781241
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,2018H2,G,3,3000.0,924.7,1018.6802710810058,0.0,0.7545779785785228
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,2019H1,C,42,132150.0,17207.425,10362.028539236127,0.07142857142857142,0.17424691704268933
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,2019H1,D,34,82700.0,14151.335000000001,10415.699354804428,0.08823529411764706,0.2798790636787432
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,2019H1,E,12,21325.0,4652.8525,3855.321772155796,0.08333333333333333,0.4017529526800361
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,2019H1,F,4,4000.0,457.50000000000006,1315.587086437482,0.25,0.73088171468749
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,2019H1,G,2,2000.0,616.8000000000001,659.8958368583164,0.0,0.7332175965092406
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,2019H2,C,32,91325.0,11886.5775,7834.317176440615,0.09375,0.19063338325128482
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,2019H2,D,32,107625.0,21442.2625,11322.052507942139,0.03125,0.2337757647787769
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,2020,B,3,12000.0,1875.1999999999998,976.2591929109874,0.0,0.18078873942796062
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,2020,C,14,40600.0,7468.5599999999995,3760.92181684075,0.0,0.20585231619270664
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,2020,D,5,10450.0,2760.2250000000004,2050.724471005155,0.0,0.43609239149498247
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,2018H1,C,12,33750.0,5342.8150000000005,2563.292868002377,0.0,0.168776485135959
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,2018H1,D,21,46800.0,6564.97,4199.641745289973,0.14285714285714285,0.19941318828537385
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,2018H1,E,7,10650.0,2687.155,2778.987765088448,0.0,0.5798618184848092
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,2018H1,F,3,4500.0,-521.6,1441.746683525545,0.3333333333333333,0.7119736708768123
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,2018H2,C,36,98575.0,12216.747500000001,8073.718783751619,0.05555555555555555,0.1820096099135259
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,2018H2,D,33,115150.0,19933.875,10402.085422895478,0.030303030303030304,0.20074464076606316
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,2018H2,E,32,61950.0,15638.869999999999,10882.295306134316,0.0,0.39036123419009294
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,2018H2,F,7,7700.0,2277.33,2157.7907824842887,0.0,0.6227390425640082
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,2019H1,C,42,132150.0,17207.425,10362.028539236127,0.07142857142857142,0.17424691704268935
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,2019H1,D,39,88175.0,15728.135,12122.75534657275,0.07692307692307693,0.30552261214309295
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,2019H1,E,12,21800.0,4753.474999999999,3937.9807700276756,0.08333333333333333,0.401425154946756
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,2019H1,F,3,3000.0,164.0,920.7446525569824,0.3333333333333333,0.6820330759681351
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,2019H1,G,1,1000.0,308.40000000000003,332.2785976671428,0.0,0.7383968837047618
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,2019H2,C,31,88325.0,13236.5775,7544.99375909236,0.06451612903225806,0.18982907215378456
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,2019H2,D,39,113850.0,21284.875,13281.418406758568,0.05128205128205128,0.2592381477920962
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,2020,B,3,12000.0,1875.1999999999998,976.2591929109874,0.0,0.18078873942796062
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,2020,C,13,39100.0,7226.759999999999,3616.2601081666226,0.0,0.20552771288244515
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,2020,D,3,5450.0,1367.4750000000001,472.5244853554955,0.0,0.19267053429378
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,2018H1,C,16,45050.0,6972.255,3338.230199445056,0.0,0.1646679097025555
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,2018H1,D,21,46800.0,6564.97,4199.641745289973,0.14285714285714285,0.19941318828537385
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,2018H1,E,3,4500.0,1084.1,861.6395730250267,0.0,0.42550102371606263
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,2018H1,F,2,3500.0,-828.1,1093.1238616525186,0.5,0.6940468962873134
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,2018H2,C,38,102075.0,12742.4475,8351.425228212003,0.05263157894736842,0.1818145748651483
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,2018H2,D,32,112650.0,19375.125,9740.460725735424,0.03125,0.19214796519673372
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,2018H2,E,32,66050.0,16553.1,11748.194168183865,0.0,0.3952626518019637
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,2018H2,F,8,11500.0,3376.45,3363.6799436748215,0.0,0.6499864625458592
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,2018H2,G,2,2000.0,616.3000000000001,651.9989631850372,0.0,0.724443292427819
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,2019H1,C,45,140850.0,18499.525,11023.48045225193,0.06666666666666667,0.17391993771548817
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,2019H1,D,38,92100.0,16858.535,13245.42142876018,0.07894736842105263,0.3195903348717621
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,2019H1,E,8,18000.0,4354.674999999999,2617.1986010887267,0.0,0.3231109384060157
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,2019H1,F,3,3000.0,164.0,920.7446525569824,0.3333333333333333,0.6820330759681351
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,2019H1,G,2,2000.0,616.8000000000001,659.8958368583164,0.0,0.7332175965092406
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,2019H2,C,34,96825.0,12724.777499999998,8289.54621413326,0.08823529411764706,0.19025266004838645
