source_family,source_id,issue_month,n_loans,coverage,avg_width,n_policies,parent_n,parent_coverage,direct_cell_scope_v45
dti_band,dti_q2,2018-03,1,1.0,0.8636430153376995,100,5,1.0,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q2,2018-05,1,1.0,0.9823074009522972,100,10,1.0,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q2,2018-06,4,0.75,0.9344088569992068,100,14,0.9041411042944786,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q2,2018-07,10,1.0,0.9363948748358907,100,19,1.0,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q2,2018-08,5,1.0,0.9335519380006918,100,20,0.9972707423580786,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q2,2018-09,2,1.0,0.9435529667918321,100,17,1.0,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q2,2018-10,5,0.9523809523809523,0.9114449676856171,100,15,0.9856115107913669,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q2,2018-11,5,1.0,0.9353532896763207,100,29,0.9898042414355628,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q2,2018-12,3,1.0,0.9459526499913321,100,20,1.0,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q2,2019-01,4,1.0,0.9464964289313489,100,20,1.0,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q2,2019-02,5,0.9427917620137299,0.9472118951718808,100,16,0.981536189069424,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q2,2019-03,4,1.0,0.9185331628455734,100,20,0.9838909541511772,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q2,2019-04,5,0.9149659863945578,0.9658363118907582,100,24,0.9148418491484185,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q2,2019-05,5,1.0,0.9395633847598456,100,19,0.9853760445682451,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q2,2019-07,4,1.0,0.9558394284584356,100,26,0.9461570945945946,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q2,2019-08,5,1.0,0.9199581800366784,100,18,1.0,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q2,2019-10,3,1.0,0.9636955986995781,100,9,1.0,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q2,2019-11,3,0.9027237354085603,0.9604998948917405,100,13,0.8845798707294552,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q2,2019-12,7,1.0,0.9514986634302982,100,10,1.0,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q2,2020-01,3,1.0,0.9170257613515639,100,8,1.0,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q2,2020-02,1,1.0,0.8932820763442385,100,5,1.0,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q2,2020-04,2,1.0,0.8896124536533628,100,3,1.0,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q2,2020-05,1,1.0,0.8901523383201217,100,1,1.0,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q2,2020-08,1,1.0,0.9097201173454623,100,3,1.0,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q3,2018-01,2,1.0,0.69529554005409,100,9,1.0,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q3,2018-02,3,1.0,0.9785936409543119,100,8,0.9374163319946452,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q3,2018-03,3,1.0,0.9468467414811373,100,5,1.0,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q3,2018-05,1,1.0,0.9702485546236398,90,10,1.0,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q3,2018-06,5,1.0,0.9823493953207664,100,14,0.9041411042944786,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q3,2018-07,1,1.0,0.9894447605346738,100,19,1.0,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q3,2018-08,4,0.9877049180327869,0.9508718709303872,100,20,0.9972707423580786,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q3,2018-09,1,1.0,0.9857575533143714,10,17,1.0,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q3,2018-10,2,1.0,0.9886547869562236,100,15,0.9856115107913669,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q3,2018-11,7,0.9642857142857143,0.974703433589463,100,29,0.9898042414355628,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q3,2018-12,4,1.0,0.9875982047078395,100,20,1.0,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q3,2019-01,6,1.0,0.958974573712923,100,20,1.0,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q3,2019-02,3,1.0,0.9782118842497626,100,16,0.981536189069424,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q3,2019-03,4,1.0,0.9705668360138875,100,20,0.9838909541511772,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q3,2019-04,4,0.9375,0.9826180735206497,100,24,0.9148418491484185,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q3,2019-05,3,1.0,0.9837274318404696,100,19,0.9853760445682451,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q3,2019-06,5,1.0,0.9907486861209476,100,16,0.9325236167341431,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q3,2019-07,6,0.75,0.981208376920207,100,26,0.9461570945945946,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q3,2019-08,1,1.0,0.9857575533143713,100,18,1.0,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q3,2019-09,3,1.0,0.9829594133434586,100,9,1.0,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q3,2019-10,1,1.0,1.0,100,9,1.0,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q3,2019-11,3,1.0,0.993121566790167,100,13,0.8845798707294552,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q3,2020-01,1,1.0,0.9868412238653399,100,8,1.0,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q3,2020-02,1,1.0,0.9813845241969225,100,5,1.0,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q3,2020-07,1,1.0,0.9739576110075903,100,3,1.0,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q3,2020-08,1,1.0,0.9813845241969225,100,3,1.0,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q4,2018-06,2,1.0,0.9895925820280387,100,14,0.9041411042944786,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q4,2018-07,4,1.0,0.9527019528200703,100,19,1.0,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q4,2018-08,2,1.0,0.9422040441517425,100,20,0.9972707423580786,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q4,2018-09,1,1.0,0.9868412238653399,100,17,1.0,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q4,2018-11,5,1.0,0.9468549715075223,100,29,0.9898042414355628,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q4,2018-12,5,1.0,0.9351566218188897,100,20,1.0,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q4,2019-02,2,1.0,0.9828745909444758,100,16,0.981536189069424,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q4,2019-03,4,1.0,0.9755195676233802,100,20,0.9838909541511772,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q4,2019-04,1,0.75,0.9857575533143713,100,24,0.9148418491484185,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q4,2019-05,2,1.0,0.9896798687805908,100,19,0.9853760445682451,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q4,2019-06,6,1.0,0.9365220566427591,100,16,0.9325236167341431,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q4,2019-07,7,1.0,0.9618677920492101,100,26,0.9461570945945946,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q4,2019-08,3,1.0,0.9815304083302783,100,18,1.0,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q4,2019-09,4,1.0,0.9830050995707579,100,9,1.0,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q4,2019-11,2,1.0,0.9842500217133122,100,13,0.8845798707294552,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q4,2020-01,2,1.0,0.9349350710193771,100,8,1.0,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q5,2018-01,2,1.0,0.6649332164058285,100,9,1.0,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q5,2018-05,3,1.0,0.9777735265048968,100,10,1.0,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q5,2018-06,1,1.0,0.9857575533143713,100,14,0.9041411042944786,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q5,2018-08,1,1.0,0.9512728534849714,6,20,0.9972707423580786,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q5,2018-09,3,1.0,0.9816737134089416,100,17,1.0,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q5,2018-10,1,1.0,0.9816480430640655,100,15,0.9856115107913669,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q5,2019-02,1,1.0,0.9868412238653399,100,16,0.981536189069424,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q5,2019-03,2,1.0,0.9928787766571857,100,20,0.9838909541511772,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q5,2019-04,2,1.0,0.9618820690481288,100,24,0.9148418491484185,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q5,2019-06,1,1.0,1.0,100,16,0.9325236167341431,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q5,2019-07,4,1.0,0.9608269153780111,100,26,0.9461570945945946,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q5,2019-08,2,1.0,0.9564037656160855,100,18,1.0,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q5,2019-09,1,1.0,0.9926610451693584,100,9,1.0,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q5,2019-12,1,1.0,0.9469381712810974,52,10,1.0,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q5,2020-02,2,1.0,0.9013659203841373,100,5,1.0,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q5,2020-03,1,1.0,0.9182820763442386,20,1,1.0,source-month loan-level coverage cell using historical accepted-loan evidence
dti_band,dti_q5,2020-09,1,1.0,0.9390547995493362,100,1,1.0,source-month loan-level coverage cell using historical accepted-loan evidence
