policy_id,source_family,source_value,n_funded,funded_exposure,coverage_alpha01,ecl_baseline_lgd45
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,F|2019H1,3,3000.0,0.6666666666666667,920.7446525569824
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,G|2018H2,2,2000.0,1.0,651.9989631850372
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,G|2019H1,2,2000.0,1.0,659.8958368583164
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,B|2020,1,4000.0,1.0,339.9192031139314
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,C|2018H1,8,26725.0,1.0,1971.8946138386536
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,C|2018H2,30,81250.0,0.9666666666666667,6489.446655082987
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,C|2019H1,27,95350.0,0.9259259259259259,7279.229907031145
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,C|2019H2,27,78025.0,0.9259259259259259,6732.986127713915
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,C|2020,12,36700.0,1.0,3437.850781899067
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,D|2018H1,22,50000.0,0.8636363636363636,5046.521357654841
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,D|2018H2,35,121350.0,0.9428571428571428,12061.60420992484
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,D|2019H1,38,86375.0,0.868421052631579,11681.982631467494
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,D|2019H2,42,118850.0,0.9523809523809523,14722.773689775044
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,D|2020,5,8950.0,1.0,1518.3823546411422
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,E|2018H1,13,16400.0,1.0,4571.930181201708
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,E|2018H2,44,82075.0,0.9545454545454546,17244.04895361045
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,E|2019H1,16,23325.0,0.9375,4477.7317756312395
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,F|2018H1,2,2000.0,1.0,676.2400610642001
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,F|2018H2,5,5200.0,0.6,1412.459350136799
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,F|2019H1,2,2000.0,1.0,633.7079235568349
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,G|2018H2,3,3000.0,1.0,1021.9157862783161
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,G|2019H1,4,4000.0,1.0,1357.347568456974
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,B|2020,1,4000.0,1.0,339.9192031139314
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,C|2018H1,10,30750.0,1.0,2308.3534656669285
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,C|2018H2,30,81250.0,0.9666666666666667,6489.446655082987
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,C|2019H1,33,108450.0,0.9090909090909091,8399.442213587987
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,C|2019H2,28,79625.0,0.9285714285714286,6851.925678558952
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,C|2020,13,39100.0,1.0,3616.2601081666226
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,D|2018H1,23,50300.0,0.8695652173913043,5125.916321314047
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,D|2018H2,34,116350.0,0.9411764705882353,10738.354815604735
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,D|2019H1,38,86775.0,0.9210526315789473,11719.816148836251
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,D|2019H2,39,117925.0,0.9487179487179487,14481.666904332891
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,D|2020,8,20625.0,1.0,5097.014472963964
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,E|2018H1,4,5000.0,1.0,1056.807769878809
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,E|2018H2,44,85100.0,0.9545454545454546,18198.679127242358
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,E|2019H1,12,23000.0,0.8333333333333334,4171.603840455549
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,F|2018H1,4,5500.0,0.75,1790.3695053985712
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,F|2018H2,9,12800.0,0.8888888888888888,3865.3718078680818
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,F|2019H1,4,4000.0,0.75,1269.3674744300088
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,G|2018H2,2,2000.0,1.0,673.0045458668898
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,G|2019H1,2,2000.0,1.0,659.8958368583164
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,B|2020,3,12000.0,1.0,976.2591929109874
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,C|2018H1,10,30750.0,1.0,2308.3534656669285
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,C|2018H2,30,81250.0,0.9666666666666667,6489.446655082987
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,C|2019H1,38,121850.0,0.9210526315789473,9480.1479675007
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,C|2019H2,28,79625.0,0.9285714285714286,6851.925678558952
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,C|2020,13,39100.0,1.0,3616.2601081666226
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,D|2018H1,23,48800.0,0.8695652173913043,4728.941503018015
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,D|2018H2,35,117550.0,0.9428571428571428,11055.934670241559
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,D|2019H1,37,87675.0,0.9189189189189189,12209.564252689026
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,D|2019H2,36,108550.0,0.9722222222222222,11533.303293356148
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,D|2020,6,12950.0,1.0,2913.968475762698
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,E|2018H1,6,7000.0,1.0,1639.4920504841687
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,E|2018H2,37,70550.0,0.972972972972973,13803.792573697483
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,E|2019H1,11,18500.0,1.0,2999.9410382930673
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,F|2018H1,3,4000.0,1.0,1325.0035090519268
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,F|2018H2,9,11200.0,0.6666666666666667,3409.016809220857
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,F|2019H1,4,4000.0,0.75,1269.3674744300088
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,G|2018H2,4,4550.0,0.75,1612.3431522877902
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,G|2019H1,3,3000.0,1.0,1019.5888020725251
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,B|2020,3,12000.0,1.0,976.2591929109874
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,C|2018H1,10,30750.0,1.0,2308.3534656669285
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,C|2018H2,30,81250.0,0.9666666666666667,6489.446655082987
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,C|2019H1,41,129650.0,0.926829268292683,10112.00994440491
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,C|2019H2,28,79625.0,0.9285714285714286,6851.925678558952
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,C|2020,13,39100.0,1.0,3616.2601081666226
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,D|2018H1,22,47800.0,0.8636363636363636,4464.291624153994
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,D|2018H2,34,120150.0,0.9705882352941176,11725.334817215584
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,D|2019H1,38,89075.0,0.8947368421052632,12578.102051169508
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,D|2019H2,37,111250.0,0.9189189189189189,12471.516901337358
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,D|2020,5,11275.0,1.0,2178.977545832866
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,E|2018H1,6,7500.0,1.0,1795.4007403649302
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,E|2018H2,37,72800.0,0.9459459459459459,14164.251890948874
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,E|2019H1,11,20300.0,0.9090909090909091,3496.703588071446
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,F|2018H1,4,6500.0,0.75,2090.5101315132715
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,F|2018H2,10,12900.0,0.8,3858.450202035859
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,F|2019H1,2,2000.0,1.0,587.4883115493618
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,G|2018H2,2,2000.0,1.0,676.2400610642001
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,G|2019H1,2,2000.0,1.0,659.8958368583164
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,grade_period,B|2020,4,15000.0,1.0,1151.2173741285014
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,grade_period,C|2018H1,12,33750.0,1.0,2563.292868002377
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,grade_period,C|2018H2,31,84050.0,0.967741935483871,6672.911238090483
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,grade_period,C|2019H1,42,132150.0,0.9285714285714286,10362.028539236127
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,grade_period,C|2019H2,31,88325.0,0.935483870967742,7544.99375909236
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,grade_period,C|2020,13,39100.0,1.0,3616.2601081666226
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,grade_period,D|2018H1,21,46800.0,0.8571428571428572,4199.641745289973
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,grade_period,D|2018H2,33,115150.0,0.9696969696969697,10402.085422895478
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,grade_period,D|2019H1,41,95900.0,0.926829268292683,14447.465676940115
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,grade_period,D|2019H2,39,113250.0,0.9230769230769231,13049.063549676506
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,grade_period,D|2020,5,12200.0,1.0,2631.5050782903136
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,grade_period,E|2018H1,6,12300.0,1.0,3190.1862665829285
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,grade_period,E|2018H2,30,68275.0,1.0,12700.676278049454
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,grade_period,E|2019H1,11,21850.0,1.0,3960.8096125828934
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,grade_period,F|2018H1,2,3500.0,0.5,1093.1238616525186
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,grade_period,F|2018H2,11,16200.0,0.8181818181818181,4897.750294853915
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,grade_period,F|2019H1,2,2000.0,1.0,587.4883115493618
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,grade_period,G|2018H2,2,2000.0,1.0,651.9989631850372
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,grade_period,G|2019H1,2,2000.0,1.0,659.8958368583164
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,B|2020,3,12000.0,1.0,976.2591929109874
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,C|2018H1,12,33750.0,1.0,2563.292868002377
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,C|2018H2,36,98575.0,0.9444444444444444,8073.718783751619
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,C|2019H1,42,132150.0,0.9285714285714286,10362.028539236127
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,C|2019H2,32,91325.0,0.90625,7834.317176440615
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,C|2020,14,40600.0,1.0,3760.92181684075
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,D|2018H1,22,47800.0,0.8636363636363636,4464.291624153994
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,D|2018H2,33,113850.0,0.9393939393939394,10076.73011844468
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,D|2019H1,34,82700.0,0.9117647058823529,10415.699354804428
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,D|2019H2,32,107625.0,0.96875,11322.052507942139
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,D|2020,5,10450.0,1.0,2050.724471005155
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,E|2018H1,6,9150.0,1.0,2374.5486085843595
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,E|2018H2,33,63400.0,0.9696969696969697,11425.75398219508
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,E|2019H1,12,21325.0,0.9166666666666666,3855.321772155796
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,F|2018H1,1,1000.0,1.0,327.6172391911737
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,F|2018H2,10,11900.0,0.8,3619.751947568854
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,F|2019H1,4,4000.0,0.75,1315.587086437482
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,G|2018H2,3,3000.0,1.0,1018.6802710810058
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,grade_period,G|2019H1,2,2000.0,1.0,659.8958368583164
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,B|2020,3,12000.0,1.0,976.2591929109874
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,C|2018H1,12,33750.0,1.0,2563.292868002377
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,C|2018H2,36,98575.0,0.9444444444444444,8073.718783751619
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,C|2019H1,42,132150.0,0.9285714285714286,10362.028539236127
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,C|2019H2,31,88325.0,0.935483870967742,7544.99375909236
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,C|2020,13,39100.0,1.0,3616.2601081666226
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,D|2018H1,21,46800.0,0.8571428571428572,4199.641745289973
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,D|2018H2,33,115150.0,0.9696969696969697,10402.085422895478
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,D|2019H1,39,88175.0,0.9230769230769231,12122.75534657275
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,D|2019H2,39,113850.0,0.9487179487179487,13281.418406758568
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,D|2020,3,5450.0,1.0,472.5244853554955
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,E|2018H1,7,10650.0,1.0,2778.987765088448
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,E|2018H2,32,61950.0,1.0,10882.295306134316
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,E|2019H1,12,21800.0,0.9166666666666666,3937.9807700276756
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,F|2018H1,3,4500.0,0.6666666666666667,1441.746683525545
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,F|2018H2,7,7700.0,1.0,2157.7907824842887
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,F|2019H1,3,3000.0,0.6666666666666667,920.7446525569824
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,grade_period,G|2019H1,1,1000.0,1.0,332.2785976671428
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,grade_period,B|2020,4,15000.0,1.0,1151.2173741285014
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,grade_period,C|2018H1,16,45050.0,1.0,3338.230199445056
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,grade_period,C|2018H2,38,102075.0,0.9473684210526316,8351.425228212003
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,grade_period,C|2019H1,45,140850.0,0.9333333333333333,11023.48045225193
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,grade_period,C|2019H2,34,96825.0,0.9117647058823529,8289.54621413326
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,grade_period,C|2020,15,42100.0,1.0,3885.0751907569256
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,grade_period,D|2018H1,21,46800.0,0.8571428571428572,4199.641745289973
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,grade_period,D|2018H2,32,112650.0,0.96875,9740.460725735424
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,grade_period,D|2019H1,38,92100.0,0.9210526315789473,13245.42142876018
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,grade_period,D|2019H2,38,116750.0,0.9473684210526316,14220.182578458958
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,grade_period,D|2020,4,8950.0,1.0,1577.2644753102572
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,grade_period,E|2018H1,3,4500.0,1.0,861.6395730250267
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,grade_period,E|2018H2,32,66050.0,1.0,11748.194168183865
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,grade_period,E|2019H1,8,18000.0,1.0,2617.1986010887267
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,grade_period,F|2018H1,2,3500.0,0.5,1093.1238616525186
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,grade_period,F|2018H2,8,11500.0,1.0,3363.6799436748215
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,grade_period,F|2019H1,3,3000.0,0.6666666666666667,920.7446525569824
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,grade_period,G|2018H2,2,2000.0,1.0,651.9989631850372
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,grade_period,G|2019H1,2,2000.0,1.0,659.8958368583164
paper1_economic_champion,grade_period,A|2020,1,3500.0,1.0,119.09182141194708
paper1_economic_champion,grade_period,B|2018H1,2,2763.906564535564,0.5,129.8975893660462
paper1_economic_champion,grade_period,B|2018H2,5,11000.0,1.0,500.32950341661257
paper1_economic_champion,grade_period,B|2019H1,6,40300.0,1.0,2045.272628033515
paper1_economic_champion,grade_period,B|2019H2,4,19800.0,1.0,969.1226700717369
paper1_economic_champion,grade_period,B|2020,5,18675.0,1.0,1284.9632864707194
paper1_economic_champion,grade_period,C|2018H1,15,40575.0,1.0,2876.824518266323
paper1_economic_champion,grade_period,C|2018H2,25,66925.0,1.0,4931.750621375055
paper1_economic_champion,grade_period,C|2019H1,35,114575.0,0.9142857142857143,8617.867787568244
paper1_economic_champion,grade_period,C|2019H2,26,64425.0,0.9230769230769231,5241.484610824664
paper1_economic_champion,grade_period,C|2020,13,39100.0,1.0,3616.2601081666226
paper1_economic_champion,grade_period,D|2018H1,21,46800.0,0.8571428571428572,4199.641745289973
paper1_economic_champion,grade_period,D|2018H2,32,112650.0,0.96875,9740.460725735424
paper1_economic_champion,grade_period,D|2019H1,43,104775.0,0.8837209302325582,17415.316895094897
paper1_economic_champion,grade_period,D|2019H2,46,176011.09343546443,0.9565217391304348,33548.8327150202
paper1_economic_champion,grade_period,D|2020,5,16950.0,1.0,4173.479335986884
paper1_economic_champion,grade_period,E|2018H1,3,4500.0,1.0,861.6395730250267
paper1_economic_champion,grade_period,E|2018H2,24,66375.0,1.0,11946.525710658167
paper1_economic_champion,grade_period,E|2019H1,7,28300.0,1.0,5854.418832075041
paper1_economic_champion,grade_period,F|2018H1,3,5500.0,0.6666666666666667,1741.8873096402453
paper1_economic_champion,grade_period,F|2018H2,7,9500.0,1.0,2714.916495687095
paper1_economic_champion,grade_period,F|2019H1,3,3000.0,0.6666666666666667,920.7446525569824
paper1_economic_champion,grade_period,G|2018H2,2,2000.0,1.0,651.9989631850372
paper1_economic_champion,grade_period,G|2019H1,2,2000.0,1.0,659.8958368583164
