run_label,return_rank,realized_total_return,beats_official_champion,policy_mode,risk_tolerance,gamma,delta_cap_quantile,tail_focus_quantile,uncertainty_aversion,min_budget_utilization,pd_cap_slack_penalty,in_shortlist,shortlist_bucket,candidate_rank,exact_evaluated,alpha01_exact_pass,alpha01_weighted_miscoverage_V,alpha01_gamma_cp,alpha01_violation,alpha01_empirical_coverage_funded
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,158,141266.74758808073,False,segment_relative_tail_blended_uncertainty,0.18,0.1,1.0,0.95,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,159,141173.76117075805,False,segment_relative_tail_blended_uncertainty,0.185,0.05,1.0,0.9,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,160,141112.78434668557,False,segment_tail_blended_uncertainty,0.16,0.05,1.0,0.75,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,161,141082.53392380782,False,segment_tail_blended_uncertainty,0.18,0.2,1.0,0.9,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,162,141070.8896609488,False,segment_tail_blended_uncertainty,0.185,0.35,1.0,0.95,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,163,141035.29040580042,False,segment_relative_tail_blended_uncertainty,0.18,0.5,1.0,0.75,0.1,0.0,0.0,True,incumbent_region,78.0,True,True,0.094275,0.303643,0.0,0.9086
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,164,141011.45400293585,False,segment_tail_blended_uncertainty,0.165,0.05,1.0,0.75,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,165,140912.3900001845,False,segment_relative_tail_blended_uncertainty,0.19,0.1,1.0,0.9,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,166,140912.3900001845,False,segment_tail_blended_uncertainty,0.19,0.1,1.0,0.9,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,167,140912.3900001845,False,segment_tail_blended_uncertainty,0.18,0.05,1.0,0.9,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,168,140912.3900001845,False,segment_tail_blended_uncertainty,0.19,0.2,1.0,0.95,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,169,140912.3900001845,False,segment_tail_blended_uncertainty,0.175,0.05,1.0,0.95,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,170,140912.3900001845,False,segment_relative_tail_blended_uncertainty,0.175,0.05,1.0,0.95,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,171,140912.3900001845,False,segment_tail_blended_uncertainty,0.18,0.1,1.0,0.95,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,172,140912.3900001845,False,segment_tail_blended_uncertainty,0.185,0.05,1.0,0.75,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,173,140912.36110795935,False,segment_tail_blended_uncertainty,0.18,0.35,1.0,0.95,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,174,140905.4295202596,False,segment_relative_tail_blended_uncertainty,0.18,0.05,1.0,0.9,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,175,140841.26671052037,False,segment_relative_tail_blended_uncertainty,0.18,0.1,1.0,0.95,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,176,140794.0726014238,False,segment_tail_blended_uncertainty,0.18,0.5,1.0,0.75,0.1,0.0,0.0,True,incumbent_region,77.0,True,True,0.058075,0.376037,0.0,0.9189
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,177,140724.08023450116,False,segment_relative_tail_blended_uncertainty,0.185,0.05,1.0,0.75,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,178,140720.80689832522,False,segment_relative_tail_blended_uncertainty,0.19,0.05,1.0,0.75,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,179,140647.51792950695,False,segment_tail_blended_uncertainty,0.165,0.2,1.0,0.95,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,180,140581.097500171,False,segment_tail_blended_uncertainty,0.18,0.1,1.0,0.75,0.1,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,181,140576.57229521737,False,segment_relative_tail_blended_uncertainty,0.18,0.1,1.0,0.95,0.1,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,182,140449.68143896686,False,segment_tail_blended_uncertainty,0.17,0.2,1.0,0.95,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,183,140352.66590189308,False,segment_relative_tail_blended_uncertainty,0.18,0.2,1.0,0.9,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,184,140277.20336674727,False,segment_relative_tail_blended_uncertainty,0.17,0.05,1.0,0.75,0.1,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,185,140244.07133694532,False,segment_tail_blended_uncertainty,0.165,0.05,1.0,0.75,0.1,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,186,140152.93444694398,False,segment_tail_blended_uncertainty,0.19,0.2,1.0,0.75,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,187,139990.5335315043,False,segment_tail_blended_uncertainty,0.19,0.05,1.0,0.75,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,188,139976.6750001845,False,segment_relative_tail_blended_uncertainty,0.185,0.1,1.0,0.95,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,189,139976.6750001845,False,segment_relative_tail_blended_uncertainty,0.18,0.05,1.0,0.95,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,190,139938.617254915,False,segment_tail_blended_uncertainty,0.18,0.05,1.0,0.95,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,191,139931.4924705085,False,segment_tail_blended_uncertainty,0.185,0.1,1.0,0.95,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,192,139750.10721842424,False,segment_relative_tail_blended_uncertainty,0.185,0.05,1.0,0.9,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,193,139618.22933616643,False,segment_tail_blended_uncertainty,0.17,0.05,1.0,0.75,0.1,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,194,139486.49835900168,False,segment_tail_blended_uncertainty,0.19,0.5,1.0,0.95,0.1,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,195,139449.52993129785,False,segment_tail_blended_uncertainty,0.175,0.05,1.0,0.95,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,196,139399.67344150614,False,segment_tail_blended_uncertainty,0.19,0.5,1.0,0.95,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,197,139393.98532594997,False,segment_tail_blended_uncertainty,0.19,0.05,1.0,0.75,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,198,139383.54797879755,False,segment_tail_blended_uncertainty,0.185,0.05,1.0,0.9,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,199,139368.640839057,False,segment_tail_blended_uncertainty,0.18,0.05,1.0,0.95,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,200,139287.90277016797,False,segment_relative_tail_blended_uncertainty,0.19,0.2,1.0,0.95,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,1,158641.49941127555,False,segment_relative_tail_blended_uncertainty,0.19,0.05,1.0,0.75,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,2,155257.05074640916,False,segment_tail_blended_uncertainty,0.165,0.5,1.0,0.95,0.0,0.0,0.0,True,incumbent_region,24.0,True,False,0.11595,0.405766,0.0,0.8722
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,3,155257.05074640916,False,segment_tail_blended_uncertainty,0.165,0.05,1.0,0.95,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,4,155257.05074640916,False,segment_tail_blended_uncertainty,0.165,0.2,1.0,0.95,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,5,155257.05074640916,False,segment_tail_blended_uncertainty,0.165,0.35,1.0,0.95,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,6,155257.05074640916,False,segment_tail_blended_uncertainty,0.165,0.35,1.0,0.9,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,7,155257.05074640916,False,segment_tail_blended_uncertainty,0.165,0.05,1.0,0.9,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,8,155257.05074640916,False,segment_tail_blended_uncertainty,0.165,0.1,1.0,0.9,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,9,155257.05074640916,False,segment_tail_blended_uncertainty,0.165,0.1,1.0,0.95,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,10,155257.05074640916,False,segment_tail_blended_uncertainty,0.165,0.2,1.0,0.9,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,11,155257.05074640916,False,segment_tail_blended_uncertainty,0.165,0.5,1.0,0.9,0.0,0.0,0.0,True,incumbent_region,23.0,True,False,0.11595,0.405766,0.0,0.8722
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,12,155241.24500017468,False,segment_relative_tail_blended_uncertainty,0.19,0.05,1.0,0.75,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,13,153833.8461299144,False,segment_tail_blended_uncertainty,0.165,0.05,1.0,0.75,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,14,153796.08336335598,False,segment_tail_blended_uncertainty,0.16,0.05,1.0,0.9,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,15,153796.08336335598,False,segment_tail_blended_uncertainty,0.16,0.5,1.0,0.95,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,16,153796.08336335598,False,segment_tail_blended_uncertainty,0.16,0.5,1.0,0.9,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,17,153796.08336335598,False,segment_tail_blended_uncertainty,0.16,0.35,1.0,0.9,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,18,153796.08336335598,False,segment_tail_blended_uncertainty,0.16,0.1,1.0,0.95,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,19,153796.08336335598,False,segment_tail_blended_uncertainty,0.16,0.2,1.0,0.9,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,20,153796.08336335598,False,segment_tail_blended_uncertainty,0.16,0.05,1.0,0.95,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,21,153796.08336335598,False,segment_tail_blended_uncertainty,0.16,0.2,1.0,0.95,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,22,153796.08336335598,False,segment_tail_blended_uncertainty,0.16,0.35,1.0,0.95,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,23,153796.08336335598,False,segment_tail_blended_uncertainty,0.16,0.1,1.0,0.9,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,24,153028.3500508297,False,segment_tail_blended_uncertainty,0.17,0.2,1.0,0.95,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,25,153028.3500508297,False,segment_tail_blended_uncertainty,0.17,0.5,1.0,0.95,0.0,0.0,0.0,True,incumbent_region,47.0,True,False,0.134125,0.410149,0.0,0.8604
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,26,153028.3500508297,False,segment_tail_blended_uncertainty,0.17,0.05,1.0,0.95,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,27,152958.2163937017,False,segment_tail_blended_uncertainty,0.165,0.05,1.0,0.9,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,28,152958.2163937017,False,segment_tail_blended_uncertainty,0.165,0.05,1.0,0.95,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,29,152958.2163937017,False,segment_tail_blended_uncertainty,0.165,0.1,1.0,0.95,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,30,152958.2163937017,False,segment_tail_blended_uncertainty,0.165,0.35,1.0,0.95,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,31,152958.2163937017,False,segment_tail_blended_uncertainty,0.165,0.5,1.0,0.9,0.05,0.0,0.0,True,incumbent_region,21.0,True,False,0.119125,0.405153,0.0,0.8678
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,32,152958.2163937017,False,segment_tail_blended_uncertainty,0.165,0.2,1.0,0.9,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,33,152958.2163937017,False,segment_tail_blended_uncertainty,0.165,0.2,1.0,0.95,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,34,152958.2163937017,False,segment_tail_blended_uncertainty,0.165,0.35,1.0,0.9,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,35,152958.2163937017,False,segment_tail_blended_uncertainty,0.165,0.1,1.0,0.9,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,36,152958.2163937017,False,segment_tail_blended_uncertainty,0.165,0.5,1.0,0.95,0.05,0.0,0.0,True,incumbent_region,22.0,True,False,0.119125,0.405153,0.0,0.8678
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,37,151720.50379419466,False,segment_tail_blended_uncertainty,0.185,0.05,1.0,0.75,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,38,151418.29278333718,False,segment_tail_blended_uncertainty,0.17,0.2,1.0,0.95,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,39,151418.29278333718,False,segment_tail_blended_uncertainty,0.17,0.5,1.0,0.95,0.05,0.0,0.0,True,incumbent_region,45.0,True,False,0.134125,0.408944,0.0,0.8584
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,40,151418.29278333718,False,segment_tail_blended_uncertainty,0.17,0.35,1.0,0.95,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,41,151418.29278333718,False,segment_tail_blended_uncertainty,0.17,0.05,1.0,0.95,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,42,151418.29278333718,False,segment_tail_blended_uncertainty,0.17,0.1,1.0,0.95,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,43,151159.36884699095,False,segment_tail_blended_uncertainty,0.165,0.2,1.0,0.95,0.1,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,44,151159.36884699095,False,segment_tail_blended_uncertainty,0.165,0.5,1.0,0.95,0.1,0.0,0.0,True,incumbent_region,17.0,True,False,0.119125,0.405153,0.0,0.8678
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,45,151159.36884699095,False,segment_tail_blended_uncertainty,0.165,0.35,1.0,0.95,0.1,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,46,151159.36884699095,False,segment_tail_blended_uncertainty,0.165,0.05,1.0,0.95,0.1,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,47,151159.36884699095,False,segment_tail_blended_uncertainty,0.165,0.1,1.0,0.95,0.1,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,48,151020.6214681358,False,segment_relative_tail_blended_uncertainty,0.185,0.05,1.0,0.75,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,49,150543.50922858712,False,segment_tail_blended_uncertainty,0.16,0.05,1.0,0.75,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,50,150522.87173792458,False,segment_tail_blended_uncertainty,0.18,0.1,1.0,0.75,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,51,150500.62624921885,False,segment_tail_blended_uncertainty,0.18,0.1,1.0,0.75,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,52,150405.00738013402,False,segment_tail_blended_uncertainty,0.175,0.05,1.0,0.9,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,53,150405.00738013402,False,segment_tail_blended_uncertainty,0.175,0.5,1.0,0.95,0.0,0.0,0.0,True,incumbent_region,72.0,True,False,0.132625,0.414357,0.0,0.8584
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,54,150405.00738013402,False,segment_tail_blended_uncertainty,0.175,0.5,1.0,0.9,0.0,0.0,0.0,True,incumbent_region,71.0,True,False,0.132625,0.414357,0.0,0.8584
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,55,150405.00738013402,False,segment_tail_blended_uncertainty,0.175,0.2,1.0,0.9,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,56,150405.00738013402,False,segment_tail_blended_uncertainty,0.175,0.1,1.0,0.95,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,57,150405.00738013402,False,segment_tail_blended_uncertainty,0.175,0.35,1.0,0.95,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,58,150405.00738013402,False,segment_tail_blended_uncertainty,0.175,0.35,1.0,0.9,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,59,150405.00738013402,False,segment_tail_blended_uncertainty,0.175,0.05,1.0,0.95,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,60,150405.00738013402,False,segment_tail_blended_uncertainty,0.175,0.2,1.0,0.95,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,61,150405.00738013402,False,segment_tail_blended_uncertainty,0.175,0.1,1.0,0.9,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,62,150400.36006781782,False,segment_tail_blended_uncertainty,0.175,0.05,1.0,0.9,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,63,150400.36006781782,False,segment_tail_blended_uncertainty,0.175,0.05,1.0,0.95,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,64,150400.36006781782,False,segment_tail_blended_uncertainty,0.175,0.35,1.0,0.95,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,65,150400.36006781782,False,segment_tail_blended_uncertainty,0.175,0.5,1.0,0.95,0.05,0.0,0.0,True,incumbent_region,70.0,True,False,0.132625,0.414339,0.0,0.8584
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,66,150400.36006781782,False,segment_tail_blended_uncertainty,0.175,0.1,1.0,0.95,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,67,150400.36006781782,False,segment_tail_blended_uncertainty,0.175,0.1,1.0,0.9,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,68,150400.36006781782,False,segment_tail_blended_uncertainty,0.175,0.2,1.0,0.9,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,69,150400.36006781782,False,segment_tail_blended_uncertainty,0.175,0.2,1.0,0.95,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,70,150400.36006781782,False,segment_tail_blended_uncertainty,0.175,0.35,1.0,0.9,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,71,150400.36006781782,False,segment_tail_blended_uncertainty,0.175,0.5,1.0,0.9,0.05,0.0,0.0,True,incumbent_region,69.0,True,False,0.132625,0.414339,0.0,0.8584
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,72,150262.18275925115,False,segment_relative_tail_blended_uncertainty,0.185,0.05,1.0,0.75,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,73,150225.96710488346,False,segment_tail_blended_uncertainty,0.18,0.05,1.0,0.75,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,74,150222.59985293154,False,segment_tail_blended_uncertainty,0.18,0.05,1.0,0.75,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,75,150006.011098471,False,segment_relative_tail_blended_uncertainty,0.185,0.05,1.0,0.75,0.1,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,76,149913.78279690698,False,segment_relative_tail_blended_uncertainty,0.185,0.05,1.0,0.95,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,77,149825.08799339554,False,segment_relative_tail_blended_uncertainty,0.19,0.05,1.0,0.95,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,78,149799.7828650508,False,segment_relative_tail_blended_uncertainty,0.18,0.05,1.0,0.75,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,79,149746.33493088765,False,segment_relative_tail_blended_uncertainty,0.19,0.05,1.0,0.95,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,80,149450.5277273289,False,segment_tail_blended_uncertainty,0.175,0.35,1.0,0.95,0.1,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,81,149450.5277273289,False,segment_tail_blended_uncertainty,0.175,0.1,1.0,0.95,0.1,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,82,149450.5277273289,False,segment_tail_blended_uncertainty,0.175,0.5,1.0,0.95,0.1,0.0,0.0,True,incumbent_region,67.0,True,False,0.132625,0.413732,0.0,0.8591
paper1_bound_expansion_2026_05_24_r1__bureau_behavior_15__segment_probe_25k,83,149450.5277273289,False,segment_tail_blended_uncertainty,0.175,0.2,1.0,0.95,0.1,0.0,0.0,False,,,False,,,,,
