policy,policy_mode,gamma,risk_tolerance,uncertainty_aversion,min_budget_utilization,pd_cap_slack_penalty,price_of_robustness,price_of_robustness_pct,realized_total_return,ab_diff_total_return,ab_pass,solver_status,solver_backend,delta_cap_quantile,tail_focus_quantile,objective_value,n_funded,total_allocated,expected_return_gross,expected_loss_point,expected_return_net_point,worst_case_loss,uncertainty_penalty_cost,pd_cap_slack,worst_case_pd,point_pd,funded_ratio_vs_control,worst_case_pd_reduction_bps,allocation_similarity,eligible_for_canonical_selection,selected_for_champion,selected_for_robustness_aware,selected_for_balanced_robustness,selected_for_guardrail_robustness
robust,capped_blended_uncertainty,0.2,0.14,1.0,0.0,0.0,1.5543262806369112e-07,13.45233155862751,0.0,0.0,True,Optimal,cuopt,0.5,1.0,-0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.6678235270838,1.0,True,False,False,False,False
robust,capped_blended_uncertainty,0.2,0.14,1.5,0.0,0.0,1.5543262806369112e-07,13.45233155862751,0.0,0.0,True,Optimal,cuopt,0.5,1.0,-0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.6678235270838,1.0,True,False,False,False,False
robust,capped_blended_uncertainty,0.2,0.14,2.0,0.0,0.0,1.5543262806369112e-07,13.45233155862751,0.0,0.0,True,Optimal,cuopt,0.5,1.0,-0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.6678235270838,1.0,True,False,False,False,False
robust,capped_blended_uncertainty,0.2,0.14,2.5,0.0,0.0,1.5543262806369112e-07,13.45233155862751,0.0,0.0,True,Optimal,cuopt,0.5,1.0,-0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.6678235270838,1.0,True,False,False,False,False
robust,capped_blended_uncertainty,0.2,0.14,3.0,0.0,0.0,1.5543262806369112e-07,13.45233155862751,0.0,0.0,True,Optimal,cuopt,0.5,1.0,-0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.6678235270838,1.0,True,False,False,False,False
robust,capped_blended_uncertainty,0.25,0.14,0.0,0.0,0.0,-116875.35340350693,-10115289335334.953,89262.91124628356,89262.91124628356,True,Optimal,cuopt,0.5,1.0,116875.35340366242,195,999999.9999999998,136189.6512462836,19314.297842621258,116875.35340366236,197494.29996420734,0.0,0.0,0.4388762221422442,0.04292066187244877,195.0,-2618.0943978953587,0.10473403807554081,True,False,False,False,False
robust,capped_blended_uncertainty,0.25,0.14,0.1,0.0,0.0,-116831.11088928394,-10111460248882.969,84918.34550752712,84918.34550752712,True,Optimal,cuopt,0.5,1.0,99119.68490182974,200,1000000.0,136380.33550752717,19549.2246180878,116831.11088943937,196663.48449418368,17711.425987609586,0.0,0.43702996554219325,0.043442721373485,200.0,-2599.631831894849,0.10329695793752032,True,False,False,False,False
robust,capped_blended_uncertainty,0.25,0.14,0.25,0.0,0.0,-116417.19901470789,-10075637141198.215,83119.53817616502,83119.53817616502,True,Optimal,cuopt,0.5,1.0,72709.26459776229,203,1000000.0,136549.55817616504,20132.359161301723,116417.19901486332,194964.09682970587,43707.93441710103,0.0,0.4332535485100242,0.0447385759139591,203.0,-2561.8676615731583,0.10251562498108438,True,False,False,False,False
robust,capped_blended_uncertainty,0.25,0.14,0.5,0.0,0.0,-113863.14746550226,-9854589934535.393,77690.3241281381,77690.3241281381,True,Optimal,cuopt,0.5,1.0,29952.89872798044,206,1000000.0,135694.80412813812,21831.65666248043,113863.14746565769,189652.15413783494,83910.24873767726,0.0,0.4214492314169894,0.04851479258324134,206.0,-2443.8244906428104,0.1018243044276792,True,False,False,False,False
robust,capped_blended_uncertainty,0.25,0.14,0.75,0.0,0.0,-2774.1628608462743,-240097327482.8927,3277.41023686165,3277.41023686165,True,Optimal,cuopt,0.5,1.0,90.05417467341785,11,22000.0,3277.41023686165,503.24737585994296,2774.162861001707,4082.0589576309953,2684.108686328289,0.0,0.4123291876207522,0.050833068266370504,11.0,-2352.6240526804386,0.17365114106981722,True,False,False,False,False
robust,capped_blended_uncertainty,0.25,0.14,1.0,0.0,0.0,1.5543262806369112e-07,13.45233155862751,0.0,0.0,True,Optimal,cuopt,0.5,1.0,-0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.6678235270838,1.0,True,False,False,False,False
robust,capped_blended_uncertainty,0.25,0.14,1.5,0.0,0.0,1.5543262806369112e-07,13.45233155862751,0.0,0.0,True,Optimal,cuopt,0.5,1.0,-0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.6678235270838,1.0,True,False,False,False,False
robust,capped_blended_uncertainty,0.25,0.14,2.0,0.0,0.0,1.5543262806369112e-07,13.45233155862751,0.0,0.0,True,Optimal,cuopt,0.5,1.0,-0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.6678235270838,1.0,True,False,False,False,False
robust,capped_blended_uncertainty,0.25,0.14,2.5,0.0,0.0,1.5543262806369112e-07,13.45233155862751,0.0,0.0,True,Optimal,cuopt,0.5,1.0,-0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.6678235270838,1.0,True,False,False,False,False
robust,capped_blended_uncertainty,0.25,0.14,3.0,0.0,0.0,1.5543262806369112e-07,13.45233155862751,0.0,0.0,True,Optimal,cuopt,0.5,1.0,-0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.6678235270838,1.0,True,False,False,False,False
robust,capped_blended_uncertainty,0.35,0.14,0.0,0.0,0.0,-95036.47143780995,-8225185019837.541,53355.61734129434,53355.61734129434,True,Optimal,cuopt,0.5,1.0,95036.47143796537,193,1000000.0000000001,107453.44734129433,12416.975903328956,95036.47143796537,159601.65783223117,0.0,0.0,0.3546703507379368,0.027593279785147865,193.0,-1776.0356838522841,0.10508675053829193,True,False,False,False,False
robust,capped_blended_uncertainty,0.35,0.14,0.1,0.0,0.0,-95002.6610113239,-8222258806256.166,55082.49200348477,55082.49200348477,True,Optimal,cuopt,0.5,1.0,80368.49418650061,187,1000000.0,107688.63200348477,12685.970992005441,95002.66101147933,159027.63924179223,14634.166824978678,0.0,0.35339475387029584,0.028191046648872786,187.0,-1763.2797151758748,0.10670845178046347,True,False,False,False,False
robust,capped_blended_uncertainty,0.35,0.14,0.25,0.0,0.0,-94598.56057542253,-8187284855712.76,54420.55477100184,54420.55477100184,True,Optimal,cuopt,0.5,1.0,58666.85200704149,186,1000000.0000000001,107994.37477100185,13395.814195423889,94598.56057557795,157122.6484695698,35931.70856853648,0.0,0.3491614410431392,0.029768475989801098,186.0,-1720.946586904308,0.10729783697103015,True,False,False,False,False
robust,capped_blended_uncertainty,0.35,0.14,0.5,0.0,0.0,-92632.3720626821,-8017115824218.866,49555.504269087796,49555.504269087796,True,Optimal,cuopt,0.5,1.0,23268.70361536058,184,1000000.0,107590.6242690878,14958.252206250272,92632.37206283753,153685.58910120415,69363.66844747694,0.0,0.34152353133566776,0.033240560458300705,184.0,-1644.567489829594,0.10767686454531757,True,False,False,False,False
robust,capped_blended_uncertainty,0.35,0.14,0.75,0.0,0.0,-1359.9655761999445,-117701849780.6329,1622.8836366372616,1622.8836366372616,True,Optimal,cuopt,0.5,1.0,33.3614198165574,7,14000.0,1622.8836366372616,262.91806028188444,1359.9655763553772,2031.723602333644,1326.6041565388196,0.0,0.32249580987119375,0.04173302543858803,7.0,-1454.2902751848537,0.0,True,False,False,False,False
robust,capped_blended_uncertainty,0.35,0.14,1.0,0.0,0.0,1.5543262806369112e-07,13.45233155862751,0.0,0.0,True,Optimal,cuopt,0.5,1.0,-0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.6678235270838,1.0,True,False,False,False,False
robust,capped_blended_uncertainty,0.35,0.14,1.5,0.0,0.0,1.5543262806369112e-07,13.45233155862751,0.0,0.0,True,Optimal,cuopt,0.5,1.0,-0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.6678235270838,1.0,True,False,False,False,False
robust,capped_blended_uncertainty,0.35,0.14,2.0,0.0,0.0,1.5543262806369112e-07,13.45233155862751,0.0,0.0,True,Optimal,cuopt,0.5,1.0,-0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.6678235270838,1.0,True,False,False,False,False
robust,capped_blended_uncertainty,0.35,0.14,2.5,0.0,0.0,1.5543262806369112e-07,13.45233155862751,0.0,0.0,True,Optimal,cuopt,0.5,1.0,-0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.6678235270838,1.0,True,False,False,False,False
robust,capped_blended_uncertainty,0.35,0.14,3.0,0.0,0.0,1.5543262806369112e-07,13.45233155862751,0.0,0.0,True,Optimal,cuopt,0.5,1.0,-0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.6678235270838,1.0,True,False,False,False,False
robust,capped_blended_uncertainty,0.5,0.14,0.0,0.0,0.0,-70521.78080183241,-6103495702732.14,6725.138832364054,6725.138832364054,True,Optimal,cuopt,0.5,1.0,70521.7808019878,174,999999.9999999998,76068.45521205518,5546.674410067336,70521.78080198784,120601.9632955258,0.0,0.0,0.2680043628786782,0.012325943133470647,174.0,-909.3758052596982,0.11084865338659593,True,False,False,False,False
robust,capped_blended_uncertainty,0.5,0.14,0.1,0.0,0.0,-70476.02739314323,-6099535851886.846,13060.527386500662,13060.527386500662,True,Optimal,cuopt,0.5,1.0,59032.21118112092,169,1000000.0,76304.01238650065,5827.9849932019915,70476.02739329866,120266.14711497913,11443.816212177717,0.0,0.26725810469968636,0.012951077762658142,169.0,-901.91322346978,0.11230553111210924,True,False,False,False,False
robust,capped_blended_uncertainty,0.5,0.14,0.25,0.0,0.0,-70358.64671208608,-6089376827621.288,20438.71941777086,20438.71941777086,True,Optimal,cuopt,0.5,1.0,41939.88119345812,165,1000000.0,76542.45941777085,6183.812705529348,70358.6467122415,119858.87478066285,28418.76551878338,0.0,0.2663530550678733,0.0137418060122737,165.0,-892.8627271516496,0.11402027158142265,True,False,False,False,False
robust,capped_blended_uncertainty,0.5,0.14,0.5,0.0,0.0,-70294.90398617131,-6083860043313.269,20470.625286708044,20470.625286708044,True,Optimal,cuopt,0.5,1.0,13574.36528671329,162,1000000.0,76574.36528670805,6279.461300381316,70294.90398632674,119720.53869960818,56720.53869961345,0.0,0.2660456415544188,0.013954358445277858,162.0,-889.7885920171042,0.11495693371517272,True,False,False,False,False
robust,capped_blended_uncertainty,0.5,0.14,0.75,0.0,0.0,1.5543328085699527e-07,13.452388056365958,0.0,0.0,True,Optimal,cuopt,0.5,1.0,-4.224848669835951e-14,0,-7.17605804923596e-12,-7.757318751224073e-13,-1.229385709855065e-13,-6.527933041369009e-13,-9.369983275702283e-13,-6.105448174385414e-13,0.0,-2.082233447939713e-06,-2.7319878490257615e-07,0.0,1770.6886458615631,1.0,True,False,False,False,False
robust,capped_blended_uncertainty,0.5,0.14,1.0,0.0,0.0,1.5543262806369112e-07,13.45233155862751,0.0,0.0,True,Optimal,cuopt,0.5,1.0,-0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.6678235270838,1.0,True,False,False,False,False
robust,capped_blended_uncertainty,0.5,0.14,1.5,0.0,0.0,1.5543262806369112e-07,13.45233155862751,0.0,0.0,True,Optimal,cuopt,0.5,1.0,-0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.6678235270838,1.0,True,False,False,False,False
robust,capped_blended_uncertainty,0.5,0.14,2.0,0.0,0.0,1.5543262806369112e-07,13.45233155862751,0.0,0.0,True,Optimal,cuopt,0.5,1.0,-0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.6678235270838,1.0,True,False,False,False,False
robust,capped_blended_uncertainty,0.5,0.14,2.5,0.0,0.0,1.5543262806369112e-07,13.45233155862751,0.0,0.0,True,Optimal,cuopt,0.5,1.0,-0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.6678235270838,1.0,True,False,False,False,False
robust,capped_blended_uncertainty,0.5,0.14,3.0,0.0,0.0,1.5543262806369112e-07,13.45233155862751,0.0,0.0,True,Optimal,cuopt,0.5,1.0,-0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.6678235270838,1.0,True,False,False,False,False
robust,capped_blended_uncertainty,0.05,0.14,0.0,0.0,0.0,-187326.75032313916,-16212693477166.814,192966.8657535944,192966.8657535944,True,Optimal,cuopt,0.75,1.0,187326.75032329452,296,1000000.0,235121.59825359433,47794.847930299744,187326.7503232946,352172.9451260008,0.0,0.0,0.7826065447236635,0.1062107731783377,296.0,-6055.397623709552,0.03485890104375765,True,False,False,False,False
robust,capped_blended_uncertainty,0.05,0.14,0.1,0.0,0.0,-186827.31146076013,-16169468208098.898,183374.52478164568,183374.52478164568,True,Optimal,cuopt,0.75,1.0,157485.06310238,279,1000000.0,235156.18728164554,48328.87582072996,186827.31146091557,341751.3594060864,29342.248358535635,0.0,0.7594474653460991,0.10739750182373695,279.0,-5823.8068299339075,0.08733525493820855,True,False,False,False,False
robust,capped_blended_uncertainty,0.05,0.14,0.25,0.0,0.0,-185082.42177335327,-16018452073966.44,188123.068365472,188123.068365472,True,Optimal,cuopt,0.75,1.0,114530.21723330635,257,1000000.0,233971.980865472,48889.55909196327,185082.42177350871,331098.3772527728,70552.20454020238,0.0,0.7357741716720925,0.10864346464869862,257.0,-5587.073893193841,0.09095916307667722,True,False,False,False,False
robust,capped_blended_uncertainty,0.05,0.14,0.5,0.0,0.0,-178168.12869486868,-15420036129103.277,175035.18377176244,175035.18377176244,True,Optimal,cuopt,0.75,1.0,46010.92946239623,239,1000000.0,227952.40877176245,49784.280076738345,178168.12869502412,314098.67854199413,132157.1992326279,0.0,0.6979970634259555,0.11063173350375236,239.0,-5209.302810732472,0.0945935215451656,True,False,False,False,False
robust,capped_blended_uncertainty,0.05,0.14,0.75,0.0,0.0,-4389.572594276039,-379907273488.7379,4387.39,4387.39,True,Optimal,cuopt,0.75,1.0,147.24987599394575,16,23500.0,5125.39,735.8174055685284,4389.572594431472,6392.247696818563,4242.3227184375255,0.0,0.604467867285726,0.0695808421311789,16.0,-4274.010849330177,0.12807111117765527,True,False,False,False,False
robust,capped_blended_uncertainty,0.05,0.14,1.0,0.0,0.0,1.5543262806369112e-07,13.45233155862751,0.0,0.0,True,Optimal,cuopt,0.75,1.0,-0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.6678235270838,1.0,True,False,False,False,False
robust,capped_blended_uncertainty,0.05,0.14,1.5,0.0,0.0,1.5543262806369112e-07,13.45233155862751,0.0,0.0,True,Optimal,cuopt,0.75,1.0,-0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.6678235270838,1.0,True,False,False,False,False
robust,capped_blended_uncertainty,0.05,0.14,2.0,0.0,0.0,1.5543262806369112e-07,13.45233155862751,0.0,0.0,True,Optimal,cuopt,0.75,1.0,-0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.6678235270838,1.0,True,False,False,False,False
robust,capped_blended_uncertainty,0.05,0.14,2.5,0.0,0.0,1.5543262806369112e-07,13.45233155862751,0.0,0.0,True,Optimal,cuopt,0.75,1.0,-0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.6678235270838,1.0,True,False,False,False,False
robust,capped_blended_uncertainty,0.05,0.14,3.0,0.0,0.0,1.5543262806369112e-07,13.45233155862751,0.0,0.0,True,Optimal,cuopt,0.75,1.0,-0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.6678235270838,1.0,True,False,False,False,False
robust,capped_blended_uncertainty,0.1,0.14,0.0,0.0,0.0,-164293.66042060935,-14219233249102.34,147943.45387262863,147943.45387262863,True,Optimal,cuopt,0.75,1.0,164293.66042076485,262,999999.9999999997,201419.57637262857,37125.915951863775,164293.6604207648,295866.75643219205,0.0,0.0,0.6574816809597697,0.08250203544850367,262.0,-4804.148986070613,0.09013288578099049,True,False,False,False,False
robust,capped_blended_uncertainty,0.1,0.14,0.1,0.0,0.0,-163847.12116339625,-14180586317523.004,150092.0423648508,150092.0423648508,True,Optimal,cuopt,0.75,1.0,138726.04486481493,244,1000000.0,201726.04486485076,37878.92370129905,163847.1211635517,289089.68668866734,25121.076298736836,0.0,0.6424215259741741,0.0841753860028026,244.0,-4653.547436214658,0.09315678108557722,True,False,False,False,False
robust,capped_blended_uncertainty,0.1,0.14,0.25,0.0,0.0,-163175.82457573744,-14122487163028.484,137031.69604484015,137031.69604484015,True,Optimal,cuopt,0.75,1.0,101302.55949825716,243,999999.9999999998,201426.5185448401,38250.69396894723,163175.82457589288,285743.7542794901,61873.26507763572,0.0,0.6349861206204542,0.08500154215313109,243.0,-4579.193382677459,0.09356097824562766,True,False,False,False,False
robust,capped_blended_uncertainty,0.1,0.14,0.5,0.0,0.0,-157700.7907996588,-13648635755071.115,152817.02000000008,152817.02000000008,True,Optimal,cuopt,0.75,1.0,41170.36200742862,218,999999.9999999999,197394.70504133744,39693.9142415232,157700.79079981425,272754.7718262945,116530.42879238565,0.0,0.6061217151689372,0.0882086983144078,218.0,-4290.5493281622885,0.09891501777033643,True,False,False,False,False
robust,capped_blended_uncertainty,0.1,0.14,0.75,0.0,0.0,-4389.572594276039,-379907273488.7379,4387.39,4387.39,True,Optimal,cuopt,0.75,1.0,147.24987599394575,16,23500.0,5125.39,735.8174055685284,4389.572594431472,6392.247696818563,4242.3227184375255,0.0,0.604467867285726,0.0695808421311789,16.0,-4274.010849330177,0.12807111117765527,True,False,False,False,False
robust,capped_blended_uncertainty,0.1,0.14,1.0,0.0,0.0,1.5543262806369112e-07,13.45233155862751,0.0,0.0,True,Optimal,cuopt,0.75,1.0,-0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.6678235270838,1.0,True,False,False,False,False
robust,capped_blended_uncertainty,0.1,0.14,1.5,0.0,0.0,1.5543262806369112e-07,13.45233155862751,0.0,0.0,True,Optimal,cuopt,0.75,1.0,-0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.6678235270838,1.0,True,False,False,False,False
robust,capped_blended_uncertainty,0.1,0.14,2.0,0.0,0.0,1.5543262806369112e-07,13.45233155862751,0.0,0.0,True,Optimal,cuopt,0.75,1.0,-0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.6678235270838,1.0,True,False,False,False,False
robust,capped_blended_uncertainty,0.1,0.14,2.5,0.0,0.0,1.5543262806369112e-07,13.45233155862751,0.0,0.0,True,Optimal,cuopt,0.75,1.0,-0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.6678235270838,1.0,True,False,False,False,False
robust,capped_blended_uncertainty,0.1,0.14,3.0,0.0,0.0,1.5543262806369112e-07,13.45233155862751,0.0,0.0,True,Optimal,cuopt,0.75,1.0,-0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.6678235270838,1.0,True,False,False,False,False
robust,capped_blended_uncertainty,0.15,0.14,0.0,0.0,0.0,-145195.01593487983,-12566290098471.775,118384.75520496612,118384.75520496612,True,Optimal,cuopt,0.75,1.0,145195.01593503536,218,999999.9999999998,174800.43520496605,29605.419269930768,145195.01593503528,252235.95747056787,0.0,0.0,0.5605243499340349,0.06578982059978038,218.0,-3834.575675813265,0.09902693518532354,True,False,False,False,False
robust,capped_blended_uncertainty,0.15,0.14,0.1,0.0,0.0,-145121.72696041525,-12559947108609.406,117265.72723150426,117265.72723150426,True,Optimal,cuopt,0.75,1.0,123015.55380787287,215,1000000.0,174962.46723150424,29840.740270933555,145121.7269605707,250902.47179791098,22106.17315269775,0.0,0.5575610484392446,0.06631275615756382,215.0,-3804.9426608653625,0.09983744667938821,True,False,False,False,False
robust,capped_blended_uncertainty,0.15,0.14,0.25,0.0,0.0,-144065.965446641,-12468573411162.111,113656.5813500963,113656.5813500963,True,Optimal,cuopt,0.75,1.0,90183.19611896388,225,1000000.0,174736.30385009624,30670.338403299815,144065.96544679644,246201.4157146301,53882.76932783256,0.0,0.5471142571430754,0.06815630756282032,225.0,-3700.4747479036705,0.09735003655269837,True,False,False,False,False
robust,capped_blended_uncertainty,0.15,0.14,0.5,0.0,0.0,-140372.28192199048,-12148893714143.297,117090.97419106953,117090.97419106953,True,Optimal,cuopt,0.75,1.0,37022.16448521874,217,1000000.0,172367.24669106948,31994.96476892357,140372.28192214592,238695.19964277803,103350.1174369272,0.0,0.5304337769834206,0.07109992170864794,217.0,-3533.669946307123,0.09901420183371533,True,False,False,False,False
robust,capped_blended_uncertainty,0.15,0.14,0.75,0.0,0.0,-4070.2626848961017,-352271745321.6784,3984.874209728865,3984.874209728865,True,Optimal,cuopt,0.75,1.0,144.41410255934846,16,22821.924463107425,4722.874209728865,652.6115246773306,4070.2626850515344,5887.076301333579,3925.8485824921863,0.0,0.5732378880368424,0.06354625504510493,16.0,-3961.7110568413405,0.13574375408734357,True,False,False,False,False
robust,capped_blended_uncertainty,0.15,0.14,1.0,0.0,0.0,1.5543262806369112e-07,13.45233155862751,0.0,0.0,True,Optimal,cuopt,0.75,1.0,-0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.6678235270838,1.0,True,False,False,False,False
robust,capped_blended_uncertainty,0.15,0.14,1.5,0.0,0.0,1.5543262806369112e-07,13.45233155862751,0.0,0.0,True,Optimal,cuopt,0.75,1.0,-0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.6678235270838,1.0,True,False,False,False,False
robust,capped_blended_uncertainty,0.15,0.14,2.0,0.0,0.0,1.5543262806369112e-07,13.45233155862751,0.0,0.0,True,Optimal,cuopt,0.75,1.0,-0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.6678235270838,1.0,True,False,False,False,False
robust,capped_blended_uncertainty,0.15,0.14,2.5,0.0,0.0,1.5543262806369112e-07,13.45233155862751,0.0,0.0,True,Optimal,cuopt,0.75,1.0,-0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.6678235270838,1.0,True,False,False,False,False
robust,capped_blended_uncertainty,0.15,0.14,3.0,0.0,0.0,1.5543262806369112e-07,13.45233155862751,0.0,0.0,True,Optimal,cuopt,0.75,1.0,-0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.6678235270838,1.0,True,False,False,False,False
robust,capped_blended_uncertainty,0.2,0.14,0.0,0.0,0.0,-129265.59376639737,-11187635750171.307,105684.13251090163,105684.13251090163,True,Optimal,cuopt,0.75,1.0,129265.59376655277,203,1000000.0000000003,152584.77563574095,23319.181869188153,129265.5937665528,221723.2725232238,0.0,0.0,0.49271838338444884,0.0518204041536996,203.0,-3156.516010317405,0.10229939646289848,True,False,False,False,False
robust,capped_blended_uncertainty,0.2,0.14,0.1,0.0,0.0,-129033.3121789641,-11167532320357.096,102291.10986307671,102291.10986307671,True,Optimal,cuopt,0.75,1.0,109515.52102114931,214,1000000.0,152997.72986307667,23964.417683957137,129033.31217911953,219142.329263659,19517.791157970183,0.0,0.4869829539187551,0.05325426151985149,214.0,-3099.161715660468,0.099794584446482,True,False,False,False,False
robust,capped_blended_uncertainty,0.2,0.14,0.25,0.0,0.0,-128594.96926529646,-11129594763201.363,101412.32886122522,101412.32886122522,True,Optimal,cuopt,0.75,1.0,80448.96876015117,209,1000000.0,153078.1688612252,24483.199595773294,128594.96926545189,217067.2016169765,48146.000505300806,0.0,0.4823715591483543,0.054407110212775125,209.0,-3053.047767956459,0.10109525733059319,True,False,False,False,False
robust,capped_blended_uncertainty,0.2,0.14,0.5,0.0,0.0,-125852.67499700091,-10892255588100.244,100942.46897491068,100942.46897491068,True,Optimal,cuopt,0.75,1.0,33183.59119154279,206,1000000.0000000002,151785.0414749107,25932.366477754338,125852.67499715634,211270.5340889815,92669.08380561358,0.0,0.46949007575282253,0.057627481061618656,206.0,-2924.232934001142,0.10179934136399715,True,False,False,False,False
robust,capped_blended_uncertainty,0.2,0.14,0.75,0.0,0.0,-4205.862095772101,-364007558175.0199,4194.796935804896,4194.796935804896,True,Optimal,cuopt,0.75,1.0,124.00463990662557,16,28816.35176957043,4932.796935804896,726.934839877362,4205.862095927534,6169.411447905239,4081.8574560209076,0.0,0.4757647091041118,0.05605882271789913,16.0,-2986.979267514034,0.14144669342537933,True,False,False,False,False
robust,capped_blended_uncertainty,0.2,0.14,1.0,0.0,0.0,1.5543262806369112e-07,13.45233155862751,0.0,0.0,True,Optimal,cuopt,0.75,1.0,-0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.6678235270838,1.0,True,False,False,False,False
robust,capped_blended_uncertainty,0.2,0.14,1.5,0.0,0.0,1.5543262806369112e-07,13.45233155862751,0.0,0.0,True,Optimal,cuopt,0.75,1.0,-0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.6678235270838,1.0,True,False,False,False,False
robust,capped_blended_uncertainty,0.2,0.14,2.0,0.0,0.0,1.5543262806369112e-07,13.45233155862751,0.0,0.0,True,Optimal,cuopt,0.75,1.0,-0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.6678235270838,1.0,True,False,False,False,False
robust,capped_blended_uncertainty,0.2,0.14,2.5,0.0,0.0,1.5543262806369112e-07,13.45233155862751,0.0,0.0,True,Optimal,cuopt,0.75,1.0,-0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.6678235270838,1.0,True,False,False,False,False
robust,capped_blended_uncertainty,0.2,0.14,3.0,0.0,0.0,1.5543262806369112e-07,13.45233155862751,0.0,0.0,True,Optimal,cuopt,0.75,1.0,-0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.6678235270838,1.0,True,False,False,False,False
robust,capped_blended_uncertainty,0.25,0.14,0.0,0.0,0.0,-115697.72842416688,-10013368639074.752,87742.63787328705,87742.63787328705,True,Optimal,cuopt,0.75,1.0,115697.72842432234,198,1000000.0000000005,134669.3778732871,18971.649448964785,115697.72842432231,195085.0516536064,0.0,0.0,0.43352233700758047,0.04215922099765735,198.0,-2564.5555465487214,0.1038196295033117,True,False,False,False,False
robust,capped_blended_uncertainty,0.25,0.14,0.1,0.0,0.0,-115644.01624608447,-10008719975294.814,83618.40280738231,83618.40280738231,True,Optimal,cuopt,0.75,1.0,98126.2935921575,194,1000000.0,134849.70961099642,19205.693364756517,115644.0162462399,194382.91990558038,17517.722654082387,0.0,0.43196204423419104,0.042679318588305135,194.0,-2548.952618814827,0.10491301607956072,True,False,False,False,False
